XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.400,-12.000,0.010,-25.000,nan,-6.415,-26.857,2.769,0.000,0.000,0.000,-5.700,4.042,-1.410,4.186,68.592,-232.204,-42.215,90.422,-106.368,397.413,-928.463,1.996,253.823,-993.250,694.484,-4118.625,-59.657,-11.779,131.803,617.294
2.400,-12.000,0.010,-24.000,nan,-6.566,-25.171,2.635,0.000,0.000,0.000,-5.875,3.943,-1.490,3.833,69.341,-240.585,-42.215,90.422,-106.274,404.419,-1006.847,4.418,253.823,-993.250,694.484,-4118.625,-61.482,-11.779,131.803,615.819
2.400,-12.000,0.010,-23.000,nan,-6.735,-23.276,2.502,0.000,0.000,0.000,-6.068,3.847,-1.577,3.456,70.102,-249.104,-42.215,90.422,-106.331,412.172,-1093.600,6.864,253.823,-993.250,694.484,-4118.625,-60.795,-11.779,131.803,617.109
2.400,-12.000,0.010,-22.000,nan,-6.923,-21.176,2.369,0.000,0.000,0.000,-6.279,3.756,-1.672,3.059,70.856,-257.535,-42.215,90.422,-106.597,420.727,-1189.327,9.319,253.823,-993.250,694.484,-4118.625,-57.117,-11.779,131.803,621.885
2.400,-12.000,0.010,-21.000,nan,-7.128,-18.885,2.238,0.000,0.000,0.000,-6.507,3.671,-1.773,2.649,71.540,-265.178,-42.215,90.422,-107.095,430.133,-1294.582,11.763,253.823,-993.250,694.484,-4118.625,-51.428,-11.779,131.803,630.209
2.400,-12.000,0.010,-20.000,nan,-7.348,-16.421,2.109,0.000,0.000,0.000,-6.749,3.591,-1.879,2.235,72.156,-272.069,-42.215,90.422,-107.867,440.440,-1409.908,14.176,253.823,-993.250,694.484,-4118.625,-43.149,-11.779,131.803,643.558
2.400,-12.000,0.010,-19.000,nan,-7.584,-13.783,1.985,0.000,0.000,0.000,-7.006,3.518,-1.991,1.817,72.787,-279.127,-42.215,90.422,-109.180,451.777,-1536.760,16.556,253.823,-993.250,694.484,-4118.625,-31.589,-11.779,131.803,660.380
2.400,-12.000,0.010,-18.000,nan,-7.836,-10.963,1.864,0.000,0.000,0.000,-7.277,3.452,-2.108,1.399,73.454,-286.585,-42.215,90.422,-110.462,464.275,-1676.607,18.895,253.823,-993.250,694.484,-4118.625,-17.299,-11.779,131.803,681.846
2.400,-12.000,0.010,-17.000,nan,-8.103,-7.973,1.747,0.000,0.000,0.000,-7.563,3.394,-2.228,0.984,74.072,-293.493,-42.215,90.422,-111.776,477.940,-1829.515,21.146,253.823,-993.250,694.484,-4118.625,1.628,-11.779,131.803,704.686
2.400,-12.000,0.010,-16.000,nan,-8.383,-4.839,1.637,0.000,0.000,0.000,-7.860,3.344,-2.350,0.577,74.578,-299.159,-42.215,90.422,-114.890,492.700,-1994.672,23.243,253.823,-993.250,694.484,-4118.625,20.329,-11.779,131.803,727.291
2.400,-12.000,0.010,-15.000,nan,-8.674,-1.590,1.533,0.000,0.000,0.000,-8.165,3.303,-2.472,0.183,74.967,-303.501,-42.215,90.422,-116.258,508.472,-2171.156,25.125,253.823,-993.250,694.484,-4118.625,38.605,-11.779,131.803,748.157
2.400,-12.000,0.010,-14.000,nan,-8.971,1.742,1.437,0.000,0.000,0.000,-8.477,3.271,-2.592,-0.194,75.229,-306.427,-42.215,90.422,-119.206,525.201,-2358.346,26.740,253.823,-993.250,694.484,-4118.625,53.710,-11.779,131.803,766.380
2.400,-12.000,0.010,-13.000,nan,-9.274,5.130,1.349,0.000,0.000,0.000,-8.791,3.247,-2.707,-0.553,75.389,-308.208,-42.215,90.422,-120.644,543.139,-2559.065,28.097,253.823,-993.250,694.484,-4118.625,65.738,-11.779,131.803,782.863
2.400,-12.000,0.010,-12.000,nan,-9.582,8.570,1.269,0.000,0.000,0.000,-9.108,3.233,-2.817,-0.894,75.543,-309.929,-42.215,90.422,-120.469,562.778,-2778.813,29.232,253.823,-993.250,694.484,-4118.625,73.269,-11.779,131.803,797.121
2.400,-12.000,0.010,-11.000,nan,-9.894,12.060,1.198,0.000,0.000,0.000,-9.428,3.229,-2.920,-1.219,75.707,-311.757,-42.215,90.422,-120.012,584.639,-3023.426,30.156,253.823,-993.250,694.484,-4118.625,76.393,-11.779,131.803,808.078
2.400,-12.000,0.010,-10.000,nan,-10.210,15.598,1.135,0.000,0.000,0.000,-9.751,3.233,-3.016,-1.528,75.857,-313.430,-42.215,90.422,-119.662,609.220,-3298.478,30.848,253.823,-993.250,694.484,-4118.625,77.844,-11.779,131.803,815.280
2.400,-12.000,0.010,-9.000,nan,-10.529,19.173,1.081,0.000,0.000,0.000,-10.074,3.247,-3.103,-1.821,75.982,-314.829,-42.215,90.422,-119.808,636.347,-3602.017,31.171,253.823,-993.250,694.484,-4118.625,76.944,-11.779,131.803,816.454
2.400,-12.000,0.010,-8.000,nan,-10.852,22.780,1.036,0.000,0.000,0.000,-10.399,3.270,-3.180,-2.099,76.084,-315.955,-42.215,90.422,-119.979,664.461,-3916.594,30.843,253.823,-993.250,694.484,-4118.625,76.249,-11.779,131.803,816.336
2.400,-12.000,0.010,-7.000,nan,-11.176,26.409,1.001,0.000,0.000,0.000,-10.724,3.302,-3.247,-2.363,76.160,-316.807,-42.215,90.422,-120.368,691.811,-4222.626,29.652,253.823,-993.250,694.484,-4118.625,75.879,-11.779,131.803,815.653
2.400,-12.000,0.010,-6.000,nan,-11.502,30.054,0.974,0.000,0.000,0.000,-11.048,3.344,-3.304,-2.613,76.212,-317.382,-42.215,90.422,-119.837,716.632,-4500.359,27.484,253.823,-993.250,694.484,-4118.625,76.565,-11.779,131.803,816.575
2.400,-12.000,0.010,-5.000,nan,-11.828,33.704,0.956,0.000,0.000,0.000,-11.371,3.395,-3.350,-2.850,76.239,-317.678,-42.215,90.422,-119.788,737.289,-4731.504,24.334,253.823,-993.250,694.484,-4118.625,77.639,-11.779,131.803,817.201
2.400,-12.000,0.010,-4.000,nan,-12.154,37.353,0.948,0.000,0.000,0.000,-11.691,3.454,-3.385,-3.073,76.241,-317.692,-42.215,90.422,-119.922,753.772,-4915.939,20.378,253.823,-993.250,694.484,-4118.625,78.338,-11.779,131.803,816.428
2.400,-12.000,0.010,-3.000,nan,-12.479,40.993,0.949,0.000,0.000,0.000,-12.009,3.523,-3.409,-3.285,76.217,-317.422,-42.215,90.422,-120.111,767.120,-5065.297,15.836,253.823,-993.250,694.484,-4118.625,76.937,-11.779,131.803,810.139
2.400,-12.000,0.010,-2.000,nan,-12.803,44.615,0.959,0.000,0.000,0.000,-12.324,3.600,-3.424,-3.485,76.169,-316.881,-42.215,90.422,-120.644,778.401,-5191.529,10.870,253.823,-993.250,694.484,-4118.625,72.650,-11.779,131.803,799.792
2.400,-12.000,0.010,-1.000,nan,-13.125,48.216,0.978,0.000,0.000,0.000,-12.635,3.685,-3.428,-3.674,76.120,-316.316,-42.215,90.422,-120.056,788.712,-5306.903,5.578,253.823,-993.250,694.484,-4118.625,64.839,-11.779,131.803,785.534
2.400,-12.000,0.010,0.000,nan,-13.445,51.796,1.006,0.000,0.000,0.000,-12.942,3.779,-3.424,-3.853,76.080,-315.864,-42.215,90.422,-119.261,798.758,-5419.316,0.000,253.823,-993.250,694.484,-4118.625,51.217,-11.779,131.803,769.036
2.400,-12.000,0.010,1.000,nan,-13.762,55.344,1.043,0.000,0.000,0.000,-13.244,3.881,-3.412,-4.022,75.990,-314.854,-42.215,90.423,-115.555,808.023,-5522.984,-5.850,253.823,-993.250,694.484,-4118.625,34.875,-11.779,131.803,750.510
2.400,-12.000,0.010,2.000,nan,-14.073,58.827,1.089,0.000,0.000,0.000,-13.539,3.991,-3.392,-4.180,75.769,-312.380,-42.215,90.423,-113.949,815.784,-5609.830,-11.922,253.823,-993.250,694.484,-4118.625,15.479,-11.779,131.803,729.119
2.400,-12.000,0.010,3.000,nan,-14.376,62.212,1.143,0.000,0.000,0.000,-13.824,4.107,-3.366,-4.328,75.417,-308.428,-42.215,90.423,-111.272,821.912,-5678.400,-18.150,253.823,-993.250,694.484,-4118.625,-4.094,-11.779,131.803,705.672
2.400,-12.000,0.010,4.000,nan,-14.667,65.469,1.205,0.000,0.000,0.000,-14.096,4.228,-3.334,-4.464,74.940,-303.085,-42.215,90.423,-109.568,826.521,-5729.970,-24.477,253.823,-993.250,694.484,-4118.625,-23.060,-11.779,131.803,681.431
2.400,-12.000,0.010,5.000,nan,-14.944,68.569,1.275,0.000,0.000,0.000,-14.352,4.354,-3.296,-4.588,74.354,-296.523,-42.215,90.423,-108.584,829.608,-5764.505,-30.842,253.823,-993.250,694.484,-4118.625,-38.169,-11.779,131.803,658.556
2.400,-12.000,0.010,6.000,nan,-15.206,71.507,1.351,0.000,0.000,0.000,-14.593,4.483,-3.255,-4.702,73.764,-289.922,-42.215,90.423,-107.099,831.159,-5781.862,-37.183,253.823,-993.250,694.484,-4118.625,-49.597,-11.779,131.803,639.768
2.400,-12.000,0.010,7.000,nan,-15.455,74.291,1.434,0.000,0.000,0.000,-14.819,4.615,-3.211,-4.807,73.207,-283.683,-42.215,90.423,-106.378,831.244,-5782.812,-43.447,253.823,-993.250,694.484,-4118.625,-58.274,-11.779,131.803,624.604
2.400,-12.000,0.010,8.000,nan,-15.689,76.912,1.522,0.000,0.000,0.000,-15.030,4.750,-3.164,-4.902,72.615,-277.047,-42.215,90.423,-105.873,829.932,-5768.139,-49.581,253.823,-993.250,694.484,-4118.625,-64.200,-11.779,131.803,614.920
2.400,-12.000,0.010,9.000,nan,-15.907,79.348,1.615,0.000,0.000,0.000,-15.224,4.887,-3.115,-4.988,71.931,-269.391,-42.215,90.423,-105.615,827.215,-5737.733,-55.530,253.823,-993.250,694.484,-4118.625,-67.896,-11.779,131.803,608.804
2.400,-12.000,0.010,10.000,nan,-16.107,81.583,1.712,0.000,0.000,0.000,-15.399,5.024,-3.065,-5.065,71.189,-261.083,-42.215,90.423,-105.557,823.021,-5690.800,-61.224,253.823,-993.250,694.484,-4118.625,-68.521,-11.779,131.803,606.540
2.400,-12.000,0.010,11.000,nan,-16.289,83.618,1.813,0.000,0.000,0.000,-15.556,5.160,-3.015,-5.134,70.449,-252.809,-42.215,90.423,-105.655,817.335,-5627.179,-66.602,253.823,-993.250,694.484,-4118.625,-66.420,-11.779,131.803,607.274
2.400,-12.000,0.010,12.000,nan,-16.452,85.445,1.916,0.000,0.000,0.000,-15.694,5.295,-2.964,-5.194,69.681,-244.204,-42.215,90.423,-106.016,810.218,-5547.545,-71.611,253.823,-993.250,694.484,-4118.625,-62.457,-11.779,131.803,609.437
2.400,-12.000,0.010,13.000,nan,-16.593,87.022,2.021,0.000,0.000,0.000,-15.810,5.426,-2.914,-5.245,68.716,-233.405,-42.215,90.423,-106.811,801.619,-5451.322,-76.181,253.823,-993.250,694.484,-4118.625,-58.180,-11.779,131.803,613.564
2.400,-12.000,0.010,14.000,nan,-16.707,88.305,2.125,0.000,0.000,0.000,-15.901,5.552,-2.864,-5.285,67.569,-220.565,-42.215,90.423,-107.830,791.483,-5337.911,-80.236,253.823,-993.250,694.484,-4118.625,-53.498,-11.779,131.803,621.672
2.400,-12.000,0.010,15.000,nan,-16.802,89.363,2.228,0.000,0.000,0.000,-15.972,5.673,-2.815,-5.319,66.775,-211.684,-42.215,90.423,-108.263,780.273,-5212.472,-83.808,253.823,-993.250,694.484,-4118.625,-46.353,-11.779,131.803,635.883
2.400,-12.000,0.010,16.000,nan,-16.889,90.339,2.334,0.000,0.000,0.000,-16.035,5.795,-2.767,-5.349,66.588,-209.594,-42.215,90.423,-108.096,768.732,-5083.337,-87.020,253.823,-993.250,694.484,-4118.625,-34.758,-11.779,131.803,658.165
2.400,-12.000,0.010,17.000,nan,-16.968,91.222,2.441,0.000,0.000,0.000,-16.090,5.916,-2.720,-5.376,66.263,-205.956,-42.215,90.423,-108.860,756.831,-4950.167,-89.850,253.823,-993.250,694.484,-4118.625,-16.999,-11.779,131.803,688.204
2.400,-12.000,0.010,18.000,nan,-17.019,91.793,2.544,0.000,0.000,0.000,-16.118,6.027,-2.674,-5.394,64.963,-191.404,-42.215,90.423,-111.123,743.586,-4801.970,-92.022,253.823,-993.250,694.484,-4118.625,8.229,-11.779,131.803,721.497
2.400,-12.000,0.010,19.000,nan,-17.022,91.819,2.637,0.000,0.000,0.000,-16.101,6.118,-2.632,-5.394,62.671,-165.758,-42.215,90.423,-114.905,727.994,-4627.496,-93.192,253.823,-993.250,694.484,-4118.625,38.865,-11.779,131.803,753.604
2.400,-12.000,0.010,20.000,nan,-16.955,91.077,2.710,0.000,0.000,0.000,-16.021,6.176,-2.594,-5.372,59.406,-129.219,-42.215,90.423,-120.052,709.084,-4415.900,-92.963,253.823,-993.250,694.484,-4118.625,70.991,-11.779,131.803,782.012
2.400,-12.000,0.510,-25.000,nan,-6.664,-27.165,2.375,0.000,0.000,0.000,-6.025,3.709,-1.625,4.076,68.893,-221.616,-43.748,88.426,-48.727,458.574,-1446.613,16.998,259.846,-1000.456,721.606,-4136.321,-13.872,-12.663,141.907,169.534
2.400,-12.000,0.510,-24.000,nan,-6.785,-25.816,2.250,0.000,0.000,0.000,-6.169,3.611,-1.708,3.805,69.827,-232.085,-43.748,88.426,-48.688,463.298,-1499.545,17.924,259.846,-1000.456,721.606,-4136.321,-14.556,-12.663,141.907,169.553
2.400,-12.000,0.510,-23.000,nan,-6.927,-24.220,2.122,0.000,0.000,0.000,-6.334,3.516,-1.802,3.497,70.767,-242.610,-43.748,88.426,-48.711,468.903,-1562.355,19.006,259.846,-1000.456,721.606,-4136.321,-14.329,-12.663,141.907,170.399
2.400,-12.000,0.510,-22.000,nan,-7.092,-22.373,1.993,0.000,0.000,0.000,-6.522,3.424,-1.905,3.155,71.718,-253.268,-43.748,88.426,-48.810,475.407,-1635.252,20.208,259.846,-1000.456,721.606,-4136.321,-13.170,-12.663,141.907,172.731
2.400,-12.000,0.510,-21.000,nan,-7.278,-20.287,1.864,0.000,0.000,0.000,-6.731,3.336,-2.018,2.787,72.615,-263.322,-43.748,88.426,-48.999,482.803,-1718.128,21.487,259.846,-1000.456,721.606,-4136.321,-10.731,-12.663,141.907,176.398
2.400,-12.000,0.510,-20.000,nan,-7.484,-17.977,1.736,0.000,0.000,0.000,-6.960,3.254,-2.139,2.402,73.442,-272.582,-43.748,88.426,-49.273,491.055,-1810.604,22.793,259.846,-1000.456,721.606,-4136.321,-7.379,-12.663,141.907,181.319
2.400,-12.000,0.510,-19.000,nan,-7.709,-15.453,1.609,0.000,0.000,0.000,-7.206,3.177,-2.268,2.005,74.245,-281.572,-43.748,88.426,-49.663,500.173,-1912.789,24.093,259.846,-1000.456,721.606,-4136.321,-3.030,-12.663,141.907,187.685
2.400,-12.000,0.510,-18.000,nan,-7.954,-12.714,1.486,0.000,0.000,0.000,-7.471,3.107,-2.404,1.598,75.054,-290.633,-43.748,88.426,-50.357,510.233,-2025.525,25.369,259.846,-1000.456,721.606,-4136.321,2.447,-12.663,141.907,195.191
2.400,-12.000,0.510,-17.000,nan,-8.217,-9.763,1.366,0.000,0.000,0.000,-7.753,3.045,-2.546,1.188,75.847,-299.519,-43.748,88.426,-50.968,521.349,-2150.086,26.609,259.846,-1000.456,721.606,-4136.321,8.771,-12.663,141.907,203.693
2.400,-12.000,0.510,-16.000,nan,-8.498,-6.613,1.251,0.000,0.000,0.000,-8.052,2.991,-2.693,0.778,76.593,-307.878,-43.748,88.426,-51.577,533.607,-2287.460,27.789,259.846,-1000.456,721.606,-4136.321,15.881,-12.663,141.907,213.347
2.400,-12.000,0.510,-15.000,nan,-8.795,-3.282,1.141,0.000,0.000,0.000,-8.366,2.945,-2.841,0.373,77.260,-315.348,-43.748,88.426,-52.469,547.068,-2438.308,28.874,259.846,-1000.456,721.606,-4136.321,23.552,-12.663,141.907,223.325
2.400,-12.000,0.510,-14.000,nan,-9.105,0.188,1.038,0.000,0.000,0.000,-8.690,2.909,-2.988,-0.021,77.751,-320.844,-43.748,88.426,-53.199,561.699,-2602.270,29.806,259.846,-1000.456,721.606,-4136.321,31.077,-12.663,141.907,233.323
