ALPHA,MACH,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
0.000,1.010,nan,0.000,0.000,0.926,0.000,0.000,0.000,0.000,0.926,0.000,-5.285,66.346,-350.648,-66.346,350.648,0.000,1068.865,-8808.552,0.000,214.344,-1197.550,1068.865,-8808.552,0.000,0.000,0.000,66.142
0.000,1.110,nan,0.000,0.000,1.020,0.000,0.000,0.000,0.000,1.020,0.000,-5.162,62.499,-322.595,-62.499,322.595,0.000,968.812,-7902.187,0.000,214.747,-1223.345,968.812,-7902.187,0.000,0.000,0.000,30.871
0.000,1.210,nan,0.000,0.000,0.993,0.000,0.000,0.000,0.000,0.993,0.000,-5.113,59.325,-303.353,-59.325,303.353,0.000,901.758,-7383.923,0.000,208.446,-1247.956,901.758,-7383.923,0.000,0.000,0.000,5.724
0.000,1.310,nan,0.000,0.000,0.940,0.000,0.000,0.000,0.000,0.940,0.000,-4.982,58.358,-290.763,-58.358,290.763,0.000,873.900,-7158.048,0.000,221.532,-1299.366,873.900,-7158.049,0.000,0.000,0.000,-13.258
0.000,1.410,nan,0.000,0.000,0.912,0.000,0.000,0.000,0.000,0.912,0.000,-4.888,55.673,-272.104,-55.673,272.104,0.000,800.217,-6436.281,0.000,223.127,-1305.635,800.217,-6436.281,0.000,0.000,0.000,-44.425
0.000,1.510,nan,0.000,0.000,0.866,0.000,0.000,0.000,0.000,0.866,0.000,-4.798,53.910,-258.634,-53.910,258.634,0.000,764.951,-6088.708,0.000,224.347,-1310.426,764.951,-6088.709,0.000,0.000,0.000,-59.792
0.000,1.610,nan,0.000,0.000,0.836,0.000,0.000,0.000,0.000,0.836,0.000,-4.753,52.551,-249.782,-52.551,249.782,0.000,736.928,-5823.840,0.000,225.341,-1314.333,736.928,-5823.841,0.000,0.000,0.000,-68.897
0.000,1.710,nan,0.000,0.000,0.816,0.000,0.000,0.000,0.000,0.816,0.000,-4.716,51.301,-241.918,-51.301,241.918,0.000,714.276,-5620.047,0.000,226.191,-1317.670,714.276,-5620.047,0.000,0.000,0.000,-75.918
0.000,1.810,nan,0.000,0.000,0.807,0.000,0.000,0.000,0.000,0.807,0.000,-4.688,50.163,-235.144,-50.163,235.144,0.000,699.470,-5508.705,0.000,226.933,-1320.586,699.470,-5508.705,0.000,0.000,0.000,-81.966
0.000,1.910,nan,0.000,0.000,0.785,0.000,0.000,0.000,0.000,0.785,0.000,-4.664,49.095,-228.992,-49.095,228.992,0.000,688.016,-5435.176,0.000,227.591,-1323.171,688.016,-5435.176,0.000,0.000,0.000,-86.436
0.000,2.010,nan,0.000,0.000,0.754,0.000,0.000,0.000,0.000,0.754,0.000,-4.638,48.039,-222.810,-48.039,222.810,0.000,669.518,-5272.375,0.000,228.180,-1325.484,669.518,-5272.375,0.000,0.000,0.000,-90.305
0.000,2.110,nan,0.000,0.000,0.726,0.000,0.000,0.000,0.000,0.726,0.000,-4.631,46.662,-216.113,-46.662,216.113,0.000,643.851,-5043.176,0.000,228.709,-1327.564,643.851,-5043.176,0.000,0.000,0.000,-94.882
0.000,2.210,nan,0.000,0.000,0.700,0.000,0.000,0.000,0.000,0.700,0.000,-4.633,45.251,-209.640,-45.251,209.640,0.000,620.030,-4839.532,0.000,229.188,-1329.444,620.030,-4839.532,0.000,0.000,0.000,-98.449
0.000,2.310,nan,0.000,0.000,0.675,0.000,0.000,0.000,0.000,0.675,0.000,-4.632,43.946,-203.537,-43.946,203.537,0.000,597.676,-4646.304,0.000,229.621,-1331.146,597.676,-4646.304,0.000,0.000,0.000,-101.182
0.000,2.410,nan,0.000,0.000,0.652,0.000,0.000,0.000,0.000,0.652,0.000,-4.627,42.744,-197.792,-42.744,197.792,0.000,577.604,-4473.136,0.000,230.014,-1332.689,577.604,-4473.136,0.000,0.000,0.000,-103.247
0.000,2.510,nan,0.000,0.000,0.630,0.000,0.000,0.000,0.000,0.630,0.000,-4.620,41.638,-192.388,-41.638,192.388,0.000,560.943,-4335.231,0.000,230.370,-1334.088,560.943,-4335.231,0.000,0.000,0.000,-104.858
0.000,2.610,nan,0.000,0.000,0.611,0.000,0.000,0.000,0.000,0.611,0.000,-4.611,40.633,-187.344,-40.633,187.344,0.000,548.126,-4238.010,0.000,230.693,-1335.356,548.126,-4238.010,0.000,0.000,0.000,-105.232
0.000,2.710,nan,0.000,0.000,0.594,0.000,0.000,0.000,0.000,0.594,0.000,-4.595,39.763,-182.730,-39.763,182.730,0.000,536.996,-4152.726,0.000,230.985,-1336.504,536.996,-4152.726,0.000,0.000,0.000,-105.527
0.000,2.810,nan,0.000,0.000,0.577,0.000,0.000,0.000,0.000,0.577,0.000,-4.578,38.982,-178.458,-38.982,178.458,0.000,528.072,-4092.223,0.000,231.249,-1337.541,528.072,-4092.223,0.000,0.000,0.000,-105.710
0.000,2.910,nan,0.000,0.000,0.562,0.000,0.000,0.000,0.000,0.562,0.000,-4.558,38.286,-174.522,-38.286,174.522,0.000,519.669,-4033.081,0.000,231.486,-1338.475,519.669,-4033.081,0.000,0.000,0.000,-105.839
0.000,3.010,nan,0.000,0.000,0.548,0.000,0.000,0.000,0.000,0.548,0.000,-4.537,37.675,-170.923,-37.675,170.923,0.000,512.098,-3979.469,0.000,231.700,-1339.314,512.098,-3979.469,0.000,0.000,0.000,-105.973
0.000,3.110,nan,0.000,0.000,0.541,0.000,0.000,0.000,0.000,0.541,0.000,-4.513,37.145,-167.648,-37.145,167.648,0.000,504.998,-3928.030,0.000,231.891,-1340.063,504.998,-3928.030,0.000,0.000,0.000,-106.260
0.000,3.210,nan,0.000,0.000,0.521,0.000,0.000,0.000,0.000,0.521,0.000,-4.970,29.704,-147.619,-29.704,147.619,0.000,430.102,-3705.686,0.000,232.060,-1340.729,430.102,-3705.686,0.000,0.000,0.000,-85.675
0.000,3.310,nan,0.000,0.000,0.505,0.000,0.000,0.000,0.000,0.505,0.000,-4.938,29.098,-143.697,-29.098,143.697,0.000,425.052,-3665.723,0.000,232.210,-1341.317,425.052,-3665.723,0.000,0.000,0.000,-84.615
0.000,3.410,nan,0.000,0.000,0.490,0.000,0.000,0.000,0.000,0.490,0.000,-4.909,28.523,-140.006,-28.523,140.006,0.000,420.057,-3625.823,0.000,232.341,-1341.832,420.057,-3625.823,0.000,0.000,0.000,-83.560
0.000,3.510,nan,0.000,0.000,0.476,0.000,0.000,0.000,0.000,0.476,0.000,-4.880,27.979,-136.527,-27.979,136.527,0.000,415.105,-3585.991,0.000,232.454,-1342.278,415.105,-3585.991,0.000,0.000,0.000,-82.523
0.000,3.610,nan,0.000,0.000,0.463,0.000,0.000,0.000,0.000,0.463,0.000,-4.852,27.461,-133.239,-27.461,133.239,0.000,410.669,-3552.317,0.000,232.551,-1342.659,410.669,-3552.317,0.000,0.000,0.000,-81.586
0.000,3.710,nan,0.000,0.000,0.452,0.000,0.000,0.000,0.000,0.452,0.000,-4.825,26.969,-130.128,-26.969,130.128,0.000,406.172,-3517.604,0.000,232.633,-1342.979,406.172,-3517.604,0.000,0.000,0.000,-80.663
0.000,3.810,nan,0.000,0.000,0.440,0.000,0.000,0.000,0.000,0.440,0.000,-4.799,26.500,-127.179,-26.500,127.179,0.000,401.663,-3482.096,0.000,232.700,-1343.243,401.663,-3482.096,0.000,0.000,0.000,-79.756
0.000,3.910,nan,0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.429,0.000,-4.774,26.052,-124.379,-26.052,124.379,0.000,397.272,-3447.468,0.000,232.753,-1343.452,397.272,-3447.468,0.000,0.000,0.000,-78.865
0.000,4.010,nan,0.000,0.000,0.419,0.000,0.000,0.000,0.000,0.419,0.000,-4.750,25.623,-121.715,-25.623,121.715,0.000,392.980,-3413.810,0.000,232.794,-1343.610,392.980,-3413.810,0.000,0.000,0.000,-77.990
0.000,4.110,nan,0.000,0.000,0.408,0.000,0.000,0.000,0.000,0.408,0.000,-4.751,24.929,-118.442,-24.929,118.442,0.000,389.929,-3386.906,0.000,232.822,-1343.721,389.929,-3386.906,0.000,0.000,0.000,-76.753
0.000,4.210,nan,0.000,0.000,0.399,0.000,0.000,0.000,0.000,0.399,0.000,-4.418,29.130,-128.708,-29.130,128.708,0.000,421.691,-3443.179,0.000,232.838,-1343.786,421.691,-3443.179,0.000,0.000,0.000,-93.466
0.000,4.310,nan,0.000,0.000,0.389,0.000,0.000,0.000,0.000,0.389,0.000,-4.419,28.418,-125.589,-28.418,125.589,0.000,417.755,-3420.945,0.000,232.844,-1343.809,417.755,-3420.946,0.000,0.000,0.000,-92.155
0.000,4.410,nan,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.380,0.000,-4.413,27.858,-122.926,-27.858,122.926,0.000,413.639,-3398.175,0.000,232.840,-1343.791,413.639,-3398.175,0.000,0.000,0.000,-91.028
0.000,4.510,nan,0.000,0.000,0.371,0.000,0.000,0.000,0.000,0.371,0.000,-4.389,27.569,-120.997,-27.569,120.997,0.000,408.858,-3372.316,0.000,232.826,-1343.736,408.858,-3372.316,0.000,0.000,0.000,-89.198
0.000,4.610,nan,0.000,0.000,0.363,0.000,0.000,0.000,0.000,0.363,0.000,-4.367,27.275,-119.116,-27.275,119.116,0.000,404.365,-3348.167,0.000,232.802,-1343.645,404.365,-3348.167,0.000,0.000,0.000,-87.493
0.000,4.710,nan,0.000,0.000,0.355,0.000,0.000,0.000,0.000,0.355,0.000,-4.351,26.966,-117.336,-26.966,117.336,0.000,400.244,-3326.423,0.000,232.771,-1343.521,400.244,-3326.424,0.000,0.000,0.000,-86.137
0.000,4.810,nan,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.347,0.000,-4.338,26.635,-115.542,-26.635,115.542,0.000,396.395,-3305.905,0.000,232.731,-1343.364,396.395,-3305.905,0.000,0.000,0.000,-84.987
0.000,4.910,nan,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.339,0.000,-4.329,26.256,-113.664,-26.256,113.664,0.000,392.952,-3287.690,0.000,232.683,-1343.178,392.952,-3287.690,0.000,0.000,0.000,-84.166
0.000,5.010,nan,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.331,0.000,-4.320,25.887,-111.844,-25.887,111.844,0.000,389.885,-3272.120,0.000,232.629,-1342.964,389.885,-3272.120,0.000,0.000,0.000,-83.381
