ALPHA,MACH,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
-8.000,1.010,nan,-10.045,48.391,0.922,0.000,0.000,0.000,-9.819,2.311,-4.249,-4.817,90.179,-508.525,-59.959,231.223,-13.795,1154.108,-9422.860,0.000,253.998,-1183.742,1178.049,-8837.132,101.251,-19.120,234.084,50.362
-8.000,1.110,nan,-9.497,45.419,1.016,0.000,0.000,0.000,-9.264,2.328,-3.980,-4.782,83.323,-458.330,-58.996,233.087,-12.651,1052.797,-8426.124,0.000,258.485,-1198.276,1088.892,-7925.379,82.273,-15.057,184.608,29.806
-8.000,1.210,nan,-9.004,43.150,0.969,0.000,0.000,0.000,-8.782,2.213,-3.969,-4.792,77.757,-423.740,-57.444,231.265,-12.143,984.336,-8476.211,0.000,254.205,-1427.728,1027.112,-8754.813,69.194,-12.617,154.783,21.653
-8.000,1.310,nan,-8.799,41.570,0.916,0.000,0.000,0.000,-8.586,2.131,-4.029,-4.724,74.621,-398.880,-57.397,230.343,-11.566,952.954,-8195.246,0.000,267.439,-1479.722,999.261,-8531.192,61.532,-10.817,132.745,11.749
-8.000,1.410,nan,-8.361,39.128,0.887,0.000,0.000,0.000,-8.156,2.042,-3.993,-4.680,69.420,-361.964,-56.035,227.329,-10.074,875.051,-7407.457,0.000,269.646,-1488.390,926.278,-7815.091,49.254,-8.442,103.620,-15.523
-8.000,1.510,nan,-8.095,37.289,0.846,0.000,0.000,0.000,-7.898,1.965,-4.021,-4.606,66.647,-338.455,-55.414,224.201,-9.469,835.145,-6998.806,0.000,273.459,-1503.371,898.991,-7551.419,43.863,-7.219,88.619,-25.476
-8.000,1.610,nan,-7.889,36.070,0.820,0.000,0.000,0.000,-7.698,1.910,-4.030,-4.573,64.719,-323.558,-55.079,222.890,-8.276,808.235,-6740.963,0.000,277.786,-1520.372,882.064,-7401.572,40.400,-6.532,80.203,-41.322
-8.000,1.710,nan,-7.735,35.192,0.803,0.000,0.000,0.000,-7.548,1.872,-4.033,-4.550,63.476,-314.130,-54.708,221.722,-7.265,787.968,-6550.559,0.000,280.726,-1531.921,867.721,-7276.329,37.830,-6.004,73.724,-54.102
-8.000,1.810,nan,-7.584,34.302,0.796,0.000,0.000,0.000,-7.400,1.844,-4.013,-4.523,62.145,-303.752,-54.247,220.247,-6.375,773.553,-6430.464,0.000,283.000,-1540.854,858.689,-7218.178,35.623,-5.453,66.971,-65.247
-8.000,1.910,nan,-7.443,33.494,0.776,0.000,0.000,0.000,-7.263,1.804,-4.025,-4.500,60.903,-294.188,-53.802,218.754,-5.580,763.008,-6355.351,0.000,285.192,-1549.468,852.974,-7197.879,33.284,-4.973,61.069,-75.335
-8.000,2.010,nan,-7.306,32.715,0.747,0.000,0.000,0.000,-7.131,1.756,-4.060,-4.478,59.740,-285.520,-53.328,216.834,-4.827,746.439,-6204.813,0.000,287.318,-1557.821,840.131,-7088.437,30.975,-4.568,56.101,-84.223
-8.000,2.110,nan,-7.118,31.789,0.720,0.000,0.000,0.000,-6.948,1.703,-4.080,-4.466,58.148,-275.113,-52.379,212.978,-4.315,722.825,-5995.799,0.000,289.388,-1565.952,819.023,-6904.812,28.342,-4.154,51.017,-91.381
-8.000,2.210,nan,-6.927,30.900,0.695,0.000,0.000,0.000,-6.763,1.652,-4.094,-4.461,56.596,-265.356,-51.380,209.109,-3.866,697.915,-5774.005,0.000,291.408,-1573.890,799.615,-6744.753,26.068,-3.789,46.540,-97.096
-8.000,2.310,nan,-6.752,30.066,0.671,0.000,0.000,0.000,-6.593,1.604,-4.110,-4.453,55.207,-256.715,-50.470,205.399,-3.443,674.818,-5566.903,0.000,293.385,-1581.656,781.612,-6594.391,24.581,-3.475,42.684,-101.652
-8.000,2.410,nan,-6.594,29.302,0.649,0.000,0.000,0.000,-6.439,1.561,-4.126,-4.444,53.982,-249.133,-49.667,201.992,-3.084,655.793,-5401.601,0.000,295.323,-1589.271,766.184,-6466.652,23.315,-3.205,39.367,-105.347
-8.000,2.510,nan,-6.448,28.587,0.629,0.000,0.000,0.000,-6.298,1.520,-4.144,-4.433,52.867,-242.189,-48.947,198.779,-2.779,641.080,-5282.780,0.000,297.226,-1596.747,754.433,-6377.675,21.704,-2.971,36.491,-108.274
-8.000,2.610,nan,-6.316,27.922,0.610,0.000,0.000,0.000,-6.170,1.483,-4.159,-4.421,51.866,-235.952,-48.312,195.793,-2.527,629.025,-5190.161,0.000,299.097,-1604.098,746.374,-6327.745,20.351,-2.757,33.864,-109.502
-8.000,2.710,nan,-6.201,27.314,0.593,0.000,0.000,0.000,-6.058,1.451,-4.176,-4.405,50.992,-230.381,-47.799,193.120,-2.313,618.815,-5111.421,0.000,300.939,-1611.333,740.021,-6290.298,19.216,-2.573,31.604,-110.497
-8.000,2.810,nan,-6.098,26.754,0.578,0.000,0.000,0.000,-5.958,1.421,-4.194,-4.388,50.266,-225.470,-47.363,190.690,-2.126,610.579,-5050.978,0.000,302.754,-1618.461,735.938,-6276.872,18.378,-2.401,29.487,-111.161
-8.000,2.910,nan,-6.007,26.241,0.563,0.000,0.000,0.000,-5.870,1.393,-4.212,-4.369,49.707,-221.266,-47.177,189.101,-1.968,604.267,-5006.410,0.000,305.435,-1628.998,735.941,-6301.038,17.611,-2.248,27.606,-111.655
-8.000,3.010,nan,-5.931,25.792,0.550,0.000,0.000,0.000,-5.797,1.370,-4.230,-4.348,49.424,-218.162,-47.391,188.918,-1.847,601.207,-4990.946,0.000,309.689,-1645.707,743.351,-6396.700,16.955,-2.111,25.921,-111.914
-8.000,3.110,nan,-5.867,25.393,0.543,0.000,0.000,0.000,-5.734,1.354,-4.235,-4.328,49.232,-215.609,-47.695,189.092,-1.833,599.075,-4981.795,0.000,313.920,-1662.332,751.482,-6496.542,16.319,-1.986,24.389,-111.289
-8.000,3.210,nan,-4.703,22.155,0.524,0.000,0.000,0.000,-4.584,1.173,-3.908,-4.711,39.328,-181.895,-41.596,174.599,-1.887,536.194,-4822.223,0.000,318.131,-1678.876,694.617,-6420.692,9.845,-1.120,13.757,-85.973
-8.000,3.310,nan,-4.648,21.730,0.509,0.000,0.000,0.000,-4.532,1.151,-3.939,-4.675,39.232,-179.714,-41.710,173.604,-1.838,534.747,-4816.192,0.000,321.859,-1693.522,702.446,-6510.440,9.787,-1.098,13.480,-84.933
-8.000,3.410,nan,-4.596,21.332,0.493,0.000,0.000,0.000,-4.482,1.128,-3.973,-4.642,39.025,-177.350,-41.596,171.863,-1.793,531.751,-4793.951,0.000,324.363,-1703.360,705.143,-6547.800,9.718,-1.076,13.211,-83.911
-8.000,3.510,nan,-4.546,20.958,0.480,0.000,0.000,0.000,-4.435,1.108,-4.004,-4.610,38.830,-175.143,-41.510,170.303,-1.751,528.632,-4769.493,0.000,326.851,-1713.132,707.952,-6586.053,9.629,-1.054,12.951,-82.907
-8.000,3.610,nan,-4.498,20.605,0.468,0.000,0.000,0.000,-4.390,1.089,-4.029,-4.581,38.603,-172.955,-41.361,168.612,-1.724,525.257,-4742.601,0.000,328.883,-1721.117,709.467,-6611.864,9.635,-1.034,12.699,-81.954
-8.000,3.710,nan,-4.449,20.261,0.456,0.000,0.000,0.000,-4.343,1.071,-4.054,-4.554,38.179,-170.273,-40.827,165.652,-1.702,519.215,-4688.631,0.000,328.811,-1720.832,702.644,-6552.825,9.640,-1.014,12.452,-81.008
-8.000,3.810,nan,-4.403,19.938,0.446,0.000,0.000,0.000,-4.299,1.054,-4.078,-4.528,37.806,-167.841,-40.312,162.820,-1.680,513.456,-4637.208,0.000,328.724,-1720.491,695.866,-6493.480,9.637,-0.994,12.212,-80.069
-8.000,3.910,nan,-4.359,19.632,0.435,0.000,0.000,0.000,-4.256,1.037,-4.103,-4.504,37.443,-165.516,-39.816,160.107,-1.659,507.934,-4588.197,0.000,328.624,-1720.098,689.209,-6435.094,9.636,-0.975,11.975,-79.136
-8.000,4.010,nan,-4.316,19.339,0.425,0.000,0.000,0.000,-4.215,1.021,-4.128,-4.480,37.081,-163.247,-39.334,157.492,-1.623,502.586,-4541.035,0.000,328.512,-1719.657,682.621,-6377.391,9.634,-0.956,11.741,-78.206
-8.000,4.110,nan,-4.293,19.151,0.415,0.000,0.000,0.000,-4.194,1.008,-4.160,-4.461,36.862,-161.742,-38.620,154.308,-1.530,498.261,-4501.646,0.000,328.511,-1719.653,677.753,-6331.539,9.638,-0.940,11.541,-77.113
-8.000,4.210,nan,-4.876,20.612,0.405,0.000,0.000,0.000,-4.772,1.080,-4.420,-4.227,40.821,-174.024,-42.815,164.706,-1.773,530.928,-4579.127,0.000,330.074,-1725.795,713.481,-6442.764,13.493,-1.248,15.330,-92.305
-8.000,4.310,nan,-4.827,20.361,0.396,0.000,0.000,0.000,-4.725,1.064,-4.441,-4.218,40.538,-172.349,-42.421,162.905,-1.704,527.763,-4562.465,0.000,331.627,-1731.895,714.444,-6468.713,13.583,-1.218,14.965,-90.947
-8.000,4.410,nan,-4.766,20.068,0.387,0.000,0.000,0.000,-4.665,1.047,-4.458,-4.211,39.765,-169.119,-41.256,158.337,-1.647,518.129,-4480.267,0.000,328.504,-1719.627,696.684,-6306.250,13.691,-1.190,14.610,-89.697
-8.000,4.510,nan,-4.691,19.705,0.379,0.000,0.000,0.000,-4.592,1.028,-4.468,-4.201,38.872,-165.306,-40.340,154.459,-1.626,508.036,-4395.212,0.000,325.316,-1707.103,678.023,-6138.344,13.809,-1.160,14.250,-88.034
-8.000,4.610,nan,-4.620,19.364,0.370,0.000,0.000,0.000,-4.524,1.010,-4.480,-4.191,37.988,-161.579,-39.417,150.596,-1.628,498.250,-4312.311,0.000,322.120,-1694.545,659.641,-5972.108,13.933,-1.132,13.901,-86.455
-8.000,4.710,nan,-4.556,19.062,0.362,0.000,0.000,0.000,-4.462,0.993,-4.494,-4.184,37.141,-158.062,-38.482,146.850,-1.640,488.845,-4232.478,0.000,318.915,-1681.955,641.670,-5808.854,13.856,-1.093,13.426,-85.144
-8.000,4.810,nan,-4.498,18.789,0.354,0.000,0.000,0.000,-4.405,0.977,-4.509,-4.177,36.406,-154.986,-37.523,143.058,-1.647,479.816,-4154.992,0.000,315.703,-1669.334,624.020,-5647.169,13.777,-1.060,13.025,-84.044
-8.000,4.910,nan,-4.449,18.553,0.347,0.000,0.000,0.000,-4.357,0.963,-4.526,-4.171,35.760,-152.298,-36.515,139.162,-1.630,471.214,-4080.144,0.000,312.483,-1656.685,606.741,-5487.741,13.706,-1.046,12.844,-83.517
-8.000,5.010,nan,-4.399,18.323,0.340,0.000,0.000,0.000,-4.309,0.949,-4.542,-4.165,35.370,-150.461,-36.103,137.457,-1.609,466.540,-4045.056,0.000,312.005,-1654.806,601.694,-5451.506,13.664,-1.031,12.661,-82.994
