ALPHA,MACH,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
-2.000,1.310,nan,-2.056,10.130,0.938,0.000,0.000,0.000,-2.022,1.010,-2.003,-4.926,59.462,-289.616,-59.014,292.771,-0.120,875.963,-7326.518,0.000,227.419,-1322.494,887.521,-7310.556,14.893,-2.251,27.628,-5.554
-2.000,1.410,nan,-1.962,9.499,0.910,0.000,0.000,0.000,-1.929,0.978,-1.973,-4.842,56.736,-272.171,-56.327,274.110,-0.074,802.655,-6586.240,0.000,229.037,-1328.850,813.745,-6587.714,11.938,-1.789,21.965,-37.874
-2.000,1.510,nan,-1.900,9.038,0.865,0.000,0.000,0.000,-1.869,0.930,-2.009,-4.756,54.968,-259.228,-54.556,260.604,-0.046,765.785,-6214.539,0.000,230.279,-1333.730,778.205,-6237.818,10.560,-1.532,18.811,-54.234
-2.000,1.610,nan,-1.853,8.734,0.835,0.000,0.000,0.000,-1.822,0.899,-2.026,-4.715,53.592,-250.666,-53.188,251.702,-0.008,737.326,-5940.674,0.000,231.296,-1337.728,750.009,-5971.753,9.581,-1.387,17.032,-64.583
-2.000,1.710,nan,-1.809,8.469,0.815,0.000,0.000,0.000,-1.780,0.878,-2.027,-4.680,52.375,-243.324,-51.958,243.943,0.026,714.593,-5730.781,0.000,232.169,-1341.155,727.603,-5769.553,8.804,-1.275,15.656,-72.738
-2.000,1.810,nan,-1.770,8.237,0.806,0.000,0.000,0.000,-1.741,0.868,-2.006,-4.654,51.251,-236.813,-50.838,237.263,0.032,699.638,-5612.937,0.000,232.934,-1344.163,713.015,-5659.554,8.177,-1.156,14.196,-79.924
-2.000,1.910,nan,-1.733,8.027,0.785,0.000,0.000,0.000,-1.705,0.845,-2.018,-4.632,50.196,-230.900,-49.787,231.198,0.024,688.102,-5534.279,0.000,233.616,-1346.841,701.777,-5587.426,7.644,-1.056,12.966,-85.549
-2.000,2.010,nan,-1.696,7.815,0.754,0.000,0.000,0.000,-1.669,0.813,-2.054,-4.607,49.155,-224.978,-48.747,225.093,0.016,669.637,-5368.306,0.000,234.228,-1349.246,683.480,-5426.059,7.124,-0.971,11.925,-90.322
-2.000,2.110,nan,-1.648,7.584,0.725,0.000,0.000,0.000,-1.622,0.782,-2.073,-4.601,47.782,-218.425,-47.374,218.405,0.006,643.909,-5137.467,0.000,234.781,-1351.420,657.848,-5197.199,6.496,-0.879,10.801,-94.858
-2.000,2.210,nan,-1.599,7.361,0.699,0.000,0.000,0.000,-1.574,0.755,-2.086,-4.603,46.379,-212.091,-45.967,211.941,-0.003,619.849,-4930.735,0.000,235.283,-1353.392,634.052,-4993.768,5.933,-0.798,9.799,-98.368
-2.000,2.310,nan,-1.554,7.149,0.674,0.000,0.000,0.000,-1.529,0.728,-2.100,-4.601,45.080,-206.097,-44.666,205.847,-0.009,596.790,-4728.661,0.000,235.740,-1355.188,611.658,-4799.978,5.564,-0.728,8.938,-101.116
-2.000,2.410,nan,-1.512,6.951,0.652,0.000,0.000,0.000,-1.488,0.704,-2.114,-4.597,43.888,-200.476,-43.471,200.128,-0.014,575.964,-4546.796,0.000,236.157,-1356.825,591.586,-4626.507,5.260,-0.668,8.203,-103.219
-2.000,2.510,nan,-1.474,6.764,0.630,0.000,0.000,0.000,-1.451,0.681,-2.129,-4.591,42.791,-195.187,-42.372,194.749,-0.017,559.158,-4407.574,0.000,236.537,-1358.318,575.000,-4489.272,4.882,-0.616,7.569,-104.817
-2.000,2.610,nan,-1.439,6.590,0.611,0.000,0.000,0.000,-1.416,0.661,-2.142,-4.581,41.792,-190.239,-41.373,189.728,-0.015,546.007,-4306.514,0.000,236.884,-1359.680,562.235,-4392.487,4.566,-0.570,6.995,-105.279
-2.000,2.710,nan,-1.408,6.430,0.594,0.000,0.000,0.000,-1.387,0.642,-2.159,-4.566,40.924,-185.702,-40.509,185.136,-0.013,534.593,-4217.536,0.000,237.200,-1360.922,551.148,-4307.570,4.307,-0.530,6.512,-105.628
-2.000,2.810,nan,-1.381,6.282,0.577,0.000,0.000,0.000,-1.360,0.625,-2.176,-4.549,40.140,-181.492,-39.732,180.883,-0.011,525.561,-4151.825,0.000,237.488,-1362.054,542.257,-4247.071,4.119,-0.496,6.093,-105.878
-2.000,2.910,nan,-1.357,6.146,0.562,0.000,0.000,0.000,-1.336,0.609,-2.194,-4.530,39.439,-177.604,-39.041,176.966,-0.009,517.161,-4088.547,0.000,237.750,-1363.082,533.898,-4188.082,3.939,-0.466,5.728,-106.038
-2.000,3.010,nan,-1.335,6.021,0.549,0.000,0.000,0.000,-1.315,0.595,-2.211,-4.510,38.823,-174.057,-38.436,173.396,0.001,509.702,-4031.424,0.000,237.987,-1364.016,526.412,-4134.922,3.781,-0.440,5.409,-106.178
-2.000,3.110,nan,-1.317,5.908,0.541,0.000,0.000,0.000,-1.297,0.586,-2.212,-4.487,38.287,-170.834,-37.914,170.161,0.008,502.872,-3977.500,0.000,238.202,-1364.860,519.440,-4084.270,3.634,-0.418,5.129,-106.456
-2.000,3.210,nan,-1.055,5.205,0.521,0.000,0.000,0.000,-1.036,0.558,-1.858,-4.934,30.736,-150.611,-30.535,150.306,0.011,434.358,-3772.980,0.000,238.396,-1365.621,445.241,-3863.436,2.164,-0.260,3.189,-85.904
-2.000,3.310,nan,-1.034,5.072,0.506,0.000,0.000,0.000,-1.016,0.541,-1.877,-4.902,30.174,-146.880,-29.936,146.427,0.013,428.639,-3726.432,0.000,238.570,-1366.304,440.257,-3824.026,2.165,-0.256,3.149,-84.900
-2.000,3.410,nan,-1.015,4.946,0.490,0.000,0.000,0.000,-0.997,0.525,-1.900,-4.872,29.642,-143.375,-29.370,142.779,0.015,423.113,-3681.307,0.000,238.725,-1366.914,435.338,-3784.779,2.163,-0.253,3.113,-83.905
-2.000,3.510,nan,-0.997,4.828,0.476,0.000,0.000,0.000,-0.980,0.510,-1.920,-4.843,29.139,-140.075,-28.833,139.339,0.018,417.802,-3637.994,0.000,238.863,-1367.455,430.470,-3745.716,2.159,-0.251,3.078,-82.926
-2.000,3.610,nan,-0.980,4.716,0.464,0.000,0.000,0.000,-0.963,0.498,-1.935,-4.815,28.660,-136.959,-28.323,136.091,0.018,412.964,-3599.770,0.000,238.984,-1367.932,426.106,-3712.634,2.173,-0.248,3.047,-82.008
-2.000,3.710,nan,-0.963,4.610,0.452,0.000,0.000,0.000,-0.947,0.485,-1.951,-4.787,28.205,-134.013,-27.838,133.017,0.018,408.173,-3561.424,0.000,239.090,-1368.348,421.687,-3678.591,2.186,-0.246,3.018,-81.105
-2.000,3.810,nan,-0.947,4.510,0.441,0.000,0.000,0.000,-0.931,0.473,-1.967,-4.761,27.770,-131.220,-27.376,130.104,0.019,403.455,-3523.186,0.000,239.182,-1368.707,417.268,-3643.853,2.196,-0.244,2.991,-80.218
-2.000,3.910,nan,-0.932,4.415,0.430,0.000,0.000,0.000,-0.917,0.462,-1.984,-4.736,27.354,-128.569,-26.935,127.338,0.020,398.881,-3486.149,0.000,239.259,-1369.012,412.968,-3610.016,2.208,-0.241,2.966,-79.347
-2.000,4.010,nan,-0.918,4.324,0.419,0.000,0.000,0.000,-0.902,0.451,-2.002,-4.712,26.956,-126.044,-26.513,124.706,0.021,394.445,-3450.348,0.000,239.324,-1369.266,408.762,-3577.107,2.219,-0.239,2.942,-78.491
-2.000,4.110,nan,-0.901,4.235,0.409,0.000,0.000,0.000,-0.886,0.440,-2.014,-4.702,26.684,-124.223,-25.826,121.461,0.038,390.812,-3419.870,0.000,239.376,-1369.472,405.788,-3550.898,2.233,-0.237,2.916,-77.429
-2.000,4.210,nan,-1.053,4.608,0.399,0.000,0.000,0.000,-1.038,0.435,-2.384,-4.378,31.187,-135.336,-29.997,131.658,0.046,423.109,-3478.472,0.000,239.417,-1369.634,437.409,-3608.013,3.137,-0.334,4.100,-93.724
-2.000,4.310,nan,-1.033,4.517,0.390,0.000,0.000,0.000,-1.019,0.425,-2.395,-4.373,30.770,-133.238,-29.293,128.569,0.058,418.636,-3450.969,0.000,239.448,-1369.752,433.535,-3586.197,3.167,-0.330,4.050,-92.530
-2.000,4.410,nan,-1.016,4.433,0.381,0.000,0.000,0.000,-1.002,0.416,-2.410,-4.364,30.335,-131.048,-28.741,125.934,0.063,414.199,-3423.773,0.000,239.468,-1369.831,429.482,-3563.861,3.198,-0.326,4.004,-91.451
-2.000,4.510,nan,-0.992,4.323,0.372,0.000,0.000,0.000,-0.979,0.406,-2.409,-4.356,29.285,-126.673,-28.459,124.043,0.028,408.922,-3393.019,0.000,239.478,-1369.871,424.764,-3538.431,3.232,-0.321,3.941,-89.904
-2.000,4.610,nan,-0.971,4.221,0.363,0.000,0.000,0.000,-0.958,0.397,-2.412,-4.348,28.349,-122.711,-28.171,122.197,-0.002,404.011,-3364.308,0.000,239.479,-1369.876,420.333,-3514.712,3.269,-0.316,3.881,-88.441
-2.000,4.710,nan,-0.952,4.133,0.355,0.000,0.000,0.000,-0.939,0.388,-2.421,-4.340,27.598,-119.490,-27.870,120.450,-0.024,399.583,-3338.748,0.000,239.472,-1369.848,416.278,-3493.463,3.245,-0.307,3.765,-87.257
-2.000,4.810,nan,-0.936,4.056,0.347,0.000,0.000,0.000,-0.924,0.380,-2.434,-4.332,27.009,-116.848,-27.545,118.685,-0.037,395.569,-3315.178,0.000,239.457,-1369.788,412.504,-3473.507,3.219,-0.297,3.649,-86.123
-2.000,4.910,nan,-0.924,3.993,0.339,0.000,0.000,0.000,-0.911,0.371,-2.454,-4.323,26.665,-115.097,-27.172,116.832,-0.037,392.169,-3294.597,0.000,239.434,-1369.698,409.128,-3455.846,3.195,-0.285,3.502,-84.840
-2.000,5.010,nan,-0.912,3.932,0.332,0.000,0.000,0.000,-0.899,0.363,-2.475,-4.313,26.345,-113.452,-26.809,115.037,-0.036,388.951,-3275.937,0.000,239.404,-1369.580,406.117,-3440.783,3.178,-0.275,3.375,-83.678
