ALPHA,MACH,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
14.000,1.010,nan,20.442,-111.740,0.903,0.000,0.000,0.000,19.617,5.821,3.370,-5.466,102.708,-640.770,-24.428,-110.070,24.871,1089.502,-7006.254,0.000,312.214,-1178.377,1057.629,-9085.768,-315.405,61.288,-750.241,-87.022
14.000,1.110,nan,18.982,-101.127,0.995,0.000,0.000,0.000,18.178,5.558,3.271,-5.327,93.523,-558.780,-27.340,-63.492,28.020,1029.329,-6454.652,0.000,326.709,-1189.780,949.288,-8153.501,-236.924,48.621,-596.101,-72.787
14.000,1.210,nan,17.781,-93.729,0.920,0.000,0.000,0.000,17.031,5.194,3.279,-5.271,86.506,-504.707,-28.109,-39.520,31.386,984.747,-7862.610,0.000,329.797,-1724.706,876.525,-7317.026,-185.208,41.034,-503.368,-50.427
14.000,1.310,nan,17.144,-88.419,0.867,0.000,0.000,0.000,16.425,4.989,3.292,-5.157,82.113,-465.806,-29.764,-22.425,32.694,967.620,-7841.390,0.000,346.566,-1790.588,845.281,-7056.600,-166.320,35.377,-434.122,-39.593
14.000,1.410,nan,16.055,-80.788,0.839,0.000,0.000,0.000,15.375,4.698,3.273,-5.032,75.691,-412.546,-31.402,7.915,31.149,909.555,-7369.316,0.000,353.541,-1817.989,765.927,-6271.417,-135.550,27.764,-340.763,-44.059
14.000,1.510,nan,15.451,-75.927,0.807,0.000,0.000,0.000,14.797,4.521,3.273,-4.914,72.670,-384.505,-32.043,21.397,31.216,891.513,-7249.793,0.000,360.195,-1844.130,724.132,-5858.999,-123.107,23.707,-291.033,-37.910
14.000,1.610,nan,15.007,-72.778,0.788,0.000,0.000,0.000,14.370,4.395,3.270,-4.850,71.512,-370.374,-32.223,28.803,27.948,881.273,-7234.066,0.000,376.978,-1910.065,677.536,-5407.664,-116.154,21.381,-262.513,-54.761
14.000,1.710,nan,14.719,-70.670,0.776,0.000,0.000,0.000,14.094,4.314,3.267,-4.801,71.016,-361.619,-32.582,36.045,25.170,877.967,-7276.979,0.000,391.922,-1968.777,412.692,-2243.558,123.033,-46.434,570.183,13.567
14.000,1.810,nan,14.480,-69.014,0.774,0.000,0.000,0.000,13.863,4.254,3.259,-4.766,70.398,-354.677,-32.858,42.017,22.777,876.188,-7341.221,0.000,401.102,-2004.843,451.494,-2786.920,71.883,-36.220,444.800,-10.771
14.000,1.910,nan,14.232,-67.112,0.758,0.000,0.000,0.000,13.626,4.178,3.261,-4.716,70.182,-353.239,-33.051,46.807,20.693,874.801,-7406.986,0.000,410.210,-2040.625,452.118,-2858.918,60.580,-32.103,394.268,-26.707
14.000,2.010,nan,13.975,-65.068,0.732,0.000,0.000,0.000,13.383,4.091,3.271,-4.656,67.627,-332.773,-33.216,51.427,18.615,852.027,-7241.065,0.000,406.546,-2026.229,462.406,-3014.092,54.030,-27.879,342.394,-44.188
14.000,2.110,nan,13.630,-62.964,0.707,0.000,0.000,0.000,13.054,3.984,3.277,-4.619,64.955,-315.112,-33.136,58.138,16.821,826.054,-7022.718,0.000,405.018,-2020.226,462.521,-3082.747,45.963,-24.239,297.702,-57.710
14.000,2.210,nan,13.288,-61.035,0.685,0.000,0.000,0.000,12.728,3.879,3.281,-4.593,63.133,-302.296,-32.904,63.531,15.248,811.189,-6913.870,0.000,410.990,-2043.689,449.897,-3021.049,38.111,-21.272,261.261,-68.469
14.000,2.310,nan,12.980,-59.303,0.663,0.000,0.000,0.000,12.434,3.784,3.286,-4.569,61.714,-293.626,-32.649,67.796,13.937,799.560,-6839.361,0.000,416.924,-2067.000,436.358,-2940.587,30.899,-18.805,230.968,-76.937
14.000,2.410,nan,12.701,-57.750,0.644,0.000,0.000,0.000,12.168,3.697,3.291,-4.547,58.317,-277.560,-32.399,71.194,12.810,751.652,-6393.695,0.000,394.952,-1980.681,458.820,-3217.356,24.865,-16.780,206.092,-83.765
14.000,2.510,nan,12.431,-56.247,0.625,0.000,0.000,0.000,11.911,3.614,3.296,-4.525,55.446,-263.598,-32.129,73.830,11.825,712.168,-6033.010,0.000,377.858,-1913.522,475.360,-3431.535,20.819,-15.085,185.279,-89.323
14.000,2.610,nan,12.158,-54.776,0.608,0.000,0.000,0.000,11.649,3.531,3.299,-4.506,54.236,-255.727,-31.814,75.709,11.005,697.461,-5932.832,0.000,378.129,-1914.589,467.553,-3394.957,18.476,-13.605,167.092,-92.672
14.000,2.710,nan,11.910,-53.426,0.593,0.000,0.000,0.000,11.413,3.457,3.302,-4.486,53.082,-248.264,-31.546,77.229,10.309,686.952,-5863.981,0.000,378.375,-1915.554,460.520,-3359.627,16.702,-12.396,152.248,-95.315
14.000,2.810,nan,11.683,-52.170,0.578,0.000,0.000,0.000,11.196,3.388,3.305,-4.465,52.019,-241.988,-31.300,78.456,9.703,678.617,-5819.819,0.000,378.596,-1916.425,454.203,-3328.340,16.113,-11.359,139.517,-97.460
14.000,2.910,nan,11.475,-51.009,0.565,0.000,0.000,0.000,10.997,3.324,3.308,-4.445,51.176,-236.674,-31.074,79.400,9.149,671.569,-5788.874,0.000,378.796,-1917.207,448.152,-3295.511,15.537,-10.476,128.661,-99.272
14.000,3.010,nan,11.288,-49.964,0.553,0.000,0.000,0.000,10.819,3.268,3.311,-4.426,50.390,-231.692,-30.901,80.317,8.704,665.769,-5768.765,0.000,378.974,-1917.908,442.747,-3264.395,15.113,-9.726,119.459,-100.582
14.000,3.110,nan,11.120,-49.019,0.547,0.000,0.000,0.000,10.657,3.221,3.309,-4.408,49.298,-225.834,-30.781,81.252,8.644,654.823,-5694.296,0.000,375.417,-1903.934,442.534,-3281.879,14.781,-9.089,111.630,-99.879
14.000,3.210,nan,8.991,-42.175,0.529,0.000,0.000,0.000,8.596,2.688,3.197,-4.691,38.776,-184.542,-26.361,79.707,7.388,551.866,-5126.247,0.000,356.036,-1827.791,454.862,-4007.393,-36.127,3.554,-43.652,-93.566
14.000,3.310,nan,8.880,-41.397,0.515,0.000,0.000,0.000,8.492,2.648,3.207,-4.662,36.590,-175.059,-27.725,99.179,10.007,527.648,-4871.041,0.000,337.140,-1753.554,473.696,-4208.333,-35.520,3.416,-41.961,-91.827
14.000,3.410,nan,8.746,-40.562,0.501,0.000,0.000,0.000,8.365,2.602,3.215,-4.638,35.970,-171.483,-27.295,97.121,9.649,524.720,-4829.607,0.000,333.668,-1739.916,470.200,-4182.697,-34.859,3.288,-40.379,-90.126
14.000,3.510,nan,8.614,-39.760,0.488,0.000,0.000,0.000,8.240,2.557,3.222,-4.616,35.570,-168.842,-26.882,95.184,9.323,524.645,-4815.186,0.000,332.308,-1734.573,464.162,-4131.096,-34.129,3.181,-39.067,-88.620
14.000,3.610,nan,8.486,-38.995,0.477,0.000,0.000,0.000,8.119,2.516,3.227,-4.595,35.528,-167.626,-26.488,93.365,9.015,531.770,-4875.784,0.000,335.316,-1746.387,453.101,-4029.319,-33.788,3.087,-37.910,-87.399
14.000,3.710,nan,8.363,-38.266,0.466,0.000,0.000,0.000,8.002,2.475,3.233,-4.576,35.430,-166.292,-26.108,91.641,8.741,538.370,-4929.596,0.000,338.310,-1758.150,442.000,-3926.648,-33.416,3.000,-36.847,-86.238
14.000,3.810,nan,8.251,-37.599,0.456,0.000,0.000,0.000,7.896,2.439,3.238,-4.557,34.884,-163.376,-25.763,90.068,8.491,537.831,-4909.422,0.000,336.520,-1751.117,437.867,-3893.705,-33.017,2.919,-35.857,-85.121
14.000,3.910,nan,8.149,-36.984,0.446,0.000,0.000,0.000,7.800,2.404,3.244,-4.538,34.957,-162.782,-25.424,88.453,8.170,540.375,-4921.709,0.000,337.188,-1753.744,430.833,-3831.135,-32.631,2.849,-34.996,-84.100
14.000,4.010,nan,8.049,-36.388,0.436,0.000,0.000,0.000,7.705,2.371,3.250,-4.521,35.414,-163.648,-25.093,86.878,7.848,547.720,-4982.334,0.000,341.340,-1770.056,419.442,-3724.421,-32.255,2.786,-34.215,-83.137
14.000,4.110,nan,7.983,-35.971,0.427,0.000,0.000,0.000,7.642,2.345,3.259,-4.506,36.036,-165.345,-24.533,84.479,7.345,558.129,-5055.868,0.000,345.482,-1786.327,409.225,-3624.083,-31.906,2.715,-33.349,-81.951
14.000,4.210,nan,8.879,-38.459,0.418,0.000,0.000,0.000,8.514,2.553,3.334,-4.331,39.046,-175.706,-27.850,94.336,9.394,582.356,-5130.603,0.000,345.552,-1786.601,440.535,-3706.007,-44.065,3.656,-44.901,-97.236
14.000,4.310,nan,8.776,-37.958,0.409,0.000,0.000,0.000,8.416,2.520,3.340,-4.325,38.704,-174.006,-27.306,92.177,8.966,580.972,-5105.749,0.000,343.060,-1776.813,438.540,-3701.041,-43.862,3.569,-43.831,-95.991
14.000,4.410,nan,8.672,-37.445,0.401,0.000,0.000,0.000,8.317,2.487,3.344,-4.318,38.086,-171.317,-26.888,90.511,8.665,577.741,-5065.934,0.000,339.690,-1763.574,437.486,-3706.808,-43.682,3.491,-42.883,-94.886
14.000,4.510,nan,8.545,-36.819,0.393,0.000,0.000,0.000,8.196,2.449,3.347,-4.309,37.380,-168.202,-26.681,89.597,8.517,573.621,-5022.424,0.000,336.313,-1750.305,435.748,-3709.530,-43.549,3.402,-41.784,-93.364
14.000,4.610,nan,8.427,-36.236,0.385,0.000,0.000,0.000,8.084,2.413,3.351,-4.300,36.980,-166.262,-26.459,88.596,8.324,570.995,-4995.245,0.000,334.045,-1741.395,432.684,-3697.714,-43.449,3.324,-40.823,-91.984
14.000,4.710,nan,8.323,-35.724,0.378,0.000,0.000,0.000,7.984,2.380,3.355,-4.292,37.081,-166.229,-26.217,87.576,8.045,570.971,-4994.747,0.000,334.019,-1741.293,426.956,-3657.520,-43.054,3.234,-39.723,-90.960
14.000,4.810,nan,8.226,-35.255,0.370,0.000,0.000,0.000,7.892,2.349,3.359,-4.286,37.238,-166.465,-25.956,86.500,7.757,571.533,-4999.144,0.000,334.560,-1743.419,420.821,-3611.365,-42.618,3.153,-38.727,-90.073
14.000,4.910,nan,8.139,-34.838,0.363,0.000,0.000,0.000,7.809,2.321,3.364,-4.280,37.423,-166.883,-25.656,85.299,7.447,572.354,-5005.264,0.000,335.094,-1745.518,415.068,-3567.589,-42.213,3.080,-37.827,-89.357
14.000,5.010,nan,8.056,-34.441,0.356,0.000,0.000,0.000,7.730,2.295,3.369,-4.275,37.533,-167.057,-25.367,84.146,7.148,572.627,-5002.403,0.000,334.742,-1744.134,410.831,-3538.782,-41.881,3.007,-36.933,-88.620
