ALPHA,MACH,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
12.000,1.010,nan,16.895,-89.910,0.912,0.000,0.000,0.000,16.336,4.405,3.709,-5.322,100.833,-616.127,-39.532,49.271,21.123,1108.771,-7470.260,0.000,294.036,-1179.478,1035.596,-8763.051,-176.687,19.444,-238.025,1.741
12.000,1.110,nan,15.750,-81.981,1.005,0.000,0.000,0.000,15.197,4.258,3.569,-5.205,91.945,-541.472,-40.235,71.291,22.601,1034.857,-6811.860,0.000,305.549,-1191.418,929.443,-7844.184,-135.584,15.173,-186.034,-4.619
12.000,1.210,nan,14.793,-76.376,0.939,0.000,0.000,0.000,14.274,3.994,3.574,-5.163,85.037,-491.454,-39.615,79.935,24.603,981.597,-7819.853,0.000,306.471,-1633.067,857.587,-7057.441,-110.394,12.517,-153.553,3.289
12.000,1.310,nan,14.308,-72.367,0.886,0.000,0.000,0.000,13.811,3.841,3.595,-5.058,80.745,-455.081,-40.253,85.583,25.370,959.166,-7742.622,0.000,322.342,-1695.418,826.422,-6796.940,-98.299,10.494,-128.781,3.722
12.000,1.410,nan,13.443,-66.543,0.858,0.000,0.000,0.000,12.971,3.634,3.569,-4.950,74.379,-404.272,-40.294,97.868,23.550,894.906,-7203.617,0.000,327.992,-1717.615,749.966,-6046.222,-79.031,7.990,-98.072,-13.243
12.000,1.510,nan,12.948,-62.664,0.822,0.000,0.000,0.000,12.494,3.496,3.574,-4.840,71.255,-376.303,-40.031,101.349,23.280,874.565,-7047.714,0.000,333.307,-1738.495,710.136,-5656.042,-71.067,6.831,-83.859,-14.856
12.000,1.610,nan,12.577,-60.124,0.800,0.000,0.000,0.000,12.136,3.398,3.572,-4.780,69.124,-358.960,-39.617,102.555,20.893,849.117,-6861.135,0.000,338.422,-1758.590,678.504,-5358.876,-65.949,6.193,-76.034,-32.744
12.000,1.710,nan,12.321,-58.361,0.786,0.000,0.000,0.000,11.888,3.331,3.569,-4.737,67.870,-347.904,-39.436,104.486,18.829,832.418,-6753.770,0.000,343.407,-1778.176,655.717,-5146.498,-62.297,5.703,-70.034,-47.262
12.000,1.810,nan,12.089,-56.811,0.782,0.000,0.000,0.000,11.662,3.279,3.557,-4.700,67.453,-344.339,-39.215,105.751,17.118,828.177,-6793.687,0.000,351.641,-1810.526,636.270,-4980.888,-59.993,5.196,-63.813,-59.471
12.000,1.910,nan,11.848,-55.109,0.765,0.000,0.000,0.000,11.430,3.211,3.559,-4.651,67.416,-338.406,-38.957,106.427,15.505,835.898,-6949.729,0.000,366.960,-1870.708,611.212,-4762.973,-57.850,4.735,-58.150,-70.654
12.000,2.010,nan,11.627,-53.516,0.738,0.000,0.000,0.000,11.220,3.139,3.574,-4.603,66.441,-326.329,-38.732,107.311,13.954,828.698,-6933.933,0.000,375.076,-1902.595,589.613,-4563.757,-53.206,4.349,-53.409,-81.678
12.000,2.110,nan,11.349,-51.904,0.712,0.000,0.000,0.000,10.953,3.056,3.584,-4.573,64.931,-313.969,-38.249,109.536,12.553,812.063,-6811.566,0.000,381.988,-1929.750,561.227,-4307.028,-48.013,3.935,-48.333,-90.108
12.000,2.210,nan,11.078,-50.423,0.689,0.000,0.000,0.000,10.693,2.977,3.592,-4.552,63.676,-304.372,-37.666,111.001,11.305,796.591,-6698.341,0.000,388.854,-1956.724,534.205,-4069.620,-44.082,3.575,-43.907,-96.774
12.000,2.310,nan,10.831,-49.054,0.666,0.000,0.000,0.000,10.456,2.904,3.601,-4.529,61.750,-292.845,-37.105,111.870,10.221,772.215,-6497.798,0.000,386.356,-1946.911,519.994,-3956.921,-41.256,3.264,-40.085,-102.064
12.000,2.410,nan,10.605,-47.821,0.646,0.000,0.000,0.000,10.239,2.837,3.609,-4.509,59.686,-281.716,-36.619,112.651,9.303,749.572,-6310.629,0.000,382.898,-1933.323,509.580,-3879.354,-38.782,2.987,-36.688,-106.352
12.000,2.510,nan,10.388,-46.646,0.626,0.000,0.000,0.000,10.030,2.772,3.618,-4.491,58.437,-273.478,-36.125,112.930,8.517,739.363,-6249.284,0.000,387.407,-1951.040,491.392,-3725.399,-36.124,2.744,-33.702,-109.811
12.000,2.610,nan,10.190,-45.563,0.609,0.000,0.000,0.000,9.841,2.714,3.625,-4.471,57.328,-266.539,-35.675,112.988,7.892,729.550,-6197.365,0.000,391.887,-1968.639,476.680,-3607.932,-33.824,2.519,-30.944,-111.180
12.000,2.710,nan,10.017,-44.579,0.593,0.000,0.000,0.000,9.675,2.663,3.633,-4.450,55.471,-257.150,-35.301,112.949,7.376,712.119,-6061.716,0.000,387.816,-1952.644,474.300,-3610.691,-31.812,2.317,-28.453,-112.217
12.000,2.810,nan,9.854,-43.657,0.578,0.000,0.000,0.000,9.519,2.614,3.641,-4.430,52.854,-244.746,-34.963,112.742,6.902,682.224,-5803.209,0.000,372.305,-1891.706,488.388,-3780.452,-30.222,2.138,-26.263,-113.005
12.000,2.910,nan,9.699,-42.778,0.564,0.000,0.000,0.000,9.370,2.569,3.648,-4.410,50.703,-234.329,-34.651,112.433,6.492,657.668,-5595.632,0.000,360.574,-1845.619,497.424,-3895.366,-28.823,1.984,-24.364,-113.627
12.000,3.010,nan,9.542,-41.916,0.552,0.000,0.000,0.000,9.219,2.524,3.652,-4.393,49.823,-229.010,-34.341,111.986,6.162,650.666,-5564.648,0.000,360.760,-1846.351,490.004,-3839.862,-27.631,1.839,-22.592,-113.887
12.000,3.110,nan,9.401,-41.136,0.545,0.000,0.000,0.000,9.082,2.488,3.650,-4.376,49.011,-224.200,-34.100,111.696,6.116,643.745,-5533.443,0.000,360.926,-1847.003,483.390,-3789.245,-26.560,1.703,-20.919,-112.510
12.000,3.210,nan,7.571,-35.460,0.527,0.000,0.000,0.000,7.296,2.090,3.492,-4.684,40.489,-191.032,-28.592,102.680,5.240,565.545,-5246.286,0.000,361.073,-1847.581,414.241,-3574.199,-16.199,0.848,-10.421,-87.354
12.000,3.310,nan,7.473,-34.783,0.513,0.000,0.000,0.000,7.204,2.055,3.505,-4.654,40.072,-188.033,-28.193,100.733,5.071,566.348,-5249.322,0.000,361.203,-1848.090,408.917,-3529.925,-15.738,0.784,-9.629,-85.932
12.000,3.410,nan,7.380,-34.145,0.498,0.000,0.000,0.000,7.115,2.021,3.520,-4.627,39.661,-185.162,-27.813,98.879,4.916,567.003,-5249.199,0.000,361.316,-1848.533,403.716,-3486.532,-15.255,0.718,-8.820,-84.548
12.000,3.510,nan,7.290,-33.541,0.485,0.000,0.000,0.000,7.030,1.990,3.533,-4.601,39.231,-182.318,-27.451,97.109,4.770,567.314,-5246.268,0.000,361.413,-1848.916,398.672,-3444.563,-14.739,0.649,-7.972,-83.212
12.000,3.610,nan,7.204,-32.972,0.473,0.000,0.000,0.000,6.948,1.961,3.543,-4.577,38.154,-177.172,-27.100,95.389,4.606,558.587,-5155.716,0.000,354.617,-1822.215,402.600,-3493.915,-14.301,0.578,-7.094,-82.096
12.000,3.710,nan,7.123,-32.436,0.462,0.000,0.000,0.000,6.871,1.933,3.554,-4.554,36.516,-170.041,-26.761,93.720,4.443,541.091,-4975.294,0.000,341.868,-1772.130,413.923,-3617.712,-13.844,0.503,-6.181,-80.990
12.000,3.810,nan,7.044,-31.923,0.452,0.000,0.000,0.000,6.796,1.906,3.565,-4.532,34.901,-163.068,-26.436,92.120,4.298,523.810,-4791.798,0.000,329.107,-1721.994,425.290,-3741.149,-13.370,0.425,-5.224,-79.889
12.000,3.910,nan,6.953,-31.384,0.442,0.000,0.000,0.000,6.710,1.878,3.573,-4.514,34.032,-158.895,-26.081,90.435,4.162,515.849,-4698.401,0.000,322.629,-1696.545,427.470,-3771.224,-12.893,0.356,-4.370,-78.955
12.000,4.010,nan,6.857,-30.834,0.432,0.000,0.000,0.000,6.617,1.848,3.581,-4.497,33.609,-156.413,-25.709,88.698,4.032,513.781,-4664.134,0.000,320.353,-1687.605,423.547,-3739.387,-12.369,0.281,-3.454,-78.042
12.000,4.110,nan,6.791,-30.444,0.422,0.000,0.000,0.000,6.555,1.825,3.592,-4.483,33.642,-155.838,-25.116,86.444,3.810,519.553,-4695.205,0.000,321.950,-1693.877,415.886,-3664.050,-11.796,0.210,-2.582,-76.935
12.000,4.210,nan,7.578,-32.561,0.413,0.000,0.000,0.000,7.327,1.980,3.701,-4.297,36.727,-166.341,-28.292,91.974,4.678,546.648,-4785.512,0.000,323.536,-1700.108,438.963,-3648.072,-15.336,0.045,-0.552,-90.825
12.000,4.310,nan,7.477,-32.084,0.404,0.000,0.000,0.000,7.230,1.950,3.708,-4.291,36.587,-165.274,-27.685,89.827,4.467,549.661,-4811.626,0.000,325.112,-1706.301,429.597,-3566.436,-14.259,-0.101,1.240,-89.413
12.000,4.410,nan,7.379,-31.613,0.396,0.000,0.000,0.000,7.135,1.921,3.714,-4.284,36.263,-163.506,-27.216,88.061,4.285,548.280,-4796.680,0.000,323.939,-1701.693,423.889,-3522.584,-12.958,-0.271,3.332,-88.118
12.000,4.510,nan,7.263,-31.047,0.387,0.000,0.000,0.000,7.023,1.889,3.718,-4.275,36.081,-162.149,-26.973,86.891,4.187,549.073,-4808.438,0.000,324.884,-1705.405,414.669,-3446.291,-11.350,-0.443,5.439,-86.434
12.000,4.610,nan,7.152,-30.510,0.379,0.000,0.000,0.000,6.917,1.858,3.723,-4.266,36.127,-161.681,-26.729,85.786,4.087,552.187,-4843.085,0.000,327.334,-1715.030,403.424,-3347.465,-9.303,-0.649,7.969,-84.862
12.000,4.710,nan,7.048,-30.021,0.372,0.000,0.000,0.000,6.817,1.829,3.727,-4.259,36.278,-161.660,-26.489,84.972,3.982,555.224,-4875.094,0.000,329.776,-1724.625,393.552,-3263.470,-7.985,-0.718,8.816,-83.874
12.000,4.810,nan,6.951,-29.566,0.364,0.000,0.000,0.000,6.723,1.801,3.732,-4.253,36.474,-161.894,-26.229,84.122,3.870,558.487,-4905.908,0.000,332.202,-1734.156,383.906,-3179.733,-6.532,-0.808,9.919,-82.973
12.000,4.910,nan,6.869,-29.181,0.357,0.000,0.000,0.000,6.645,1.777,3.739,-4.248,36.260,-160.721,-25.951,83.281,3.764,557.186,-4887.792,0.000,330.972,-1729.323,379.759,-3149.829,-4.899,-0.927,11.385,-82.231
12.000,5.010,nan,6.793,-28.820,0.350,0.000,0.000,0.000,6.572,1.755,3.745,-4.243,35.827,-158.798,-25.680,82.486,3.687,554.627,-4855.845,0.000,328.596,-1719.990,376.998,-3132.865,-3.007,-1.070,13.141,-81.470
