XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.300,0.000,0.010,-25.000,nan,5.533,-63.740,3.117,0.000,0.000,0.000,5.533,3.117,1.775,-11.521,42.712,-127.291,-52.198,236.595,0.000,302.884,-738.634,-5.945,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-120.858
2.300,0.000,0.010,-24.000,nan,5.493,-63.286,3.008,0.000,0.000,0.000,5.493,3.008,1.826,-11.521,44.035,-142.531,-52.198,236.595,0.000,302.783,-737.469,-5.713,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-147.545
2.300,0.000,0.010,-23.000,nan,5.430,-62.558,2.894,0.000,0.000,0.000,5.430,2.894,1.877,-11.521,44.662,-149.751,-52.198,236.595,0.000,303.801,-749.200,-5.094,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-168.344
2.300,0.000,0.010,-22.000,nan,5.360,-61.755,2.781,0.000,0.000,0.000,5.360,2.781,1.928,-11.521,44.722,-150.446,-52.198,236.595,0.000,305.262,-766.026,-4.366,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-182.314
2.300,0.000,0.010,-21.000,nan,5.281,-60.846,2.668,0.000,0.000,0.000,5.281,2.668,1.979,-11.521,45.041,-154.118,-52.198,236.595,0.000,307.486,-791.650,-3.452,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-190.878
2.300,0.000,0.010,-20.000,nan,5.181,-59.692,2.553,0.000,0.000,0.000,5.181,2.553,2.029,-11.521,45.785,-162.694,-52.198,236.595,-0.000,311.114,-833.451,-2.195,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-196.031
2.300,0.000,0.010,-19.000,nan,5.056,-58.244,2.435,0.000,0.000,0.000,5.056,2.435,2.076,-11.521,46.580,-171.852,-52.198,236.595,0.000,316.229,-892.381,-0.639,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-199.831
2.300,0.000,0.010,-18.000,nan,4.909,-56.550,2.317,0.000,0.000,0.000,4.909,2.317,2.119,-11.521,47.216,-179.176,-52.198,236.595,0.000,322.489,-964.501,1.058,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-203.268
2.300,0.000,0.010,-17.000,nan,4.743,-54.645,2.199,0.000,0.000,0.000,4.743,2.199,2.157,-11.521,47.763,-185.473,-52.198,236.595,0.000,329.596,-1046.378,2.769,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-205.108
2.300,0.000,0.010,-16.000,nan,4.560,-52.530,2.083,0.000,0.000,0.000,4.560,2.083,2.189,-11.521,48.315,-191.839,-52.198,236.595,0.000,337.436,-1136.696,4.432,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-203.868
2.300,0.000,0.010,-15.000,nan,4.358,-50.207,1.969,0.000,0.000,0.000,4.358,1.969,2.213,-11.521,48.860,-198.123,-52.198,236.595,0.000,346.075,-1236.225,6.031,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-199.253
2.300,0.000,0.010,-14.000,nan,4.140,-47.693,1.859,0.000,0.000,0.000,4.140,1.859,2.227,-11.521,49.348,-203.745,-52.198,236.595,0.000,355.567,-1345.580,7.544,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-191.884
2.300,0.000,0.010,-13.000,nan,3.907,-45.006,1.753,0.000,0.000,0.000,3.907,1.753,2.229,-11.521,49.779,-208.711,-52.198,236.595,0.000,365.952,-1465.213,8.942,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-182.023
2.300,0.000,0.010,-12.000,nan,3.659,-42.152,1.652,0.000,0.000,0.000,3.659,1.652,2.215,-11.521,50.217,-213.758,-52.198,236.595,0.000,377.341,-1596.432,10.209,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-167.380
2.300,0.000,0.010,-11.000,nan,3.396,-39.122,1.556,0.000,0.000,0.000,3.396,1.556,2.182,-11.521,50.681,-219.100,-52.198,236.595,0.000,389.863,-1740.691,11.323,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-149.677
2.300,0.000,0.010,-10.000,nan,3.118,-35.924,1.466,0.000,0.000,0.000,3.118,1.466,2.127,-11.521,51.107,-224.015,-52.198,236.595,0.000,403.532,-1898.168,12.239,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-128.540
2.300,0.000,0.010,-9.000,nan,2.829,-32.586,1.383,0.000,0.000,0.000,2.829,1.383,2.045,-11.521,51.447,-227.931,-52.198,236.595,0.000,418.272,-2067.976,12.899,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-106.713
2.300,0.000,0.010,-8.000,nan,2.529,-29.140,1.308,0.000,0.000,0.000,2.529,1.308,1.934,-11.521,51.696,-230.801,-52.198,236.595,0.000,433.993,-2249.094,13.249,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-87.107
2.300,0.000,0.010,-7.000,nan,2.224,-25.619,1.241,0.000,0.000,0.000,2.224,1.241,1.792,-11.521,51.848,-232.558,-52.198,236.595,0.000,450.642,-2440.908,13.244,210.799,-1063.549,614.683,-4330.761,0.000,0.000,0.000,-69.986
