XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
5.500,-6.000,0.010,-20.000,nan,-0.268,-44.040,2.405,0.000,0.000,0.000,-0.015,2.419,-0.006,164.217,57.305,418.728,-51.541,-333.006,-15.068,-843.339,-6504.151,-0.529,231.584,783.804,-493.129,-6264.875,182.443,-6.899,7.042,36.291
5.500,-6.000,0.010,-19.000,nan,-0.443,-43.862,2.281,0.000,0.000,0.000,-0.202,2.315,-0.087,99.062,57.625,418.404,-51.541,-333.006,-15.076,-834.683,-6512.987,1.921,231.584,783.804,-493.129,-6264.875,182.263,-6.899,7.042,37.129
5.500,-6.000,0.010,-18.000,nan,-0.636,-43.665,2.159,0.000,0.000,0.000,-0.407,2.214,-0.184,68.684,57.943,418.083,-51.541,-333.006,-15.144,-824.716,-6523.161,4.442,231.584,783.804,-493.129,-6264.875,178.520,-6.899,7.042,41.056
5.500,-6.000,0.010,-17.000,nan,-0.846,-43.450,2.040,0.000,0.000,0.000,-0.628,2.117,-0.297,51.368,58.231,417.792,-51.541,-333.006,-15.288,-813.452,-6534.659,6.977,231.584,783.804,-493.129,-6264.875,171.839,-6.899,7.042,48.987
5.500,-6.000,0.010,-16.000,nan,-1.071,-43.220,1.924,0.000,0.000,0.000,-0.864,2.025,-0.427,40.340,58.489,417.532,-51.541,-333.006,-15.498,-800.928,-6547.443,9.460,231.584,783.804,-493.129,-6264.875,162.569,-6.899,7.042,61.852
5.500,-6.000,0.010,-15.000,nan,-1.312,-42.975,1.812,0.000,0.000,0.000,-1.115,1.939,-0.575,32.759,58.754,417.266,-51.541,-333.006,-15.940,-787.102,-6561.556,11.849,231.584,783.804,-493.129,-6264.875,148.461,-6.899,7.042,78.171
5.500,-6.000,0.010,-14.000,nan,-1.568,-42.714,1.705,0.000,0.000,0.000,-1.381,1.860,-0.743,27.244,59.034,416.983,-51.541,-333.006,-16.225,-771.610,-6577.371,14.163,231.584,783.804,-493.129,-6264.875,131.158,-6.899,7.042,100.206
5.500,-6.000,0.010,-13.000,nan,-1.839,-42.437,1.604,0.000,0.000,0.000,-1.661,1.787,-0.930,23.075,59.295,416.721,-51.541,-333.006,-16.746,-753.961,-6595.385,16.424,231.584,783.804,-493.129,-6264.875,110.241,-6.899,7.042,123.473
5.500,-6.000,0.010,-12.000,nan,-2.123,-42.147,1.508,0.000,0.000,0.000,-1.954,1.722,-1.135,19.851,59.510,416.507,-51.541,-333.006,-17.760,-733.757,-6616.011,18.609,231.584,783.804,-493.129,-6264.875,88.443,-6.899,7.042,147.063
5.500,-6.000,0.010,-11.000,nan,-2.418,-41.846,1.420,0.000,0.000,0.000,-2.256,1.665,-1.355,17.309,59.675,416.342,-51.541,-333.006,-18.052,-710.607,-6639.641,20.672,231.584,783.804,-493.129,-6264.875,68.438,-6.899,7.042,168.922
5.500,-6.000,0.010,-10.000,nan,-2.720,-41.538,1.339,0.000,0.000,0.000,-2.565,1.616,-1.587,15.274,59.788,416.231,-51.541,-333.006,-19.190,-684.623,-6666.165,22.474,231.584,783.804,-493.129,-6264.875,50.781,-6.899,7.042,188.595
5.500,-6.000,0.010,-9.000,nan,-3.026,-41.225,1.267,0.000,0.000,0.000,-2.877,1.577,-1.825,13.623,59.856,416.167,-51.541,-333.006,-19.407,-657.353,-6694.000,23.695,231.584,783.804,-493.129,-6264.875,36.195,-6.899,7.042,206.270
5.500,-6.000,0.010,-8.000,nan,-3.337,-40.908,1.204,0.000,0.000,0.000,-3.192,1.546,-2.065,12.261,59.923,416.104,-51.541,-333.006,-19.624,-630.542,-6721.369,24.086,231.584,783.804,-493.129,-6264.875,24.535,-6.899,7.042,221.611
5.500,-6.000,0.010,-7.000,nan,-3.651,-40.587,1.149,0.000,0.000,0.000,-3.511,1.524,-2.303,11.118,59.993,416.036,-51.541,-333.006,-19.464,-605.900,-6746.523,23.500,231.584,783.804,-493.129,-6264.875,16.647,-6.899,7.042,235.056
5.500,-6.000,0.010,-6.000,nan,-3.968,-40.263,1.103,0.000,0.000,0.000,-3.831,1.512,-2.535,10.146,60.059,415.975,-51.541,-333.006,-19.447,-585.088,-6767.768,21.893,231.584,783.804,-493.129,-6264.875,13.120,-6.899,7.042,243.249
5.500,-6.000,0.010,-5.000,nan,-4.289,-39.936,1.066,0.000,0.000,0.000,-4.154,1.508,-2.754,9.312,60.114,415.924,-51.541,-333.006,-19.373,-568.365,-6784.838,19.412,231.584,783.804,-493.129,-6264.875,12.560,-6.899,7.042,246.820
5.500,-6.000,0.010,-4.000,nan,-4.611,-39.607,1.038,0.000,0.000,0.000,-4.478,1.514,-2.957,8.589,60.159,415.883,-51.541,-333.006,-19.394,-554.733,-6798.753,16.289,231.584,783.804,-493.129,-6264.875,13.968,-6.899,7.042,247.645
5.500,-6.000,0.010,-3.000,nan,-4.935,-39.276,1.019,0.000,0.000,0.000,-4.802,1.529,-3.140,7.958,60.194,415.852,-51.541,-333.006,-19.570,-543.137,-6810.591,12.702,231.584,783.804,-493.129,-6264.875,14.549,-6.899,7.042,246.683
5.500,-6.000,0.010,-2.000,nan,-5.260,-38.945,1.009,0.000,0.000,0.000,-5.126,1.553,-3.300,7.404,60.218,415.832,-51.541,-333.006,-19.444,-532.511,-6821.438,8.765,231.584,783.804,-493.129,-6264.875,14.339,-6.899,7.042,247.006
5.500,-6.000,0.010,-1.000,nan,-5.584,-38.613,1.008,0.000,0.000,0.000,-5.448,1.587,-3.434,6.914,60.233,415.822,-51.541,-333.006,-19.395,-522.077,-6832.088,4.529,231.584,783.804,-493.129,-6264.875,12.829,-6.899,7.042,247.575
5.500,-6.000,0.010,0.000,nan,-5.908,-38.283,1.017,0.000,0.000,0.000,-5.770,1.629,-3.542,6.480,60.237,415.823,-51.541,-333.006,-19.333,-512.236,-6842.133,0.000,231.584,783.804,-493.129,-6264.875,12.411,-6.899,7.042,246.868
5.500,-6.000,0.010,1.000,nan,-6.231,-37.954,1.035,0.000,0.000,0.000,-6.088,1.680,-3.623,6.092,60.231,415.834,-51.541,-333.006,-19.470,-503.633,-6850.915,-4.791,231.584,783.804,-493.129,-6264.875,14.040,-6.899,7.042,241.577
5.500,-6.000,0.010,2.000,nan,-6.551,-37.627,1.062,0.000,0.000,0.000,-6.404,1.740,-3.679,5.744,60.215,415.856,-51.541,-333.006,-19.621,-496.361,-6858.338,-9.790,231.584,783.804,-493.129,-6264.875,21.491,-6.899,7.042,232.226
5.500,-6.000,0.010,3.000,nan,-6.868,-37.303,1.097,0.000,0.000,0.000,-6.716,1.809,-3.712,5.431,60.197,415.879,-51.541,-333.006,-19.688,-490.192,-6864.636,-14.956,231.584,783.804,-493.129,-6264.875,31.486,-6.899,7.042,217.793
