XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.500,16.000,0.010,-25.000,nan,19.898,-80.017,2.668,0.000,0.000,0.000,18.392,8.050,2.285,-4.021,59.714,-119.877,-34.072,58.390,236.234,457.368,-1450.437,25.192,269.468,-932.181,527.329,-3647.507,-130.292,31.606,-343.242,1088.438
2.500,16.000,0.010,-24.000,nan,19.963,-80.722,2.616,0.000,0.000,0.000,18.469,8.017,2.304,-4.044,58.668,-108.510,-34.072,58.390,237.843,452.915,-1402.077,22.465,269.468,-932.181,527.329,-3647.507,-148.538,31.606,-343.242,1105.744
2.500,16.000,0.010,-23.000,nan,20.054,-81.710,2.571,0.000,0.000,0.000,18.569,7.999,2.321,-4.074,57.036,-90.790,-34.072,58.390,240.268,447.110,-1339.030,19.443,269.468,-932.181,527.329,-3647.507,-169.393,31.606,-343.242,1125.673
2.500,16.000,0.010,-22.000,nan,20.181,-83.090,2.536,0.000,0.000,0.000,18.701,8.001,2.337,-4.117,54.799,-66.491,-34.072,58.390,243.672,439.420,-1255.514,16.016,269.468,-932.181,527.329,-3647.507,-189.918,31.606,-343.242,1145.421
2.500,16.000,0.010,-21.000,nan,20.355,-84.977,2.512,0.000,0.000,0.000,18.874,8.026,2.352,-4.175,51.946,-35.506,-34.072,58.390,248.277,429.257,-1145.147,12.091,269.468,-932.181,527.329,-3647.507,-206.295,31.606,-343.242,1161.275
2.500,16.000,0.010,-20.000,nan,20.579,-87.404,2.499,0.000,0.000,0.000,19.093,8.074,2.365,-4.247,48.891,-2.321,-34.072,58.390,252.650,416.377,-1005.269,7.707,269.468,-932.181,527.329,-3647.507,-213.841,31.606,-343.242,1168.592
2.500,16.000,0.010,-19.000,nan,20.827,-90.097,2.486,0.000,0.000,0.000,19.335,8.130,2.378,-4.326,47.331,14.621,-34.072,58.390,254.709,401.953,-848.618,3.311,269.468,-932.181,527.329,-3647.507,-210.445,31.606,-343.242,1165.158
2.500,16.000,0.010,-18.000,nan,21.067,-92.703,2.464,0.000,0.000,0.000,19.571,8.175,2.394,-4.400,47.764,9.918,-34.072,58.390,253.618,387.534,-692.025,-0.630,269.468,-932.181,527.329,-3647.507,-197.115,31.606,-343.242,1151.886
2.500,16.000,0.010,-17.000,nan,21.265,-94.855,2.425,0.000,0.000,0.000,19.772,8.193,2.413,-4.461,50.223,-16.783,-34.072,58.390,248.656,374.817,-553.923,-3.708,269.468,-932.181,527.329,-3647.507,-175.062,31.606,-343.242,1129.912
2.500,16.000,0.010,-16.000,nan,21.388,-96.194,2.365,0.000,0.000,0.000,19.908,8.168,2.437,-4.498,54.685,-65.239,-34.072,58.390,240.198,365.653,-454.391,-5.584,269.468,-932.181,527.329,-3647.507,-146.047,31.606,-343.242,1101.271
2.500,16.000,0.010,-15.000,nan,21.427,-96.621,2.283,0.000,0.000,0.000,19.968,8.101,2.465,-4.509,59.728,-120.001,-34.072,58.390,232.492,360.686,-400.450,-6.284,269.468,-932.181,527.329,-3647.507,-113.722,31.606,-343.242,1069.797
2.500,16.000,0.010,-14.000,nan,21.402,-96.344,2.188,0.000,0.000,0.000,19.970,8.002,2.496,-4.502,63.609,-162.144,-34.072,58.390,227.070,359.171,-384.001,-6.150,269.468,-932.181,527.329,-3647.507,-80.530,31.606,-343.242,1038.034
2.500,16.000,0.010,-13.000,nan,21.332,-95.590,2.086,0.000,0.000,0.000,19.931,7.885,2.528,-4.481,66.193,-190.207,-34.072,58.390,224.088,360.239,-395.595,-5.497,269.468,-932.181,527.329,-3647.507,-49.340,31.606,-343.242,1008.874
2.500,16.000,0.010,-12.000,nan,21.240,-94.592,1.984,0.000,0.000,0.000,19.871,7.761,2.560,-4.453,67.463,-203.999,-34.072,58.390,223.437,362.773,-423.122,-4.630,269.468,-932.181,527.329,-3647.507,-24.550,31.606,-343.242,986.426
2.500,16.000,0.010,-11.000,nan,21.144,-93.539,1.883,0.000,0.000,0.000,19.805,7.638,2.593,-4.424,67.651,-206.050,-34.072,58.390,223.567,365.756,-455.511,-3.769,269.468,-932.181,527.329,-3647.507,-7.976,31.606,-343.242,971.711
2.500,16.000,0.010,-10.000,nan,21.036,-92.371,1.785,0.000,0.000,0.000,19.729,7.514,2.626,-4.391,68.130,-211.252,-34.072,58.390,222.614,369.314,-494.153,-2.916,269.468,-932.181,527.329,-3647.507,2.054,31.606,-343.242,962.990
2.500,16.000,0.010,-9.000,nan,20.905,-90.952,1.687,0.000,0.000,0.000,19.630,7.384,2.658,-4.351,69.382,-224.846,-34.072,58.390,221.004,373.930,-544.280,-2.034,269.468,-932.181,527.329,-3647.507,7.839,31.606,-343.242,958.023
2.500,16.000,0.010,-8.000,nan,20.749,-89.252,1.591,0.000,0.000,0.000,19.507,7.248,2.691,-4.302,70.816,-240.425,-34.072,58.390,219.941,379.667,-606.591,-1.158,269.468,-932.181,527.329,-3647.507,11.627,31.606,-343.242,954.654
2.500,16.000,0.010,-7.000,nan,20.571,-87.324,1.497,0.000,0.000,0.000,19.362,7.109,2.723,-4.245,71.964,-252.895,-34.072,58.390,219.524,386.397,-679.678,-0.350,269.468,-932.181,527.329,-3647.507,14.798,31.606,-343.242,951.897
2.500,16.000,0.010,-6.000,nan,20.376,-85.201,1.407,0.000,0.000,0.000,19.199,6.969,2.755,-4.182,72.922,-263.302,-34.072,58.390,219.448,394.097,-763.304,0.349,269.468,-932.181,527.329,-3647.507,16.279,31.606,-343.242,951.016
2.500,16.000,0.010,-5.000,nan,20.163,-82.886,1.322,0.000,0.000,0.000,19.017,6.828,2.785,-4.111,73.871,-273.608,-34.072,58.390,219.628,402.892,-858.812,0.907,269.468,-932.181,527.329,-3647.507,13.901,31.606,-343.242,953.995
