XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.100,-12.000,0.010,-25.000,nan,-6.415,-20.543,2.769,0.000,0.000,0.000,-5.700,4.042,-1.410,3.202,68.592,-299.716,-42.215,131.972,-106.368,499.097,-1607.471,3.277,253.823,-1173.363,803.702,-4955.429,-69.690,-11.779,143.396,617.294
2.100,-12.000,0.010,-24.000,nan,-6.566,-18.708,2.635,0.000,0.000,0.000,-5.875,3.943,-1.490,2.849,69.341,-308.835,-42.215,131.972,-106.274,506.035,-1691.937,5.618,253.823,-1173.363,803.702,-4955.429,-71.545,-11.779,143.396,615.819
2.100,-12.000,0.010,-23.000,nan,-6.735,-16.647,2.502,0.000,0.000,0.000,-6.068,3.847,-1.577,2.472,70.103,-318.103,-42.215,131.972,-106.331,513.883,-1787.478,8.040,253.823,-1173.363,803.702,-4955.429,-70.419,-11.779,143.396,617.109
2.100,-12.000,0.010,-22.000,nan,-6.923,-14.362,2.369,0.000,0.000,0.000,-6.279,3.756,-1.672,2.074,70.856,-327.276,-42.215,131.972,-106.597,522.501,-1892.392,10.458,253.823,-1173.363,803.702,-4955.429,-65.713,-11.779,143.396,621.884
2.100,-12.000,0.010,-21.000,nan,-7.128,-11.869,2.238,0.000,0.000,0.000,-6.507,3.671,-1.773,1.665,71.540,-335.591,-42.215,131.972,-107.095,531.812,-2005.734,12.816,253.823,-1173.363,803.702,-4955.429,-57.594,-11.779,143.396,630.209
2.100,-12.000,0.010,-20.000,nan,-7.348,-9.188,2.109,0.000,0.000,0.000,-6.749,3.591,-1.879,1.250,72.156,-343.090,-42.215,131.972,-107.867,541.856,-2128.004,15.098,253.823,-1173.363,803.702,-4955.429,-44.475,-11.779,143.396,643.558
2.100,-12.000,0.010,-19.000,nan,-7.584,-6.318,1.985,0.000,0.000,0.000,-7.006,3.518,-1.991,0.833,72.787,-350.769,-42.215,131.972,-109.180,552.760,-2260.751,17.308,253.823,-1173.363,803.702,-4955.429,-27.879,-11.779,143.396,660.380
2.100,-12.000,0.010,-18.000,nan,-7.836,-3.251,1.864,0.000,0.000,0.000,-7.277,3.452,-2.108,0.415,73.454,-358.883,-42.215,131.972,-110.462,564.685,-2405.927,19.455,253.823,-1173.363,803.702,-4955.429,-6.799,-11.779,143.396,681.846
2.100,-12.000,0.010,-17.000,nan,-8.103,0.003,1.747,0.000,0.000,0.000,-7.563,3.394,-2.228,0.000,74.072,-366.399,-42.215,131.972,-111.776,577.702,-2564.387,21.512,253.823,-1173.363,803.702,-4955.429,15.653,-11.779,143.396,704.686
2.100,-12.000,0.010,-16.000,nan,-8.383,3.412,1.637,0.000,0.000,0.000,-7.860,3.344,-2.350,-0.407,74.579,-372.563,-42.215,131.972,-114.890,591.751,-2735.425,23.423,253.823,-1173.363,803.702,-4955.429,37.753,-11.779,143.396,727.291
2.100,-12.000,0.010,-15.000,nan,-8.674,6.947,1.533,0.000,0.000,0.000,-8.165,3.303,-2.472,-0.801,74.967,-377.288,-42.215,131.972,-116.258,606.752,-2918.037,25.126,253.823,-1173.363,803.702,-4955.429,57.881,-11.779,143.396,748.157
2.100,-12.000,0.010,-14.000,nan,-8.971,10.572,1.437,0.000,0.000,0.000,-8.477,3.271,-2.592,-1.178,75.229,-380.472,-42.215,131.972,-119.206,622.610,-3111.095,26.566,253.823,-1173.363,803.702,-4955.429,75.583,-11.779,143.396,766.380
2.100,-12.000,0.010,-13.000,nan,-9.274,14.258,1.349,0.000,0.000,0.000,-8.791,3.247,-2.707,-1.537,75.389,-382.410,-42.215,131.972,-120.644,639.260,-3313.784,27.696,253.823,-1173.363,803.702,-4955.429,91.316,-11.779,143.396,782.863
2.100,-12.000,0.010,-12.000,nan,-9.582,18.000,1.269,0.000,0.000,0.000,-9.108,3.233,-2.817,-1.879,75.543,-384.283,-42.215,131.972,-120.469,656.930,-3528.889,28.526,253.823,-1173.363,803.702,-4955.429,105.057,-11.779,143.396,797.121
2.100,-12.000,0.010,-11.000,nan,-9.894,21.798,1.198,0.000,0.000,0.000,-9.428,3.229,-2.920,-2.203,75.707,-386.273,-42.215,131.972,-120.012,676.120,-3762.502,29.092,253.823,-1173.363,803.702,-4955.429,114.797,-11.779,143.396,808.078
2.100,-12.000,0.010,-10.000,nan,-10.210,25.646,1.135,0.000,0.000,0.000,-9.751,3.233,-3.016,-2.512,75.857,-388.093,-42.215,131.972,-119.662,697.327,-4020.682,29.403,253.823,-1173.363,803.702,-4955.429,120.494,-11.779,143.396,815.280
2.100,-12.000,0.010,-9.000,nan,-10.529,29.537,1.081,0.000,0.000,0.000,-10.074,3.247,-3.103,-2.805,75.983,-389.616,-42.215,131.972,-119.808,721.041,-4309.365,29.438,253.823,-1173.363,803.702,-4955.429,121.524,-11.779,143.396,816.454
2.100,-12.000,0.010,-8.000,nan,-10.852,33.461,1.036,0.000,0.000,0.000,-10.399,3.270,-3.180,-3.084,76.084,-390.841,-42.215,131.972,-119.979,747.510,-4631.595,29.119,253.823,-1173.363,803.702,-4955.429,120.894,-11.779,143.396,816.336
2.100,-12.000,0.010,-7.000,nan,-11.176,37.409,1.001,0.000,0.000,0.000,-10.724,3.302,-3.247,-3.347,76.160,-391.768,-42.215,131.972,-120.368,775.539,-4972.815,28.213,253.823,-1173.363,803.702,-4955.429,120.348,-11.779,143.396,815.653
2.100,-12.000,0.010,-6.000,nan,-11.502,41.374,0.974,0.000,0.000,0.000,-11.048,3.344,-3.304,-3.597,76.212,-392.394,-42.215,131.972,-119.837,803.379,-5311.731,26.508,253.823,-1173.363,803.702,-4955.429,121.342,-11.779,143.396,816.574
2.100,-12.000,0.010,-5.000,nan,-11.828,45.346,0.956,0.000,0.000,0.000,-11.371,3.395,-3.350,-3.834,76.239,-392.717,-42.215,131.972,-119.788,829.265,-5626.860,23.890,253.823,-1173.363,803.702,-4955.429,122.039,-11.779,143.396,817.201
2.100,-12.000,0.010,-4.000,nan,-12.154,49.316,0.948,0.000,0.000,0.000,-11.691,3.454,-3.385,-4.058,76.241,-392.734,-42.215,131.972,-119.922,851.437,-5896.778,20.344,253.823,-1173.363,803.702,-4955.429,121.237,-11.779,143.396,816.428
2.100,-12.000,0.010,-3.000,nan,-12.479,53.276,0.949,0.000,0.000,0.000,-12.009,3.523,-3.409,-4.269,76.217,-392.440,-42.215,131.972,-120.111,869.134,-6112.214,15.994,253.823,-1173.363,803.702,-4955.429,114.673,-11.779,143.396,810.139
2.100,-12.000,0.010,-2.000,nan,-12.803,57.216,0.959,0.000,0.000,0.000,-12.324,3.600,-3.424,-4.469,76.170,-391.852,-42.215,131.972,-120.644,883.260,-6284.179,11.055,253.823,-1173.363,803.702,-4955.429,104.239,-11.779,143.396,799.792
2.100,-12.000,0.010,-1.000,nan,-13.125,61.134,0.978,0.000,0.000,0.000,-12.635,3.685,-3.428,-4.658,76.120,-391.237,-42.215,131.972,-120.056,894.905,-6425.950,5.690,253.823,-1173.363,803.702,-4955.428,90.188,-11.779,143.396,785.534
2.100,-12.000,0.010,0.000,nan,-13.445,65.029,1.006,0.000,0.000,0.000,-12.942,3.779,-3.424,-4.837,76.080,-390.747,-42.215,131.972,-119.261,905.184,-6551.077,0.000,253.823,-1173.363,803.702,-4955.428,73.751,-11.779,143.396,769.036
2.100,-12.000,0.010,1.000,nan,-13.762,68.889,1.043,0.000,0.000,0.000,-13.244,3.881,-3.412,-5.006,75.990,-389.648,-42.215,131.972,-115.555,915.030,-6670.943,-5.973,253.823,-1173.363,803.702,-4955.428,55.228,-11.779,143.396,750.510
2.100,-12.000,0.010,2.000,nan,-14.073,72.678,1.089,0.000,0.000,0.000,-13.539,3.991,-3.392,-5.164,75.769,-386.957,-42.215,131.972,-113.949,924.195,-6782.514,-12.207,253.823,-1173.363,803.702,-4955.428,33.949,-11.779,143.396,729.119
