XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.500,8.000,0.010,-25.000,nan,12.340,-72.206,3.040,0.000,0.000,0.000,11.797,4.728,2.495,-5.851,51.281,-35.925,-46.783,140.569,45.551,355.947,-702.722,-0.884,243.127,-934.383,543.051,-3845.639,-74.892,9.798,-106.438,420.975
2.500,8.000,0.010,-24.000,nan,12.535,-74.322,3.019,0.000,0.000,0.000,11.993,4.734,2.533,-5.929,53.233,-57.127,-46.783,140.569,43.962,344.249,-575.643,-5.064,243.127,-934.383,543.051,-3845.639,-59.801,9.798,-106.438,402.241
2.500,8.000,0.010,-23.000,nan,12.657,-75.648,2.968,0.000,0.000,0.000,12.121,4.700,2.579,-5.977,56.465,-92.232,-46.783,140.569,41.384,335.946,-485.452,-7.683,243.127,-934.383,543.051,-3845.639,-38.730,9.798,-106.438,378.958
2.500,8.000,0.010,-22.000,nan,12.701,-76.127,2.888,0.000,0.000,0.000,12.176,4.628,2.631,-5.994,59.645,-126.772,-46.783,140.569,39.179,331.483,-436.972,-8.774,243.127,-934.383,543.051,-3845.639,-17.962,9.798,-106.438,350.278
2.500,8.000,0.010,-21.000,nan,12.686,-75.958,2.790,0.000,0.000,0.000,12.174,4.529,2.688,-5.988,61.992,-152.274,-46.783,140.569,37.654,330.144,-422.431,-8.752,243.127,-934.383,543.051,-3845.639,-2.934,9.798,-106.438,317.539
2.500,8.000,0.010,-20.000,nan,12.630,-75.352,2.682,0.000,0.000,0.000,12.134,4.414,2.749,-5.966,63.487,-168.505,-46.783,140.569,36.849,331.137,-433.217,-8.006,243.127,-934.383,543.051,-3845.639,5.236,9.798,-106.438,284.149
2.500,8.000,0.010,-19.000,nan,12.554,-74.532,2.571,0.000,0.000,0.000,12.074,4.293,2.812,-5.937,64.110,-175.280,-46.783,140.569,36.732,333.461,-458.463,-6.925,243.127,-934.383,543.051,-3845.639,8.283,9.798,-106.438,254.653
2.500,8.000,0.010,-18.000,nan,12.474,-73.659,2.462,0.000,0.000,0.000,12.010,4.175,2.877,-5.905,64.168,-175.906,-46.783,140.569,36.746,336.228,-488.515,-5.807,243.127,-934.383,543.051,-3845.639,9.755,9.798,-106.438,233.158
2.500,8.000,0.010,-17.000,nan,12.382,-72.657,2.354,0.000,0.000,0.000,11.934,4.055,2.943,-5.868,64.639,-181.030,-46.783,140.569,36.413,339.656,-525.751,-4.615,243.127,-934.383,543.051,-3845.639,12.479,9.798,-106.438,219.633
2.500,8.000,0.010,-16.000,nan,12.266,-71.396,2.244,0.000,0.000,0.000,11.834,3.930,3.012,-5.821,65.596,-191.428,-46.783,140.569,35.915,344.193,-575.038,-3.274,243.127,-934.383,543.051,-3845.639,16.226,9.798,-106.438,212.187
2.500,8.000,0.010,-15.000,nan,12.125,-69.862,2.133,0.000,0.000,0.000,11.710,3.800,3.082,-5.762,66.529,-201.555,-46.783,140.569,35.611,349.810,-636.051,-1.840,243.127,-934.383,543.051,-3845.639,19.230,9.798,-106.438,208.781
2.500,8.000,0.010,-14.000,nan,11.963,-68.105,2.023,0.000,0.000,0.000,11.565,3.668,3.153,-5.693,67.264,-209.548,-46.783,140.569,35.496,356.363,-707.234,-0.389,243.127,-934.383,543.051,-3845.639,20.701,9.798,-106.438,207.452
2.500,8.000,0.010,-13.000,nan,11.783,-66.150,1.915,0.000,0.000,0.000,11.402,3.536,3.224,-5.614,67.916,-216.629,-46.783,140.569,35.471,363.855,-788.619,1.041,243.127,-934.383,543.051,-3845.639,20.991,9.798,-106.438,208.372
2.500,8.000,0.010,-12.000,nan,11.585,-63.999,1.810,0.000,0.000,0.000,11.220,3.404,3.296,-5.524,68.574,-223.785,-46.783,140.569,35.525,372.417,-881.622,2.433,243.127,-934.383,543.051,-3845.639,20.358,9.798,-106.438,212.061
2.500,8.000,0.010,-11.000,nan,11.369,-61.654,1.708,0.000,0.000,0.000,11.021,3.273,3.367,-5.423,69.211,-230.705,-46.783,140.569,35.687,382.157,-987.427,3.759,243.127,-934.383,543.051,-3845.639,18.720,9.798,-106.438,219.929
2.500,8.000,0.010,-10.000,nan,11.137,-59.135,1.610,0.000,0.000,0.000,10.805,3.145,3.436,-5.310,69.771,-236.796,-46.783,140.569,35.965,393.078,-1106.067,4.970,243.127,-934.383,543.051,-3845.639,15.675,9.798,-106.438,233.055
2.500,8.000,0.010,-9.000,nan,10.891,-56.461,1.518,0.000,0.000,0.000,10.574,3.019,3.502,-5.184,70.269,-242.203,-46.783,140.569,36.355,405.147,-1237.163,6.013,243.127,-934.383,543.051,-3845.639,11.101,9.798,-106.438,249.825
2.500,8.000,0.010,-8.000,nan,10.630,-53.629,1.432,0.000,0.000,0.000,10.327,2.897,3.564,-5.045,70.782,-247.786,-46.783,140.569,37.057,418.410,-1381.241,6.846,243.127,-934.383,543.051,-3845.639,5.247,9.798,-106.438,272.520
2.500,8.000,0.010,-7.000,nan,10.355,-50.636,1.352,0.000,0.000,0.000,10.066,2.780,3.621,-4.890,71.320,-253.633,-46.783,140.569,37.841,432.940,-1539.073,7.426,243.127,-934.383,543.051,-3845.639,-1.178,9.798,-106.438,296.483
2.500,8.000,0.010,-6.000,nan,10.065,-47.494,1.279,0.000,0.000,0.000,9.789,2.667,3.670,-4.719,71.793,-258.780,-46.783,140.569,38.392,448.778,-1711.113,7.705,243.127,-934.383,543.051,-3845.639,-10.658,9.798,-106.438,320.859
2.500,8.000,0.010,-5.000,nan,9.765,-44.233,1.213,0.000,0.000,0.000,9.501,2.561,3.711,-4.530,72.159,-262.756,-46.783,140.569,39.944,466.208,-1900.449,7.649,243.127,-934.383,543.051,-3845.639,-21.327,9.798,-106.438,343.529
