XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
3.500,-16.000,0.010,-20.000,nan,-12.600,-40.583,1.792,0.000,0.000,0.000,-11.618,5.195,-2.236,3.221,75.930,-45.652,-39.885,-54.992,-232.805,80.498,-938.790,29.668,266.574,-340.175,367.575,-2395.666,38.566,-31.606,239.549,1054.105
3.500,-16.000,0.010,-19.000,nan,-12.880,-38.459,1.671,0.000,0.000,0.000,-11.921,5.157,-2.312,2.986,76.438,-49.496,-39.885,-54.992,-235.263,101.759,-1099.936,33.934,266.574,-340.175,367.575,-2395.666,27.828,-31.606,239.549,1074.008
3.500,-16.000,0.010,-18.000,nan,-13.169,-36.269,1.558,0.000,0.000,0.000,-12.230,5.127,-2.385,2.754,76.803,-52.263,-39.885,-54.991,-240.734,126.022,-1283.832,38.339,266.574,-340.175,367.575,-2395.666,19.734,-31.606,239.549,1091.544
3.500,-16.000,0.010,-17.000,nan,-13.465,-34.031,1.452,0.000,0.000,0.000,-12.543,5.107,-2.456,2.527,77.032,-53.992,-39.885,-54.991,-242.062,152.665,-1485.768,42.602,266.574,-340.175,367.575,-2395.666,13.346,-31.606,239.549,1106.407
3.500,-16.000,0.010,-16.000,nan,-13.765,-31.754,1.354,0.000,0.000,0.000,-12.859,5.096,-2.523,2.307,77.221,-55.417,-39.885,-54.991,-242.856,180.054,-1693.358,46.250,266.574,-340.175,367.575,-2395.666,11.762,-31.606,239.549,1118.974
3.500,-16.000,0.010,-15.000,nan,-14.071,-29.436,1.264,0.000,0.000,0.000,-13.177,5.094,-2.587,2.092,77.423,-56.943,-39.885,-54.991,-242.104,206.514,-1893.906,48.900,266.574,-340.175,367.575,-2395.666,12.332,-31.606,239.549,1127.154
3.500,-16.000,0.010,-14.000,nan,-14.382,-27.080,1.183,0.000,0.000,0.000,-13.498,5.101,-2.646,1.883,77.620,-58.429,-39.885,-54.991,-241.801,230.323,-2074.360,50.259,266.574,-340.175,367.575,-2395.666,13.464,-31.606,239.549,1131.975
3.500,-16.000,0.010,-13.000,nan,-14.697,-24.691,1.110,0.000,0.000,0.000,-13.821,5.118,-2.700,1.680,77.790,-59.714,-39.885,-54.991,-241.706,250.062,-2223.967,50.190,266.574,-340.175,367.575,-2395.666,13.784,-31.606,239.549,1133.143
3.500,-16.000,0.010,-12.000,nan,-15.016,-22.274,1.046,0.000,0.000,0.000,-14.146,5.145,-2.749,1.483,77.932,-60.785,-39.885,-54.991,-241.841,266.132,-2345.770,48.946,266.574,-340.175,367.575,-2395.666,12.967,-31.606,239.549,1131.991
3.500,-16.000,0.010,-11.000,nan,-15.338,-19.835,0.991,0.000,0.000,0.000,-14.470,5.181,-2.793,1.293,78.046,-61.643,-39.885,-54.991,-242.625,279.553,-2447.488,46.851,266.574,-340.175,367.575,-2395.666,12.360,-31.606,239.549,1131.432
3.500,-16.000,0.010,-10.000,nan,-15.662,-17.379,0.945,0.000,0.000,0.000,-14.794,5.226,-2.831,1.110,78.132,-62.285,-39.885,-54.991,-242.071,291.362,-2536.995,44.169,266.574,-340.175,367.575,-2395.666,12.593,-31.606,239.549,1131.726
3.500,-16.000,0.010,-9.000,nan,-15.987,-14.911,0.908,0.000,0.000,0.000,-15.118,5.280,-2.863,0.933,78.188,-62.709,-39.885,-54.991,-241.845,302.604,-2622.201,41.101,266.574,-340.175,367.575,-2395.666,13.530,-31.606,239.549,1133.353
3.500,-16.000,0.010,-8.000,nan,-16.314,-12.436,0.880,0.000,0.000,0.000,-15.439,5.343,-2.890,0.762,78.216,-62.913,-39.885,-54.991,-241.801,313.651,-2705.933,37.715,266.574,-340.175,367.575,-2395.666,13.192,-31.606,239.549,1133.960
3.500,-16.000,0.010,-7.000,nan,-16.640,-9.962,0.862,0.000,0.000,0.000,-15.758,5.415,-2.910,0.599,78.214,-62.893,-39.885,-54.991,-242.281,323.877,-2783.438,33.956,266.574,-340.175,367.575,-2395.666,12.223,-31.606,239.549,1132.667
3.500,-16.000,0.010,-6.000,nan,-16.966,-7.492,0.852,0.000,0.000,0.000,-16.074,5.496,-2.925,0.442,78.183,-62.648,-39.885,-54.991,-242.995,332.762,-2850.778,29.815,266.574,-340.175,367.575,-2395.666,10.798,-31.606,239.549,1125.259
3.500,-16.000,0.010,-5.000,nan,-17.291,-5.030,0.852,0.000,0.000,0.000,-16.386,5.585,-2.934,0.291,78.137,-62.298,-39.885,-54.991,-242.893,340.413,-2908.763,25.354,266.574,-340.175,367.575,-2395.666,12.011,-31.606,239.549,1115.365
3.500,-16.000,0.010,-4.000,nan,-17.614,-2.577,0.861,0.000,0.000,0.000,-16.695,5.683,-2.938,0.146,78.103,-62.032,-39.885,-54.991,-241.092,347.061,-2959.155,20.637,266.574,-340.175,367.575,-2395.666,16.850,-31.606,239.549,1101.439
3.500,-16.000,0.010,-3.000,nan,-17.936,-0.137,0.879,0.000,0.000,0.000,-16.999,5.789,-2.937,0.008,78.048,-61.612,-39.885,-54.991,-236.694,352.752,-3002.288,15.706,266.574,-340.175,367.575,-2395.666,25.064,-31.606,239.549,1084.494
3.500,-16.000,0.010,-2.000,nan,-18.254,2.271,0.906,0.000,0.000,0.000,-17.297,5.902,-2.931,-0.124,77.859,-60.175,-39.885,-54.991,-233.868,357.357,-3037.190,10.594,266.574,-340.175,367.575,-2395.666,36.696,-31.606,239.549,1065.171
3.500,-16.000,0.010,-1.000,nan,-18.565,4.624,0.942,0.000,0.000,0.000,-17.586,6.023,-2.920,-0.249,77.513,-57.548,-39.885,-54.991,-228.990,360.779,-3063.130,5.343,266.574,-340.175,367.575,-2395.666,45.130,-31.606,239.549,1042.609
3.500,-16.000,0.010,0.000,nan,-18.865,6.900,0.987,0.000,0.000,0.000,-17.862,6.148,-2.905,-0.366,77.019,-53.793,-39.885,-54.991,-226.726,362.980,-3079.811,0.000,266.574,-340.175,367.575,-2395.666,52.953,-31.606,239.549,1020.227
3.500,-16.000,0.010,1.000,nan,-19.152,9.079,1.039,0.000,0.000,0.000,-18.124,6.278,-2.887,-0.474,76.383,-48.967,-39.885,-54.991,-224.645,363.889,-3086.696,-5.387,266.574,-340.175,367.575,-2395.666,58.617,-31.606,239.549,998.809
3.500,-16.000,0.010,2.000,nan,-19.426,11.151,1.100,0.000,0.000,0.000,-18.370,6.412,-2.865,-0.574,75.695,-43.747,-39.885,-54.990,-222.491,363.430,-3083.216,-10.764,266.574,-340.175,367.575,-2395.666,63.621,-31.606,239.549,982.319
3.500,-16.000,0.010,3.000,nan,-19.686,13.121,1.167,0.000,0.000,0.000,-18.601,6.548,-2.841,-0.667,75.043,-38.800,-39.885,-54.990,-221.054,361.626,-3069.545,-16.079,266.574,-340.175,367.575,-2395.666,67.782,-31.606,239.549,969.431
3.500,-16.000,0.010,4.000,nan,-19.932,14.988,1.242,0.000,0.000,0.000,-18.818,6.688,-2.814,-0.752,74.386,-33.817,-39.885,-54.990,-220.149,358.577,-3046.438,-21.283,266.574,-340.175,367.575,-2395.666,70.179,-31.606,239.549,960.048
3.500,-16.000,0.010,5.000,nan,-20.163,16.736,1.322,0.000,0.000,0.000,-19.017,6.828,-2.785,-0.830,73.630,-28.083,-39.885,-54.990,-219.628,354.330,-3014.248,-26.330,266.574,-340.175,367.575,-2395.666,71.595,-31.606,239.549,953.995
3.500,-16.000,0.010,6.000,nan,-20.376,18.352,1.407,0.000,0.000,0.000,-19.199,6.969,-2.755,-0.901,72.781,-21.642,-39.885,-54.990,-219.448,348.942,-2973.414,-31.178,266.574,-340.175,367.575,-2395.666,72.140,-31.606,239.549,951.016
3.500,-16.000,0.010,7.000,nan,-20.571,19.833,1.497,0.000,0.000,0.000,-19.362,7.109,-2.723,-0.964,71.916,-15.089,-39.885,-54.990,-219.524,342.546,-2924.934,-35.793,266.574,-340.175,367.575,-2395.666,71.915,-31.606,239.549,951.897
3.500,-16.000,0.010,8.000,nan,-20.749,21.178,1.591,0.000,0.000,0.000,-19.507,7.248,-2.691,-1.021,71.047,-8.495,-39.885,-54.990,-219.941,335.218,-2869.390,-40.144,266.574,-340.175,367.575,-2395.666,70.650,-31.606,239.549,954.654
3.500,-16.000,0.010,9.000,nan,-20.905,22.365,1.687,0.000,0.000,0.000,-19.630,7.384,-2.658,-1.070,70.007,-0.612,-39.885,-54.990,-221.004,326.808,-2805.653,-44.173,266.574,-340.175,367.575,-2395.666,67.926,-31.606,239.549,958.023
3.500,-16.000,0.010,10.000,nan,-21.036,23.356,1.785,0.000,0.000,0.000,-19.729,7.514,-2.626,-1.110,68.704,9.271,-39.885,-54.990,-222.614,317.086,-2731.967,-47.803,266.574,-340.175,367.575,-2395.666,64.484,-31.606,239.549,962.990
3.500,-16.000,0.010,11.000,nan,-21.144,24.170,1.883,0.000,0.000,0.000,-19.805,7.638,-2.593,-1.143,67.553,17.994,-39.885,-54.990,-223.567,306.213,-2649.555,-51.004,266.574,-340.175,367.575,-2395.666,62.198,-31.606,239.549,971.711
3.500,-16.000,0.010,12.000,nan,-21.240,24.905,1.984,0.000,0.000,0.000,-19.871,7.761,-2.560,-1.173,67.107,21.374,-39.885,-54.990,-223.437,294.858,-2563.489,-53.839,266.574,-340.175,367.575,-2395.666,61.354,-31.606,239.549,986.426
3.500,-16.000,0.010,13.000,nan,-21.332,25.602,2.086,0.000,0.000,0.000,-19.931,7.885,-2.528,-1.200,66.956,22.521,-39.885,-54.990,-224.088,283.333,-2476.144,-56.345,266.574,-340.175,367.575,-2395.666,58.795,-31.606,239.549,1008.874
3.500,-16.000,0.010,14.000,nan,-21.402,26.128,2.188,0.000,0.000,0.000,-19.970,8.002,-2.496,-1.221,65.822,31.123,-39.885,-54.990,-227.070,270.803,-2381.169,-58.347,266.574,-340.175,367.575,-2395.666,51.046,-31.606,239.549,1038.034
3.500,-16.000,0.010,15.000,nan,-21.427,26.322,2.283,0.000,0.000,0.000,-19.968,8.101,-2.465,-1.228,63.496,48.748,-39.885,-54.990,-232.492,256.230,-2270.716,-59.575,266.574,-340.175,367.575,-2395.666,37.036,-31.606,239.549,1069.797
3.500,-16.000,0.010,16.000,nan,-21.388,26.023,2.365,0.000,0.000,0.000,-19.908,8.168,-2.437,-1.217,59.998,75.267,-39.885,-54.990,-240.198,238.602,-2137.107,-59.704,266.574,-340.175,367.575,-2395.666,17.694,-31.606,239.549,1101.271
3.500,-16.000,0.010,17.000,nan,-21.265,25.089,2.425,0.000,0.000,0.000,-19.772,8.193,-2.413,-1.180,55.427,109.910,-39.885,-54.990,-248.656,217.003,-1973.405,-58.365,266.574,-340.175,367.575,-2395.666,-1.785,-31.606,239.549,1129.912
