XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
3.500,4.000,0.010,-20.000,nan,8.604,-37.256,2.633,0.000,0.000,0.000,8.400,3.226,2.603,-4.330,54.246,46.846,-51.496,23.451,1.970,-61.212,55.074,-7.692,227.569,-339.568,262.455,-2440.393,-6.884,4.135,-31.355,-89.977
3.500,4.000,0.010,-19.000,nan,8.522,-36.634,2.523,0.000,0.000,0.000,8.326,3.111,2.676,-4.299,54.423,45.508,-51.496,23.451,1.889,-58.094,31.434,-6.403,227.569,-339.568,262.455,-2440.393,-7.164,4.135,-31.355,-102.416
3.500,4.000,0.010,-18.000,nan,8.421,-35.864,2.411,0.000,0.000,0.000,8.232,2.993,2.751,-4.259,54.858,42.205,-51.496,23.451,1.700,-54.169,1.667,-5.004,227.569,-339.568,262.455,-2440.393,-7.830,4.135,-31.355,-109.578
3.500,4.000,0.010,-17.000,nan,8.293,-34.897,2.297,0.000,0.000,0.000,8.113,2.870,2.826,-4.208,55.328,38.639,-51.496,23.451,1.555,-49.064,-37.044,-3.438,227.569,-339.568,262.455,-2440.393,-8.356,4.135,-31.355,-113.540
3.500,4.000,0.010,-16.000,nan,8.143,-33.761,2.183,0.000,0.000,0.000,7.971,2.746,2.903,-4.146,55.701,35.811,-51.496,23.451,1.489,-42.841,-84.232,-1.772,227.569,-339.568,262.455,-2440.393,-8.602,4.135,-31.355,-116.167
3.500,4.000,0.010,-15.000,nan,7.975,-32.485,2.070,0.000,0.000,0.000,7.811,2.622,2.980,-4.073,56.016,33.422,-51.496,23.451,1.468,-35.557,-139.468,-0.067,227.569,-339.568,262.455,-2440.393,-8.677,4.135,-31.355,-117.596
3.500,4.000,0.010,-14.000,nan,7.789,-31.071,1.960,0.000,0.000,0.000,7.633,2.498,3.056,-3.989,56.333,31.013,-51.496,23.451,1.476,-27.106,-203.545,1.653,227.569,-339.568,262.455,-2440.393,-8.651,4.135,-31.355,-115.603
3.500,4.000,0.010,-13.000,nan,7.584,-29.520,1.852,0.000,0.000,0.000,7.436,2.376,3.130,-3.892,56.646,28.636,-51.496,23.451,1.520,-17.390,-277.226,3.356,227.569,-339.568,262.455,-2440.393,-8.496,4.135,-31.355,-110.133
3.500,4.000,0.010,-12.000,nan,7.363,-27.842,1.747,0.000,0.000,0.000,7.223,2.257,3.201,-3.781,56.924,26.526,-51.496,23.451,1.610,-6.419,-360.416,4.988,227.569,-339.568,262.455,-2440.393,-8.179,4.135,-31.355,-101.097
3.500,4.000,0.010,-11.000,nan,7.126,-26.050,1.648,0.000,0.000,0.000,6.994,2.141,3.267,-3.655,57.165,24.690,-51.496,23.451,1.739,5.759,-452.761,6.489,227.569,-339.568,262.455,-2440.393,-7.720,4.135,-31.355,-87.550
3.500,4.000,0.010,-10.000,nan,6.876,-24.149,1.553,0.000,0.000,0.000,6.751,2.029,3.327,-3.512,57.410,22.835,-51.496,23.451,2.008,19.159,-554.374,7.809,227.569,-339.568,262.455,-2440.393,-6.760,4.135,-31.355,-70.774
3.500,4.000,0.010,-9.000,nan,6.610,-22.135,1.465,0.000,0.000,0.000,6.492,1.922,3.377,-3.349,57.669,20.867,-51.496,23.451,2.182,33.891,-666.084,8.914,227.569,-339.568,262.455,-2440.393,-6.141,4.135,-31.355,-48.428
3.500,4.000,0.010,-8.000,nan,6.330,-20.010,1.383,0.000,0.000,0.000,6.218,1.821,3.415,-3.161,57.906,19.061,-51.496,23.451,2.497,50.302,-790.534,9.787,227.569,-339.568,262.455,-2440.393,-5.018,4.135,-31.355,-25.206
3.500,4.000,0.010,-7.000,nan,6.038,-17.793,1.307,0.000,0.000,0.000,5.932,1.725,3.438,-2.947,58.091,17.653,-51.496,23.451,3.106,68.787,-930.702,10.398,227.569,-339.568,262.455,-2440.393,-3.224,4.135,-31.355,-2.030
3.500,4.000,0.010,-6.000,nan,5.736,-15.503,1.240,0.000,0.000,0.000,5.635,1.637,3.442,-2.703,58.222,16.657,-51.496,23.451,3.281,89.724,-1089.472,10.692,227.569,-339.568,262.455,-2440.393,-2.213,4.135,-31.355,18.707
3.500,4.000,0.010,-5.000,nan,5.427,-13.163,1.181,0.000,0.000,0.000,5.331,1.557,3.425,-2.425,58.295,16.100,-51.496,23.451,3.961,113.483,-1269.635,10.592,227.569,-339.568,262.455,-2440.393,0.232,4.135,-31.355,36.955
3.500,4.000,0.010,-4.000,nan,5.114,-10.793,1.131,0.000,0.000,0.000,5.023,1.485,3.384,-2.110,58.318,15.922,-51.496,23.451,4.066,139.807,-1469.243,9.964,227.569,-339.568,262.455,-2440.393,0.714,4.135,-31.355,52.774
3.500,4.000,0.010,-3.000,nan,4.799,-8.402,1.089,0.000,0.000,0.000,4.712,1.421,3.315,-1.751,58.337,15.772,-51.496,23.451,4.218,167.124,-1676.392,8.633,227.569,-339.568,262.455,-2440.393,1.155,4.135,-31.355,66.433
3.500,4.000,0.010,-2.000,nan,4.481,-5.990,1.056,0.000,0.000,0.000,4.396,1.366,3.218,-1.337,58.361,15.589,-51.496,23.451,4.121,193.725,-1878.103,6.509,227.569,-339.568,262.455,-2440.393,0.807,4.135,-31.355,75.665
3.500,4.000,0.010,-1.000,nan,4.160,-3.558,1.033,0.000,0.000,0.000,4.078,1.320,3.089,-0.855,58.378,15.452,-51.496,23.451,4.109,217.877,-2061.250,3.597,227.569,-339.568,262.455,-2440.393,0.713,4.135,-31.355,80.727
3.500,4.000,0.010,0.000,nan,3.838,-1.113,1.018,0.000,0.000,0.000,3.758,1.283,2.928,-0.290,58.384,15.400,-51.496,23.451,4.064,237.956,-2213.510,0.000,227.569,-339.568,262.455,-2440.393,0.601,4.135,-31.355,81.567
3.500,4.000,0.010,1.000,nan,3.514,1.341,1.013,0.000,0.000,0.000,3.435,1.256,2.736,0.382,58.380,15.431,-51.496,23.451,4.075,253.923,-2334.588,-4.109,227.569,-339.568,262.455,-2440.393,0.634,4.135,-31.355,80.416
3.500,4.000,0.010,2.000,nan,3.190,3.798,1.017,0.000,0.000,0.000,3.112,1.237,2.516,1.191,58.364,15.545,-51.496,23.451,4.178,266.823,-2432.409,-8.587,227.569,-339.568,262.455,-2440.393,1.000,4.135,-31.355,79.766
3.500,4.000,0.010,3.000,nan,2.867,6.253,1.030,0.000,0.000,0.000,2.788,1.227,2.272,2.181,58.338,15.740,-51.496,23.451,4.102,277.726,-2515.084,-13.352,227.569,-339.568,262.455,-2440.393,0.748,4.135,-31.355,80.405
3.500,4.000,0.010,4.000,nan,2.544,8.700,1.052,0.000,0.000,0.000,2.464,1.227,2.009,3.420,58.300,16.018,-51.496,23.451,4.072,287.701,-2590.727,-18.383,227.569,-339.568,262.455,-2440.393,0.635,4.135,-31.355,81.333
3.500,4.000,0.010,5.000,nan,2.223,11.133,1.083,0.000,0.000,0.000,2.142,1.236,1.734,5.008,58.252,16.377,-51.496,23.451,4.034,297.437,-2664.550,-23.693,227.569,-339.568,262.455,-2440.393,0.501,4.135,-31.355,80.374
3.500,4.000,0.010,6.000,nan,1.904,13.549,1.123,0.000,0.000,0.000,1.821,1.253,1.453,7.114,58.194,16.817,-51.496,23.451,4.114,306.457,-2732.948,-29.235,227.569,-339.568,262.455,-2440.393,0.779,4.135,-31.355,74.656
3.500,4.000,0.010,7.000,nan,1.589,15.940,1.172,0.000,0.000,0.000,1.503,1.280,1.174,10.030,58.125,17.336,-51.496,23.451,4.201,314.151,-2791.296,-34.922,227.569,-339.568,262.455,-2440.393,1.088,4.135,-31.355,65.004
3.500,4.000,0.010,8.000,nan,1.277,18.303,1.230,0.000,0.000,0.000,1.189,1.316,0.903,14.328,58.054,17.865,-51.496,23.451,4.239,320.507,-2839.495,-40.699,227.569,-339.568,262.455,-2440.393,1.225,4.135,-31.355,51.239
3.500,4.000,0.010,9.000,nan,0.969,20.639,1.297,0.000,0.000,0.000,0.877,1.361,0.644,21.292,57.989,18.354,-51.496,23.451,3.966,325.780,-2879.476,-46.546,227.569,-339.568,262.455,-2440.393,0.255,4.135,-31.355,35.297
3.500,4.000,0.010,10.000,nan,0.665,22.945,1.372,0.000,0.000,0.000,0.568,1.415,0.401,34.487,57.908,18.966,-51.496,23.451,3.329,330.073,-2912.030,-52.435,227.569,-339.568,262.455,-2440.393,-1.873,4.135,-31.355,17.014
3.500,4.000,0.010,11.000,nan,0.368,25.201,1.455,0.000,0.000,0.000,0.265,1.477,0.180,68.524,57.772,19.996,-51.496,23.451,3.153,333.278,-2936.331,-58.311,227.569,-339.568,262.455,-2440.393,-2.639,4.135,-31.355,-3.765
3.500,4.000,0.010,12.000,nan,0.080,27.387,1.546,0.000,0.000,0.000,-0.028,1.548,-0.018,344.142,57.580,21.445,-51.496,23.451,2.564,335.292,-2951.610,-64.112,227.569,-339.568,262.455,-2440.393,-4.739,4.135,-31.355,-26.768
3.500,4.000,0.010,13.000,nan,-0.197,29.481,1.643,0.000,0.000,0.000,-0.311,1.625,-0.191,-149.970,57.338,23.278,-51.496,23.451,2.346,336.088,-2957.641,-69.784,227.569,-339.568,262.455,-2440.393,-5.606,4.135,-31.355,-49.517
3.500,4.000,0.010,14.000,nan,-0.458,31.464,1.746,0.000,0.000,0.000,-0.579,1.710,-0.339,-68.671,57.049,25.464,-51.496,23.451,2.071,335.629,-2954.164,-75.271,227.569,-339.568,262.455,-2440.393,-6.508,4.135,-31.355,-71.321
3.500,4.000,0.010,15.000,nan,-0.704,33.330,1.854,0.000,0.000,0.000,-0.832,1.800,-0.462,-47.328,56.760,27.654,-51.496,23.451,1.804,333.869,-2940.815,-80.509,227.569,-339.568,262.455,-2440.393,-7.439,4.135,-31.355,-87.354
3.500,4.000,0.010,16.000,nan,-0.935,35.083,1.966,0.000,0.000,0.000,-1.070,1.896,-0.564,-37.508,56.488,29.713,-51.496,23.451,1.671,330.828,-2917.753,-85.447,227.569,-339.568,262.455,-2440.393,-7.941,4.135,-31.355,-100.123
3.500,4.000,0.010,17.000,nan,-1.151,36.721,2.082,0.000,0.000,0.000,-1.294,1.997,-0.648,-31.891,56.207,31.839,-51.496,23.451,1.574,326.591,-2885.629,-90.050,227.569,-339.568,262.455,-2440.393,-8.292,4.135,-31.355,-108.653
3.500,4.000,0.010,18.000,nan,-1.351,38.235,2.202,0.000,0.000,0.000,-1.501,2.102,-0.714,-28.300,55.891,34.235,-51.496,23.451,1.521,321.218,-2844.882,-94.280,227.569,-339.568,262.455,-2440.393,-8.485,4.135,-31.355,-113.542
3.500,4.000,0.010,19.000,nan,-1.533,39.611,2.323,0.000,0.000,0.000,-1.691,2.210,-0.765,-25.847,55.550,36.813,-51.496,23.451,1.507,314.772,-2796.003,-98.105,227.569,-339.568,262.455,-2440.393,-8.537,4.135,-31.355,-115.071
3.500,4.000,0.010,20.000,nan,-1.696,40.848,2.446,0.000,0.000,0.000,-1.862,2.321,-0.802,-24.090,55.215,39.355,-51.496,23.451,1.522,307.388,-2740.011,-101.514,227.569,-339.568,262.455,-2440.393,-8.485,4.135,-31.355,-113.329
3.500,4.000,0.510,-20.000,nan,8.668,-36.849,2.163,0.000,0.000,0.000,8.496,2.763,3.075,-4.251,55.013,55.281,-53.668,26.017,1.937,-9.017,-346.804,7.333,228.521,-338.063,254.686,-2401.130,-0.960,4.557,-34.633,-74.744
3.500,4.000,0.510,-19.000,nan,8.629,-36.551,2.066,0.000,0.000,0.000,8.463,2.663,3.178,-4.236,55.252,53.461,-53.668,26.017,1.900,-8.911,-347.607,6.966,228.521,-338.063,254.686,-2401.130,-1.079,4.557,-34.633,-76.618
3.500,4.000,0.510,-18.000,nan,8.564,-36.062,1.965,0.000,0.000,0.000,8.406,2.557,3.287,-4.211,55.767,49.549,-53.668,26.017,1.834,-7.777,-356.222,6.874,228.521,-338.063,254.686,-2401.130,-1.293,4.557,-34.633,-77.813
3.500,4.000,0.510,-17.000,nan,8.469,-35.340,1.858,0.000,0.000,0.000,8.319,2.445,3.403,-4.173,56.276,45.681,-53.668,26.017,1.788,-5.313,-374.951,7.081,228.521,-338.063,254.686,-2401.130,-1.448,4.557,-34.633,-78.492
3.500,4.000,0.510,-16.000,nan,8.348,-34.421,1.750,0.000,0.000,0.000,8.206,2.328,3.525,-4.123,56.681,42.597,-53.668,26.017,1.767,-1.714,-402.306,7.481,228.521,-338.063,254.686,-2401.130,-1.520,4.557,-34.633,-78.772
3.500,4.000,0.510,-15.000,nan,8.205,-33.332,1.641,0.000,0.000,0.000,8.071,2.209,3.653,-4.062,57.041,39.861,-53.668,26.017,1.761,2.876,-437.187,7.992,228.521,-338.063,254.686,-2401.130,-1.539,4.557,-34.633,-78.468
