XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
4.500,-10.000,0.010,-20.000,nan,-4.847,-59.217,2.234,0.000,0.000,0.000,-4.385,3.042,-1.442,12.218,71.269,216.439,-48.718,-181.254,-64.481,-425.653,-2239.454,6.788,246.792,233.940,-48.198,-2918.540,157.022,-12.124,52.137,418.820
4.500,-10.000,0.010,-19.000,nan,-5.061,-58.297,2.109,0.000,0.000,0.000,-4.618,2.956,-1.562,11.519,72.027,213.185,-48.718,-181.254,-64.908,-413.094,-2293.461,9.916,246.792,233.940,-48.198,-2918.540,148.856,-12.124,52.137,429.450
4.500,-10.000,0.010,-18.000,nan,-5.290,-57.312,1.987,0.000,0.000,0.000,-4.864,2.875,-1.692,10.834,72.726,210.184,-48.718,-181.254,-65.836,-399.048,-2353.867,13.044,246.792,233.940,-48.198,-2918.540,137.177,-12.124,52.137,444.564
4.500,-10.000,0.010,-17.000,nan,-5.535,-56.260,1.869,0.000,0.000,0.000,-5.126,2.802,-1.829,10.165,73.457,207.043,-48.718,-181.254,-66.521,-383.009,-2422.839,16.236,246.792,233.940,-48.198,-2918.540,122.129,-12.124,52.137,464.784
4.500,-10.000,0.010,-16.000,nan,-5.795,-55.139,1.756,0.000,0.000,0.000,-5.402,2.735,-1.975,9.514,74.215,203.789,-48.718,-181.254,-67.694,-364.447,-2502.663,19.528,246.792,233.940,-48.198,-2918.540,102.092,-12.124,52.137,487.104
4.500,-10.000,0.010,-15.000,nan,-6.070,-53.956,1.648,0.000,0.000,0.000,-5.692,2.677,-2.127,8.889,74.884,200.917,-48.718,-181.254,-68.523,-342.926,-2595.212,22.908,246.792,233.940,-48.198,-2918.540,81.120,-12.124,52.137,510.804
4.500,-10.000,0.010,-14.000,nan,-6.357,-52.723,1.546,0.000,0.000,0.000,-5.992,2.626,-2.282,8.294,75.422,198.609,-48.718,-181.254,-70.771,-318.212,-2701.492,26.294,246.792,233.940,-48.198,-2918.540,60.198,-12.124,52.137,533.138
4.500,-10.000,0.010,-13.000,nan,-6.653,-51.451,1.451,0.000,0.000,0.000,-6.300,2.584,-2.438,7.734,75.819,196.904,-48.718,-181.254,-73.309,-291.427,-2816.677,29.344,246.792,233.940,-48.198,-2918.540,41.958,-12.124,52.137,553.918
4.500,-10.000,0.010,-12.000,nan,-6.955,-50.152,1.365,0.000,0.000,0.000,-6.612,2.551,-2.592,7.211,76.070,195.830,-48.718,-181.254,-73.801,-264.381,-2932.986,31.661,246.792,233.940,-48.198,-2918.540,26.177,-12.124,52.137,572.044
4.500,-10.000,0.010,-11.000,nan,-7.261,-48.834,1.286,0.000,0.000,0.000,-6.928,2.528,-2.741,6.725,76.232,195.139,-48.718,-181.254,-74.778,-238.864,-3042.721,32.962,246.792,233.940,-48.198,-2918.540,12.911,-12.124,52.137,588.482
