XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.100,-8.000,0.010,-25.000,nan,-1.767,-40.327,2.969,0.000,0.000,0.000,-1.337,3.186,-0.420,22.818,61.176,-234.907,-49.835,214.340,-36.780,406.987,-1213.458,-3.026,239.368,-1175.631,760.064,-4905.073,-6.039,-9.799,119.297,236.898
2.100,-8.000,0.010,-24.000,nan,-1.853,-39.284,2.850,0.000,0.000,0.000,-1.438,3.080,-0.467,21.200,61.826,-242.825,-49.835,214.340,-36.312,409.761,-1247.232,-1.888,239.368,-1175.631,760.064,-4905.073,-10.018,-9.799,119.297,224.340
2.100,-8.000,0.010,-23.000,nan,-1.964,-37.928,2.726,0.000,0.000,0.000,-1.566,2.973,-0.527,19.309,62.634,-252.663,-49.835,214.340,-35.921,414.159,-1300.771,-0.288,239.368,-1175.631,760.064,-4905.073,-14.403,-9.799,119.297,217.364
2.100,-8.000,0.010,-22.000,nan,-2.098,-36.300,2.600,0.000,0.000,0.000,-1.716,2.867,-0.598,17.302,63.299,-260.754,-49.835,214.340,-35.727,419.907,-1370.760,1.607,239.368,-1175.631,760.064,-4905.073,-18.126,-9.799,119.297,214.053
2.100,-8.000,0.010,-21.000,nan,-2.251,-34.442,2.474,0.000,0.000,0.000,-1.884,2.763,-0.682,15.304,63.853,-267.502,-49.835,214.340,-35.661,426.691,-1453.359,3.637,239.368,-1175.631,760.064,-4905.073,-19.991,-9.799,119.297,212.659
2.100,-8.000,0.010,-20.000,nan,-2.422,-32.362,2.348,0.000,0.000,0.000,-2.071,2.662,-0.778,13.364,64.409,-274.266,-49.835,214.340,-35.666,434.347,-1546.561,5.706,239.368,-1175.631,760.064,-4905.073,-19.879,-9.799,119.297,213.403
2.100,-8.000,0.010,-19.000,nan,-2.611,-30.056,2.224,0.000,0.000,0.000,-2.276,2.565,-0.887,11.512,64.969,-281.079,-49.835,214.340,-35.759,442.756,-1648.943,7.744,239.368,-1175.631,760.064,-4905.074,-18.095,-9.799,119.297,217.044
2.100,-8.000,0.010,-18.000,nan,-2.818,-27.538,2.101,0.000,0.000,0.000,-2.498,2.473,-1.010,9.773,65.484,-287.339,-49.835,214.340,-35.968,451.904,-1760.324,9.715,239.368,-1175.631,760.064,-4905.074,-13.970,-9.799,119.297,224.680
2.100,-8.000,0.010,-17.000,nan,-3.040,-24.830,1.982,0.000,0.000,0.000,-2.735,2.386,-1.146,8.167,65.941,-292.899,-49.835,214.340,-36.282,461.827,-1881.136,11.599,239.368,-1175.631,760.064,-4905.074,-8.179,-9.799,119.297,237.688
2.100,-8.000,0.010,-16.000,nan,-3.278,-21.939,1.867,0.000,0.000,0.000,-2.986,2.305,-1.295,6.694,66.392,-298.397,-49.835,214.340,-36.956,472.617,-2012.507,13.386,239.368,-1175.631,760.064,-4905.074,-0.120,-9.799,119.297,254.383
2.100,-8.000,0.010,-15.000,nan,-3.531,-18.858,1.756,0.000,0.000,0.000,-3.252,2.231,-1.458,5.341,66.873,-304.245,-49.835,214.340,-37.388,484.435,-2156.389,15.074,239.368,-1175.631,760.064,-4905.074,10.547,-9.799,119.297,276.350
2.100,-8.000,0.010,-14.000,nan,-3.799,-15.588,1.651,0.000,0.000,0.000,-3.532,2.164,-1.633,4.103,67.340,-309.930,-49.835,214.340,-38.183,497.380,-2314.000,16.641,239.368,-1175.631,760.064,-4905.074,23.682,-9.799,119.297,299.796
2.100,-8.000,0.010,-13.000,nan,-4.081,-12.156,1.551,0.000,0.000,0.000,-3.825,2.104,-1.818,2.979,67.728,-314.644,-49.835,214.340,-39.343,511.398,-2484.659,18.031,239.368,-1175.631,760.064,-4905.074,39.918,-9.799,119.297,323.457
2.100,-8.000,0.010,-12.000,nan,-4.374,-8.594,1.458,0.000,0.000,0.000,-4.128,2.053,-2.011,1.965,68.030,-318.320,-49.835,214.340,-40.197,526.404,-2667.362,19.185,239.368,-1175.631,760.064,-4905.074,56.225,-9.799,119.297,345.529
2.100,-8.000,0.010,-11.000,nan,-4.674,-4.936,1.373,0.000,0.000,0.000,-4.438,2.010,-2.207,1.056,68.240,-320.872,-49.835,214.340,-41.981,542.306,-2860.973,20.048,239.368,-1175.631,760.064,-4905.074,71.483,-9.799,119.297,365.775
2.100,-8.000,0.010,-10.000,nan,-4.980,-1.216,1.296,0.000,0.000,0.000,-4.751,1.977,-2.403,0.244,68.362,-322.353,-49.835,214.340,-42.125,559.033,-3064.620,20.576,239.368,-1175.631,760.064,-4905.074,82.156,-9.799,119.297,383.875
2.100,-8.000,0.010,-9.000,nan,-5.289,2.553,1.228,0.000,0.000,0.000,-5.067,1.952,-2.595,-0.483,68.467,-323.618,-49.835,214.340,-42.669,576.855,-3281.600,20.769,239.368,-1175.631,760.064,-4905.074,89.423,-9.799,119.297,400.022
2.100,-8.000,0.010,-8.000,nan,-5.603,6.369,1.169,0.000,0.000,0.000,-5.386,1.937,-2.780,-1.137,68.580,-324.987,-49.835,214.340,-42.416,596.284,-3518.152,20.641,239.368,-1175.631,760.064,-4905.074,90.356,-9.799,119.297,414.559
2.100,-8.000,0.010,-7.000,nan,-5.920,10.231,1.118,0.000,0.000,0.000,-5.707,1.931,-2.956,-1.728,68.687,-326.293,-49.835,214.340,-42.391,617.827,-3780.435,20.176,239.368,-1175.631,760.064,-4905.074,90.139,-9.799,119.297,423.581
2.100,-8.000,0.010,-6.000,nan,-6.240,14.131,1.076,0.000,0.000,0.000,-6.030,1.934,-3.118,-2.264,68.778,-327.384,-49.835,214.341,-42.266,641.967,-4074.351,19.327,239.368,-1175.631,760.064,-4905.074,89.649,-9.799,119.297,428.927
2.100,-8.000,0.010,-5.000,nan,-6.563,18.058,1.043,0.000,0.000,0.000,-6.354,1.946,-3.265,-2.752,68.850,-328.257,-49.835,214.341,-42.283,668.707,-4399.910,17.983,239.368,-1175.631,760.064,-4905.074,89.657,-9.799,119.297,429.958
2.100,-8.000,0.010,-4.000,nan,-6.887,22.006,1.019,0.000,0.000,0.000,-6.678,1.967,-3.395,-3.195,68.904,-328.912,-49.835,214.341,-42.555,696.580,-4739.262,15.952,239.368,-1175.631,760.064,-4905.074,89.561,-9.799,119.297,429.565
2.100,-8.000,0.010,-3.000,nan,-7.212,25.965,1.004,0.000,0.000,0.000,-7.002,1.998,-3.505,-3.600,68.940,-329.348,-49.835,214.341,-42.410,723.832,-5071.056,13.113,239.368,-1175.631,760.064,-4905.074,89.532,-9.799,119.297,429.745
2.100,-8.000,0.010,-2.000,nan,-7.537,29.926,0.998,0.000,0.000,0.000,-7.325,2.038,-3.595,-3.970,68.958,-329.563,-49.835,214.341,-42.320,748.702,-5373.850,9.441,239.368,-1175.631,760.064,-4905.074,89.876,-9.799,119.297,430.134
2.100,-8.000,0.010,-1.000,nan,-7.862,33.880,1.002,0.000,0.000,0.000,-7.646,2.087,-3.665,-4.309,68.958,-329.558,-49.835,214.341,-42.224,769.500,-5627.065,5.013,239.368,-1175.631,760.064,-4905.074,89.997,-9.799,119.297,429.299
2.100,-8.000,0.010,0.000,nan,-8.186,37.819,1.015,0.000,0.000,0.000,-7.965,2.144,-3.715,-4.620,68.940,-329.328,-49.835,214.341,-42.425,785.954,-5827.392,0.000,239.368,-1175.631,760.064,-4905.074,91.049,-9.799,119.297,423.503
2.100,-8.000,0.010,1.000,nan,-8.507,41.734,1.037,0.000,0.000,0.000,-8.280,2.211,-3.746,-4.906,68.903,-328.873,-49.835,214.341,-42.652,799.084,-5987.247,-5.431,239.368,-1175.631,760.064,-4905.074,90.283,-9.799,119.297,414.000
2.100,-8.000,0.010,2.000,nan,-8.826,45.619,1.068,0.000,0.000,0.000,-8.592,2.286,-3.759,-5.168,68.859,-328.331,-49.835,214.341,-42.757,809.973,-6119.826,-11.174,239.368,-1175.631,760.064,-4905.074,86.363,-9.799,119.297,399.271
2.100,-8.000,0.010,3.000,nan,-9.143,49.473,1.107,0.000,0.000,0.000,-8.900,2.369,-3.757,-5.411,68.823,-327.884,-49.835,214.341,-42.059,819.732,-6238.647,-17.184,239.368,-1175.631,760.064,-4905.074,78.013,-9.799,119.297,382.799
2.100,-8.000,0.010,4.000,nan,-9.457,53.293,1.156,0.000,0.000,0.000,-9.204,2.461,-3.740,-5.635,68.771,-327.255,-49.835,214.341,-40.530,829.174,-6353.594,-23.464,239.368,-1175.631,760.064,-4905.074,63.982,-9.799,119.297,364.381
2.100,-8.000,0.010,5.000,nan,-9.765,57.048,1.213,0.000,0.000,0.000,-9.501,2.561,-3.711,-5.842,68.631,-325.545,-49.835,214.341,-39.944,837.825,-6458.927,-29.970,239.368,-1175.631,760.064,-4905.074,47.577,-9.799,119.297,343.529
2.100,-8.000,0.010,6.000,nan,-10.065,60.703,1.279,0.000,0.000,0.000,-9.789,2.667,-3.670,-6.031,68.395,-322.664,-49.835,214.341,-38.392,844.931,-6545.444,-36.609,239.368,-1175.631,760.064,-4905.074,30.663,-9.799,119.297,320.859
