XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.200,6.000,0.010,-25.000,nan,10.485,-79.910,3.095,0.000,0.000,0.000,10.104,4.174,2.421,-7.621,53.871,-143.573,-49.330,216.909,20.570,450.877,-1239.008,-4.123,235.519,-1116.025,642.996,-4617.379,-71.127,6.899,-81.734,224.473
2.200,6.000,0.010,-24.000,nan,10.615,-81.451,3.048,0.000,0.000,0.000,10.239,4.141,2.472,-7.673,55.250,-159.909,-49.330,216.909,18.932,442.348,-1137.955,-7.021,235.519,-1116.025,642.996,-4617.379,-49.977,6.899,-81.734,200.968
2.200,6.000,0.010,-23.000,nan,10.667,-82.065,2.972,0.000,0.000,0.000,10.298,4.070,2.530,-7.693,56.506,-174.783,-49.330,216.909,17.478,437.560,-1081.236,-8.344,235.519,-1116.025,642.996,-4617.379,-28.412,6.899,-81.734,172.523
2.200,6.000,0.010,-22.000,nan,10.658,-81.957,2.875,0.000,0.000,0.000,10.299,3.973,2.592,-7.690,57.419,-185.597,-49.330,216.909,16.456,435.838,-1060.830,-8.508,235.519,-1116.025,642.996,-4617.379,-12.286,6.899,-81.734,140.390
2.200,6.000,0.010,-21.000,nan,10.607,-81.357,2.766,0.000,0.000,0.000,10.260,3.860,2.658,-7.670,57.982,-192.267,-49.330,216.909,15.896,436.409,-1067.599,-7.905,235.519,-1116.025,642.996,-4617.379,-3.205,6.899,-81.734,107.706
2.200,6.000,0.010,-20.000,nan,10.535,-80.501,2.655,0.000,0.000,0.000,10.200,3.741,2.726,-7.641,58.188,-194.715,-49.330,216.909,15.783,438.422,-1091.438,-6.900,235.519,-1116.025,642.996,-4617.379,0.408,6.899,-81.734,79.043
2.200,6.000,0.010,-19.000,nan,10.458,-79.583,2.545,0.000,0.000,0.000,10.134,3.624,2.796,-7.610,58.204,-194.903,-49.330,216.909,15.811,440.983,-1121.782,-5.812,235.519,-1116.025,642.996,-4617.379,2.062,6.899,-81.734,58.389
2.200,6.000,0.010,-18.000,nan,10.369,-78.536,2.436,0.000,0.000,0.000,10.058,3.506,2.869,-7.574,58.422,-197.492,-49.330,216.909,15.614,444.231,-1160.262,-4.627,235.519,-1116.025,642.996,-4617.379,4.693,6.899,-81.734,45.404
2.200,6.000,0.010,-17.000,nan,10.258,-77.219,2.324,0.000,0.000,0.000,9.959,3.384,2.943,-7.528,58.828,-202.298,-49.330,216.909,15.288,448.630,-1212.379,-3.262,235.519,-1116.025,642.996,-4617.379,8.486,6.899,-81.734,38.156
2.200,6.000,0.010,-16.000,nan,10.121,-75.601,2.212,0.000,0.000,0.000,9.835,3.257,3.019,-7.469,59.194,-206.638,-49.330,216.909,15.079,454.162,-1277.928,-1.770,235.519,-1116.025,642.996,-4617.379,11.716,6.899,-81.734,34.614
2.200,6.000,0.010,-15.000,nan,9.964,-73.735,2.099,0.000,0.000,0.000,9.690,3.129,3.097,-7.400,59.480,-210.022,-49.330,216.909,14.996,460.582,-1353.985,-0.257,235.519,-1116.025,642.996,-4617.379,13.402,6.899,-81.734,32.834
2.200,6.000,0.010,-14.000,nan,9.788,-71.653,1.989,0.000,0.000,0.000,9.527,3.001,3.175,-7.320,59.740,-213.114,-49.330,216.909,14.975,467.867,-1440.289,1.236,235.519,-1116.025,642.996,-4617.379,13.820,6.899,-81.734,33.091
2.200,6.000,0.010,-13.000,nan,9.594,-69.356,1.880,0.000,0.000,0.000,9.345,2.873,3.253,-7.229,60.004,-216.240,-49.330,216.909,15.004,476.142,-1538.328,2.696,235.519,-1116.025,642.996,-4617.379,13.260,6.899,-81.734,36.095
2.200,6.000,0.010,-12.000,nan,9.383,-66.848,1.776,0.000,0.000,0.000,9.146,2.747,3.330,-7.125,60.255,-219.214,-49.330,216.909,15.101,485.523,-1649.473,4.102,235.519,-1116.025,642.996,-4617.379,11.675,6.899,-81.734,43.485
2.200,6.000,0.010,-11.000,nan,9.155,-64.147,1.675,0.000,0.000,0.000,8.929,2.623,3.405,-7.007,60.472,-221.797,-49.330,216.909,15.273,496.049,-1774.183,5.413,235.519,-1116.025,642.996,-4617.379,8.687,6.899,-81.734,55.114
2.200,6.000,0.010,-10.000,nan,8.912,-61.274,1.579,0.000,0.000,0.000,8.698,2.502,3.477,-6.875,60.666,-224.100,-49.330,216.909,15.507,507.700,-1912.219,6.578,235.519,-1116.025,642.996,-4617.379,4.084,6.899,-81.734,71.132
2.200,6.000,0.010,-9.000,nan,8.655,-58.230,1.489,0.000,0.000,0.000,8.452,2.386,3.543,-6.728,60.870,-226.516,-49.330,216.909,15.971,520.518,-2064.076,7.558,235.519,-1116.025,642.996,-4617.379,-1.810,6.899,-81.734,92.399
2.200,6.000,0.010,-8.000,nan,8.383,-55.008,1.405,0.000,0.000,0.000,8.191,2.273,3.603,-6.562,61.082,-229.031,-49.330,216.909,16.421,534.576,-2230.634,8.311,235.519,-1116.025,642.997,-4617.379,-8.491,6.899,-81.734,115.585
2.200,6.000,0.010,-7.000,nan,8.097,-51.621,1.327,0.000,0.000,0.000,7.914,2.167,3.653,-6.375,61.261,-231.156,-49.330,216.908,16.824,549.871,-2411.835,8.786,235.519,-1116.025,642.997,-4617.379,-17.987,6.899,-81.734,139.928
2.200,6.000,0.010,-6.000,nan,7.800,-48.099,1.257,0.000,0.000,0.000,7.626,2.066,3.691,-6.166,61.395,-232.753,-49.330,216.908,17.835,566.488,-2608.712,8.940,235.519,-1116.025,642.997,-4617.379,-28.817,6.899,-81.734,162.668
2.200,6.000,0.010,-5.000,nan,7.494,-44.475,1.195,0.000,0.000,0.000,7.328,1.972,3.716,-5.935,61.483,-233.793,-49.330,216.908,18.137,584.779,-2825.418,8.741,235.519,-1116.025,642.997,-4617.379,-41.485,6.899,-81.734,183.472
2.200,6.000,0.010,-4.000,nan,7.183,-40.784,1.142,0.000,0.000,0.000,7.024,1.887,3.723,-5.678,61.521,-234.253,-49.330,216.908,19.224,605.112,-3066.309,8.141,235.519,-1116.025,642.997,-4617.379,-51.132,6.899,-81.734,201.651
2.200,6.000,0.010,-3.000,nan,6.868,-37.055,1.097,0.000,0.000,0.000,6.716,1.809,3.712,-5.395,61.528,-234.345,-49.330,216.908,19.688,627.874,-3335.989,7.070,235.519,-1116.025,642.997,-4617.379,-57.387,6.899,-81.734,217.793
2.200,6.000,0.010,-2.000,nan,6.551,-33.295,1.062,0.000,0.000,0.000,6.404,1.740,3.679,-5.083,61.538,-234.472,-49.330,216.908,19.621,653.388,-3638.264,5.435,235.519,-1116.025,642.997,-4617.379,-58.686,6.899,-81.734,232.226
2.200,6.000,0.010,-1.000,nan,6.231,-29.503,1.035,0.000,0.000,0.000,6.088,1.680,3.623,-4.735,61.551,-234.623,-49.330,216.908,19.470,680.624,-3960.938,3.103,235.519,-1116.025,642.997,-4617.379,-57.665,6.899,-81.734,241.577
2.200,6.000,0.010,0.000,nan,5.908,-25.685,1.017,0.000,0.000,0.000,5.770,1.629,3.542,-4.347,61.555,-234.679,-49.330,216.908,19.333,707.845,-4283.450,0.000,235.519,-1116.025,642.997,-4617.379,-56.527,6.899,-81.734,246.868
2.200,6.000,0.010,1.000,nan,5.584,-21.849,1.008,0.000,0.000,0.000,5.448,1.587,3.434,-3.912,61.550,-234.625,-49.330,216.908,19.395,733.298,-4584.996,-3.849,235.519,-1116.025,642.997,-4617.379,-56.402,6.899,-81.734,247.575
2.200,6.000,0.010,2.000,nan,5.260,-18.003,1.009,0.000,0.000,0.000,5.126,1.553,3.300,-3.423,61.536,-234.462,-49.330,216.908,19.444,755.232,-4844.860,-8.323,235.519,-1116.025,642.997,-4617.379,-57.274,6.899,-81.734,247.006
2.200,6.000,0.010,3.000,nan,4.935,-14.158,1.019,0.000,0.000,0.000,4.802,1.529,3.140,-2.869,61.513,-234.191,-49.330,216.908,19.570,772.718,-5052.035,-13.236,235.519,-1116.025,642.997,-4617.379,-57.380,6.899,-81.734,246.683
2.200,6.000,0.010,4.000,nan,4.611,-10.320,1.038,0.000,0.000,0.000,4.478,1.514,2.957,-2.238,61.480,-233.813,-49.330,216.908,19.394,786.599,-5216.489,-18.449,235.519,-1116.025,642.997,-4617.379,-57.010,6.899,-81.734,247.645
2.200,6.000,0.010,5.000,nan,4.289,-6.498,1.066,0.000,0.000,0.000,4.154,1.508,2.754,-1.515,61.439,-233.328,-49.330,216.908,19.373,797.950,-5350.962,-23.888,235.519,-1116.025,642.997,-4617.379,-56.250,6.899,-81.734,246.820
2.200,6.000,0.010,6.000,nan,3.968,-2.701,1.103,0.000,0.000,0.000,3.831,1.512,2.535,-0.681,61.389,-232.738,-49.330,216.908,19.447,807.844,-5468.188,-29.543,235.519,-1116.025,642.997,-4617.379,-56.613,6.899,-81.734,243.249
2.200,6.000,0.010,7.000,nan,3.651,1.062,1.149,0.000,0.000,0.000,3.511,1.524,2.303,0.291,61.329,-232.042,-49.330,216.908,19.465,817.271,-5579.872,-35.453,235.519,-1116.025,642.997,-4617.379,-57.940,6.899,-81.734,235.056
2.200,6.000,0.010,8.000,nan,3.337,4.784,1.204,0.000,0.000,0.000,3.192,1.546,2.065,1.434,61.263,-231.256,-49.330,216.908,19.624,826.216,-5685.852,-41.601,235.519,-1116.025,642.997,-4617.379,-58.154,6.899,-81.734,221.611
2.200,6.000,0.010,9.000,nan,3.026,8.462,1.267,0.000,0.000,0.000,2.877,1.577,1.825,2.796,61.198,-230.498,-49.330,216.908,19.407,834.031,-5778.436,-47.888,235.519,-1116.025,642.997,-4617.379,-56.660,6.899,-81.734,206.270
2.200,6.000,0.010,10.000,nan,2.720,12.094,1.339,0.000,0.000,0.000,2.565,1.616,1.587,4.447,61.137,-229.784,-49.330,216.908,19.190,840.438,-5854.352,-54.230,235.519,-1116.025,642.997,-4617.379,-48.430,6.899,-81.734,188.595
2.200,6.000,0.010,11.000,nan,2.418,15.671,1.420,0.000,0.000,0.000,2.256,1.665,1.355,6.482,61.048,-228.732,-49.330,216.907,18.052,845.615,-5915.684,-60.600,235.519,-1116.025,642.997,-4617.379,-38.078,6.899,-81.734,168.922
2.200,6.000,0.010,12.000,nan,2.123,19.159,1.508,0.000,0.000,0.000,1.954,1.722,1.135,9.024,60.912,-227.125,-49.330,216.907,17.760,849.631,-5963.256,-66.960,235.519,-1116.025,642.997,-4617.379,-25.182,6.899,-81.734,147.063
2.200,6.000,0.010,13.000,nan,1.839,22.526,1.604,0.000,0.000,0.000,1.661,1.787,0.930,12.249,60.731,-224.987,-49.330,216.907,16.746,852.383,-5995.871,-73.244,235.519,-1116.025,642.997,-4617.379,-15.583,6.899,-81.734,123.473
2.200,6.000,0.010,14.000,nan,1.568,25.739,1.705,0.000,0.000,0.000,1.381,1.860,0.743,16.417,60.509,-222.358,-49.330,216.907,16.225,853.762,-6012.207,-79.380,235.519,-1116.025,642.997,-4617.379,-7.310,6.899,-81.734,100.206
2.200,6.000,0.010,15.000,nan,1.312,28.772,1.812,0.000,0.000,0.000,1.115,1.939,0.575,21.932,60.256,-219.365,-49.330,216.907,15.940,853.736,-6011.902,-85.303,235.519,-1116.025,642.997,-4617.379,-0.707,6.899,-81.734,78.171
2.200,6.000,0.010,16.000,nan,1.071,31.620,1.924,0.000,0.000,0.000,0.864,2.025,0.427,29.513,60.013,-216.493,-49.330,216.907,15.498,852.398,-5996.047,-90.975,235.519,-1116.025,642.997,-4617.379,4.530,6.899,-81.734,61.852
2.200,6.000,0.010,17.000,nan,0.846,34.292,2.040,0.000,0.000,0.000,0.628,2.117,0.297,40.541,59.783,-213.771,-49.330,216.907,15.288,849.823,-5965.532,-96.359,235.519,-1116.025,642.997,-4617.379,8.728,6.899,-81.734,48.987
2.200,6.000,0.010,18.000,nan,0.636,36.782,2.159,0.000,0.000,0.000,0.407,2.214,0.184,57.857,59.534,-210.822,-49.330,216.907,15.144,845.969,-5919.882,-101.390,235.519,-1116.025,642.997,-4617.379,10.993,6.899,-81.734,41.056
2.200,6.000,0.010,19.000,nan,0.443,39.068,2.281,0.000,0.000,0.000,0.202,2.315,0.087,88.235,59.256,-207.530,-49.330,216.907,15.076,840.786,-5858.475,-105.997,235.519,-1116.025,642.997,-4617.379,12.161,6.899,-81.734,37.129
2.200,6.000,0.010,20.000,nan,0.268,41.137,2.405,0.000,0.000,0.000,0.015,2.419,0.006,153.390,58.968,-204.118,-49.330,216.907,15.068,834.342,-5782.123,-110.138,235.519,-1116.025,642.997,-4617.379,12.361,6.899,-81.734,36.291
2.200,6.000,0.510,-25.000,nan,10.575,-79.580,2.608,0.000,0.000,0.000,10.244,3.699,2.770,-7.526,57.232,-168.694,-51.179,224.724,9.159,523.727,-1969.443,16.214,237.490,-1125.362,657.847,-4701.705,-7.817,7.566,-89.773,-4.011
