XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
1.500,-4.000,0.010,-20.000,nan,1.696,-51.975,2.446,0.000,0.000,0.000,1.862,2.321,0.802,-30.652,53.788,-322.928,-52.815,369.143,-1.522,596.501,-3185.266,3.301,223.478,-1545.033,958.554,-7439.661,-9.669,-4.135,58.486,-113.329
1.500,-4.000,0.010,-19.000,nan,1.533,-49.667,2.323,0.000,0.000,0.000,1.691,2.210,0.765,-32.409,54.207,-328.847,-52.815,369.143,-1.507,603.448,-3283.522,5.070,223.478,-1545.033,958.554,-7439.661,-10.273,-4.135,58.486,-115.071
1.500,-4.000,0.010,-18.000,nan,1.351,-47.100,2.202,0.000,0.000,0.000,1.501,2.102,0.714,-34.862,54.634,-334.883,-52.815,369.143,-1.521,611.407,-3396.109,6.889,223.478,-1545.033,958.554,-7439.661,-9.671,-4.135,58.486,-113.542
1.500,-4.000,0.010,-17.000,nan,1.151,-44.277,2.082,0.000,0.000,0.000,1.294,1.997,0.648,-38.453,55.048,-340.742,-52.815,369.143,-1.574,620.227,-3520.867,8.677,223.478,-1545.033,958.554,-7439.661,-7.896,-4.135,58.486,-108.653
1.500,-4.000,0.010,-16.000,nan,0.935,-41.220,1.966,0.000,0.000,0.000,1.070,1.896,0.564,-44.070,55.418,-345.971,-52.815,369.143,-1.671,629.707,-3654.949,10.351,223.478,-1545.033,958.554,-7439.661,-4.317,-4.135,58.486,-100.123
1.500,-4.000,0.010,-15.000,nan,0.704,-37.951,1.854,0.000,0.000,0.000,0.832,1.800,0.462,-53.890,55.754,-350.725,-52.815,369.143,-1.804,639.809,-3797.842,11.876,223.478,-1545.033,958.554,-7439.661,0.718,-4.135,58.486,-87.354
1.500,-4.000,0.010,-14.000,nan,0.458,-34.471,1.746,0.000,0.000,0.000,0.579,1.710,0.339,-75.232,56.106,-355.701,-52.815,369.143,-2.071,650.659,-3951.319,13.253,223.478,-1545.033,958.554,-7439.661,7.489,-4.135,58.486,-71.321
1.500,-4.000,0.010,-13.000,nan,0.197,-30.771,1.643,0.000,0.000,0.000,0.311,1.625,0.191,-156.531,56.475,-360.915,-52.815,369.143,-2.346,662.416,-4117.606,14.481,223.478,-1545.033,958.554,-7439.661,15.789,-4.135,58.486,-49.517
1.500,-4.000,0.010,-12.000,nan,-0.080,-26.864,1.546,0.000,0.000,0.000,0.028,1.548,0.018,337.580,56.802,-365.531,-52.815,369.143,-2.564,675.155,-4297.798,15.537,223.478,-1545.033,958.554,-7439.661,26.260,-4.135,58.486,-26.768
1.500,-4.000,0.010,-11.000,nan,-0.368,-22.788,1.455,0.000,0.000,0.000,-0.265,1.477,-0.180,61.963,57.065,-369.246,-52.815,369.143,-3.153,688.857,-4491.604,16.376,223.478,-1545.033,958.554,-7439.661,39.358,-4.135,58.486,-3.765
1.500,-4.000,0.010,-10.000,nan,-0.665,-18.579,1.372,0.000,0.000,0.000,-0.568,1.415,-0.401,27.926,57.260,-372.000,-52.815,369.143,-3.329,703.439,-4697.871,16.948,223.478,-1545.033,958.554,-7439.661,52.572,-4.135,58.486,17.014
