XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.200,-12.000,0.010,-25.000,nan,-6.415,-22.647,2.769,0.000,0.000,0.000,-5.700,4.042,-1.410,3.530,68.592,-277.211,-42.215,118.123,-106.368,466.239,-1363.010,2.825,253.823,-1113.259,766.394,-4652.038,-66.263,-11.779,139.532,617.294
2.200,-12.000,0.010,-24.000,nan,-6.566,-20.862,2.635,0.000,0.000,0.000,-5.875,3.943,-1.490,3.177,69.341,-286.085,-42.215,118.123,-106.274,473.230,-1445.821,5.205,253.823,-1113.259,766.394,-4652.038,-68.521,-11.779,139.532,615.819
2.200,-12.000,0.010,-23.000,nan,-6.735,-18.857,2.502,0.000,0.000,0.000,-6.068,3.847,-1.577,2.800,70.102,-295.103,-42.215,118.123,-106.331,481.065,-1538.629,7.642,253.823,-1113.259,766.394,-4652.038,-67.413,-11.779,139.532,617.109
2.200,-12.000,0.010,-22.000,nan,-6.923,-16.633,2.369,0.000,0.000,0.000,-6.279,3.756,-1.672,2.403,70.856,-304.029,-42.215,118.123,-106.597,489.639,-1640.201,10.065,253.823,-1113.259,766.394,-4652.038,-63.200,-11.779,139.532,621.885
2.200,-12.000,0.010,-21.000,nan,-7.128,-14.208,2.238,0.000,0.000,0.000,-6.507,3.671,-1.773,1.993,71.540,-312.119,-42.215,118.123,-107.095,498.958,-1750.583,12.445,253.823,-1113.259,766.394,-4652.038,-55.564,-11.779,139.532,630.209
2.200,-12.000,0.010,-20.000,nan,-7.348,-11.599,2.109,0.000,0.000,0.000,-6.749,3.591,-1.879,1.579,72.156,-319.416,-42.215,118.123,-107.867,509.066,-1870.328,14.765,253.823,-1113.259,766.394,-4652.038,-44.562,-11.779,139.532,643.558
2.200,-12.000,0.010,-19.000,nan,-7.584,-8.806,1.985,0.000,0.000,0.000,-7.006,3.518,-1.991,1.161,72.787,-326.888,-42.215,118.123,-109.180,520.094,-2000.955,17.028,253.823,-1113.259,766.394,-4652.038,-29.758,-11.779,139.532,660.380
2.200,-12.000,0.010,-18.000,nan,-7.836,-5.822,1.864,0.000,0.000,0.000,-7.277,3.452,-2.108,0.743,73.454,-334.784,-42.215,118.123,-110.462,532.200,-2144.362,19.237,253.823,-1113.259,766.394,-4652.038,-10.110,-11.779,139.532,681.846
2.200,-12.000,0.010,-17.000,nan,-8.103,-2.656,1.747,0.000,0.000,0.000,-7.563,3.394,-2.228,0.328,74.072,-342.097,-42.215,118.123,-111.776,545.431,-2301.089,21.361,253.823,-1113.259,766.394,-4652.038,10.979,-11.779,139.532,704.686
2.200,-12.000,0.010,-16.000,nan,-8.383,0.662,1.637,0.000,0.000,0.000,-7.860,3.344,-2.350,-0.079,74.578,-348.095,-42.215,118.123,-114.890,559.716,-2470.305,23.335,253.823,-1113.259,766.394,-4652.038,32.768,-11.779,139.532,727.291
2.200,-12.000,0.010,-15.000,nan,-8.674,4.101,1.533,0.000,0.000,0.000,-8.165,3.303,-2.472,-0.473,74.967,-352.692,-42.215,118.123,-116.258,574.973,-2651.033,25.099,253.823,-1113.259,766.394,-4652.038,52.009,-11.779,139.532,748.157
2.200,-12.000,0.010,-14.000,nan,-8.971,7.629,1.437,0.000,0.000,0.000,-8.477,3.271,-2.592,-0.850,75.229,-355.790,-42.215,118.123,-119.206,591.109,-2842.179,26.597,253.823,-1113.259,766.394,-4652.038,69.254,-11.779,139.532,766.380
2.200,-12.000,0.010,-13.000,nan,-9.274,11.216,1.349,0.000,0.000,0.000,-8.791,3.247,-2.707,-1.209,75.389,-357.676,-42.215,118.123,-120.644,608.106,-3043.518,27.789,253.823,-1113.259,766.394,-4652.038,83.548,-11.779,139.532,782.863
2.200,-12.000,0.010,-12.000,nan,-9.582,14.857,1.269,0.000,0.000,0.000,-9.108,3.233,-2.817,-1.551,75.543,-359.498,-42.215,118.123,-120.469,626.346,-3259.587,28.709,253.823,-1113.259,766.394,-4652.038,95.084,-11.779,139.532,797.121
