XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.200,4.000,0.010,-25.000,nan,8.701,-75.105,3.122,0.000,0.000,0.000,8.462,3.722,2.274,-8.631,50.203,-136.607,-51.496,243.088,4.067,418.603,-1140.444,-5.463,227.569,-1117.819,645.877,-4628.663,-36.373,4.135,-48.990,47.437
2.200,4.000,0.010,-24.000,nan,8.776,-75.984,3.054,0.000,0.000,0.000,8.541,3.659,2.334,-8.659,51.815,-155.715,-51.496,243.088,3.152,412.871,-1072.527,-7.293,227.569,-1117.819,645.877,-4628.663,-21.252,4.135,-48.990,19.332
2.200,4.000,0.010,-23.000,nan,8.784,-76.081,2.962,0.000,0.000,0.000,8.556,3.568,2.398,-8.662,53.030,-170.109,-51.496,243.088,2.478,410.270,-1041.708,-7.852,227.569,-1117.819,645.877,-4628.663,-9.691,4.135,-48.990,-11.553
2.200,4.000,0.010,-22.000,nan,8.745,-75.622,2.856,0.000,0.000,0.000,8.524,3.459,2.464,-8.647,53.834,-179.637,-51.496,243.088,2.075,410.042,-1039.014,-7.548,227.569,-1117.819,645.877,-4628.663,-2.663,4.135,-48.990,-42.844
2.200,4.000,0.010,-21.000,nan,8.679,-74.838,2.744,0.000,0.000,0.000,8.466,3.343,2.533,-8.623,54.219,-184.194,-51.496,243.088,1.938,411.403,-1055.130,-6.747,227.569,-1117.819,645.877,-4628.663,-0.057,4.135,-48.990,-70.281
2.200,4.000,0.010,-20.000,nan,8.604,-73.954,2.633,0.000,0.000,0.000,8.400,3.226,2.603,-8.595,54.246,-184.520,-51.496,243.088,1.970,413.546,-1080.524,-5.762,227.569,-1117.819,645.877,-4628.663,0.270,4.135,-48.990,-89.977
2.200,4.000,0.010,-19.000,nan,8.522,-72.983,2.523,0.000,0.000,0.000,8.326,3.111,2.676,-8.564,54.423,-186.610,-51.496,243.088,1.889,416.339,-1113.615,-4.668,227.569,-1117.819,645.877,-4628.663,1.574,4.135,-48.990,-102.416
2.200,4.000,0.010,-18.000,nan,8.421,-71.779,2.411,0.000,0.000,0.000,8.232,2.993,2.751,-8.524,54.858,-191.770,-51.496,243.088,1.700,420.259,-1160.059,-3.368,227.569,-1117.819,645.877,-4628.663,4.325,4.135,-48.990,-109.578
2.200,4.000,0.010,-17.000,nan,8.293,-70.268,2.297,0.000,0.000,0.000,8.113,2.870,2.826,-8.473,55.328,-197.340,-51.496,243.088,1.555,425.478,-1221.896,-1.871,227.569,-1117.819,645.877,-4628.663,6.785,4.135,-48.990,-113.540
2.200,4.000,0.010,-16.000,nan,8.143,-68.493,2.183,0.000,0.000,0.000,7.971,2.746,2.903,-8.411,55.701,-201.758,-51.496,243.088,1.489,431.671,-1295.271,-0.309,227.569,-1117.819,645.877,-4628.663,8.044,4.135,-48.990,-116.167
2.200,4.000,0.010,-15.000,nan,7.975,-66.499,2.070,0.000,0.000,0.000,7.811,2.622,2.980,-8.338,56.016,-205.489,-51.496,243.088,1.468,438.633,-1377.763,1.230,227.569,-1117.819,645.877,-4628.663,8.447,4.135,-48.990,-117.596
2.200,4.000,0.010,-14.000,nan,7.789,-64.290,1.960,0.000,0.000,0.000,7.633,2.498,3.056,-8.254,56.333,-209.252,-51.496,243.088,1.476,446.459,-1470.484,2.733,227.569,-1117.819,645.877,-4628.663,8.305,4.135,-48.990,-115.603
2.200,4.000,0.010,-13.000,nan,7.584,-61.867,1.852,0.000,0.000,0.000,7.436,2.376,3.130,-8.157,56.646,-212.964,-51.496,243.088,1.521,455.276,-1574.948,4.187,227.569,-1117.819,645.877,-4628.663,7.538,4.135,-48.990,-110.133
2.200,4.000,0.010,-12.000,nan,7.363,-59.245,1.747,0.000,0.000,0.000,7.223,2.257,3.201,-8.047,56.924,-216.259,-51.496,243.088,1.610,465.149,-1691.918,5.563,227.569,-1117.819,645.877,-4628.663,6.035,4.135,-48.990,-101.097
2.200,4.000,0.010,-11.000,nan,7.126,-56.445,1.648,0.000,0.000,0.000,6.994,2.141,3.267,-7.920,57.165,-219.125,-51.496,243.088,1.739,476.103,-1821.712,6.821,227.569,-1117.819,645.877,-4628.663,3.399,4.135,-48.990,-87.550
2.200,4.000,0.010,-10.000,nan,6.876,-53.475,1.553,0.000,0.000,0.000,6.751,2.029,3.327,-7.777,57.410,-222.022,-51.496,243.088,2.008,488.174,-1964.726,7.920,227.569,-1117.819,645.877,-4628.663,-0.231,4.135,-48.990,-70.774
