XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.400,12.000,0.010,-25.000,nan,15.891,-79.175,2.788,0.000,0.000,0.000,14.964,6.031,2.481,-4.982,55.337,-78.854,-37.650,75.830,122.865,464.609,-1411.908,16.092,257.180,-992.936,578.145,-4118.938,-105.982,11.779,-131.803,835.932
2.400,12.000,0.010,-24.000,nan,16.103,-81.536,2.784,0.000,0.000,0.000,15.172,6.071,2.499,-5.064,52.805,-50.517,-37.650,75.830,125.849,452.908,-1280.979,11.166,257.180,-992.936,578.145,-4118.938,-120.443,11.779,-131.803,840.443
2.400,12.000,0.010,-23.000,nan,16.346,-84.264,2.784,0.000,0.000,0.000,15.410,6.122,2.517,-5.155,51.268,-33.316,-37.650,75.830,127.569,439.329,-1129.034,6.001,257.180,-992.936,578.145,-4118.938,-125.612,11.779,-131.803,836.017
2.400,12.000,0.010,-22.000,nan,16.591,-87.006,2.779,0.000,0.000,0.000,15.651,6.168,2.538,-5.244,51.318,-33.868,-37.650,75.830,127.454,425.352,-972.642,1.162,257.180,-992.936,578.145,-4118.938,-118.360,11.779,-131.803,823.966
2.400,12.000,0.010,-21.000,nan,16.805,-89.401,2.757,0.000,0.000,0.000,15.865,6.191,2.563,-5.320,52.987,-52.540,-37.650,75.830,125.016,412.516,-829.018,-2.866,257.180,-992.936,578.145,-4118.938,-99.154,11.779,-131.803,805.632
2.400,12.000,0.010,-20.000,nan,16.955,-91.077,2.710,0.000,0.000,0.000,16.021,6.176,2.594,-5.372,56.301,-89.623,-37.650,75.830,120.053,402.536,-717.348,-5.644,257.180,-992.936,578.145,-4118.938,-70.992,11.779,-131.803,782.012
2.400,12.000,0.010,-19.000,nan,17.022,-91.819,2.637,0.000,0.000,0.000,16.101,6.118,2.632,-5.394,60.457,-136.126,-37.650,75.830,114.905,396.561,-650.486,-6.997,257.180,-992.936,578.145,-4118.938,-38.865,11.779,-131.803,753.604
2.400,12.000,0.010,-18.000,nan,17.019,-91.793,2.544,0.000,0.000,0.000,16.118,6.027,2.674,-5.394,63.765,-173.142,-37.650,75.830,111.123,394.051,-622.399,-7.260,257.180,-992.936,578.145,-4118.938,-8.229,11.779,-131.803,721.497
2.400,12.000,0.010,-17.000,nan,16.968,-91.222,2.441,0.000,0.000,0.000,16.090,5.916,2.720,-5.376,66.039,-198.578,-37.650,75.830,108.860,394.203,-624.096,-6.794,257.180,-992.936,578.145,-4118.938,16.999,11.779,-131.803,688.204
2.400,12.000,0.010,-16.000,nan,16.889,-90.339,2.334,0.000,0.000,0.000,16.035,5.795,2.767,-5.349,67.259,-212.233,-37.650,75.830,108.096,396.135,-645.714,-5.926,257.180,-992.936,578.145,-4118.938,34.758,11.779,-131.803,658.165
2.400,12.000,0.010,-15.000,nan,16.802,-89.363,2.228,0.000,0.000,0.000,15.972,5.673,2.815,-5.319,67.493,-214.853,-37.650,75.830,108.263,398.783,-675.352,-4.966,257.180,-992.936,578.145,-4118.938,46.353,11.779,-131.803,635.883
2.400,12.000,0.010,-14.000,nan,16.707,-88.305,2.125,0.000,0.000,0.000,15.901,5.552,2.864,-5.285,67.772,-217.978,-37.650,75.830,107.830,401.962,-710.924,-3.982,257.180,-992.936,578.145,-4118.938,53.497,11.779,-131.803,621.672
2.400,12.000,0.010,-13.000,nan,16.593,-87.023,2.021,0.000,0.000,0.000,15.810,5.426,2.914,-5.245,68.700,-228.362,-37.650,75.830,106.811,406.161,-757.910,-2.906,257.180,-992.936,578.145,-4118.938,58.180,11.779,-131.803,613.564
2.400,12.000,0.010,-12.000,nan,16.452,-85.445,1.916,0.000,0.000,0.000,15.694,5.295,2.964,-5.194,69.900,-241.797,-37.650,75.830,106.016,411.547,-818.171,-1.753,257.180,-992.936,578.145,-4118.938,62.457,11.779,-131.803,609.437
2.400,12.000,0.010,-11.000,nan,16.289,-83.618,1.813,0.000,0.000,0.000,15.556,5.160,3.015,-5.134,70.882,-252.790,-37.650,75.830,105.655,417.891,-889.161,-0.609,257.180,-992.936,578.145,-4118.938,66.420,11.779,-131.803,607.274
2.400,12.000,0.010,-10.000,nan,16.107,-81.583,1.712,0.000,0.000,0.000,15.399,5.024,3.065,-5.065,71.678,-261.700,-37.650,75.830,105.557,425.121,-970.058,0.474,257.180,-992.936,578.145,-4118.938,68.521,11.779,-131.803,606.540
2.400,12.000,0.010,-9.000,nan,15.907,-79.348,1.615,0.000,0.000,0.000,15.224,4.887,3.115,-4.988,72.458,-270.428,-37.650,75.830,105.615,433.339,-1062.016,1.475,257.180,-992.936,578.145,-4118.938,67.896,11.779,-131.803,608.804
2.400,12.000,0.010,-8.000,nan,15.689,-76.912,1.522,0.000,0.000,0.000,15.030,4.750,3.164,-4.902,73.236,-279.134,-37.650,75.830,105.873,442.673,-1166.460,2.366,257.180,-992.936,578.145,-4118.938,64.200,11.779,-131.803,614.920
