XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.400,16.000,0.010,-25.000,nan,19.898,-86.545,2.668,0.000,0.000,0.000,18.392,8.050,2.285,-4.349,59.714,-139.468,-34.072,69.568,236.234,497.935,-1675.873,25.691,269.468,-991.920,558.382,-3869.327,-146.582,31.606,-353.612,1088.438
2.400,16.000,0.010,-24.000,nan,19.963,-87.272,2.616,0.000,0.000,0.000,18.469,8.017,2.304,-4.372,58.668,-127.758,-34.072,69.568,237.843,493.453,-1625.730,22.930,269.468,-991.920,558.382,-3869.327,-167.672,31.606,-353.612,1105.744
2.400,16.000,0.010,-23.000,nan,20.054,-88.289,2.571,0.000,0.000,0.000,18.569,7.999,2.321,-4.403,57.036,-109.502,-34.072,69.568,240.268,487.626,-1560.530,19.879,269.468,-991.920,558.382,-3869.327,-189.608,31.606,-353.612,1125.673
2.400,16.000,0.010,-22.000,nan,20.181,-89.712,2.536,0.000,0.000,0.000,18.701,8.001,2.337,-4.445,54.799,-84.470,-34.072,69.568,243.672,479.927,-1474.391,16.429,269.468,-991.920,558.382,-3869.327,-208.910,31.606,-353.612,1145.421
2.400,16.000,0.010,-21.000,nan,20.355,-91.655,2.512,0.000,0.000,0.000,18.874,8.026,2.352,-4.503,51.946,-52.549,-34.072,69.568,248.277,469.786,-1360.932,12.489,269.468,-991.920,558.382,-3869.327,-221.380,31.606,-353.612,1161.274
2.400,16.000,0.010,-20.000,nan,20.579,-94.155,2.499,0.000,0.000,0.000,19.093,8.074,2.365,-4.575,48.891,-18.361,-34.072,69.568,252.650,456.960,-1217.430,8.101,269.468,-991.920,558.382,-3869.327,-224.013,31.606,-353.612,1168.592
2.400,16.000,0.010,-19.000,nan,20.827,-96.930,2.486,0.000,0.000,0.000,19.335,8.130,2.378,-4.654,47.331,-0.908,-34.072,69.568,254.709,442.622,-1057.014,3.708,269.468,-991.920,558.382,-3869.327,-217.473,31.606,-353.612,1165.158
2.400,16.000,0.010,-18.000,nan,21.067,-99.614,2.464,0.000,0.000,0.000,19.571,8.175,2.394,-4.729,47.764,-5.754,-34.072,69.569,253.619,428.321,-897.008,-0.225,269.468,-991.920,558.382,-3869.327,-203.219,31.606,-353.612,1151.886
2.400,16.000,0.010,-17.000,nan,21.265,-101.832,2.425,0.000,0.000,0.000,19.772,8.193,2.413,-4.789,50.223,-33.261,-34.072,69.569,248.656,415.687,-755.657,-3.307,269.468,-991.920,558.382,-3869.327,-182.655,31.606,-353.612,1129.912
2.400,16.000,0.010,-16.000,nan,21.388,-103.211,2.365,0.000,0.000,0.000,19.908,8.168,2.437,-4.826,54.686,-83.181,-34.072,69.569,240.198,406.531,-653.227,-5.206,269.468,-991.920,558.382,-3869.327,-156.727,31.606,-353.612,1101.271
