XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.400,10.000,0.010,-25.000,nan,14.079,-77.484,2.909,0.000,0.000,0.000,13.360,5.310,2.516,-5.504,50.811,-38.805,-44.879,142.375,79.490,434.680,-1176.312,8.128,250.359,-993.596,574.397,-4078.738,-116.199,12.124,-135.667,636.885
2.400,10.000,0.010,-24.000,nan,14.326,-80.253,2.913,0.000,0.000,0.000,13.603,5.356,2.540,-5.602,50.387,-34.051,-44.879,142.375,79.891,420.883,-1021.921,2.798,250.359,-993.596,574.397,-4078.738,-116.716,12.124,-135.667,626.708
2.400,10.000,0.010,-23.000,nan,14.554,-82.799,2.902,0.000,0.000,0.000,13.829,5.385,2.568,-5.689,51.490,-46.394,-44.879,142.375,78.711,407.692,-874.306,-1.857,250.359,-993.596,574.397,-4078.738,-103.618,12.124,-135.667,610.685
2.400,10.000,0.010,-22.000,nan,14.729,-84.758,2.869,0.000,0.000,0.000,14.007,5.383,2.602,-5.755,54.153,-76.184,-44.879,142.375,75.665,396.730,-751.650,-5.346,250.359,-993.596,574.397,-4078.738,-80.031,12.124,-135.667,589.947
2.400,10.000,0.010,-21.000,nan,14.824,-85.820,2.806,0.000,0.000,0.000,14.111,5.337,2.644,-5.789,58.079,-120.113,-44.879,142.375,71.687,389.555,-671.351,-7.305,250.359,-993.596,574.397,-4078.738,-51.166,12.124,-135.667,564.252
2.400,10.000,0.010,-20.000,nan,14.845,-86.053,2.719,0.000,0.000,0.000,14.147,5.255,2.692,-5.797,61.523,-158.651,-44.879,142.375,68.587,386.049,-632.120,-7.957,250.359,-993.596,574.397,-4078.738,-23.194,12.124,-135.667,533.655
2.400,10.000,0.010,-19.000,nan,14.811,-85.675,2.618,0.000,0.000,0.000,14.131,5.150,2.744,-5.785,63.991,-186.276,-44.879,142.375,66.572,385.435,-625.255,-7.698,250.359,-993.596,574.397,-4078.738,-2.443,12.124,-135.667,500.107
2.400,10.000,0.010,-18.000,nan,14.743,-84.913,2.509,0.000,0.000,0.000,14.083,5.031,2.799,-5.760,65.465,-202.771,-44.879,142.375,65.663,386.890,-641.530,-6.883,250.359,-993.596,574.397,-4078.738,9.876,12.124,-135.667,467.559
2.400,10.000,0.010,-17.000,nan,14.661,-83.997,2.401,0.000,0.000,0.000,14.021,4.910,2.856,-5.729,65.936,-208.043,-44.879,142.375,65.709,389.370,-669.288,-5.863,250.359,-993.596,574.397,-4078.738,16.929,12.124,-135.667,440.788
2.400,10.000,0.010,-16.000,nan,14.574,-83.026,2.295,0.000,0.000,0.000,13.954,4.791,2.913,-5.697,66.059,-209.417,-44.879,142.375,65.566,392.291,-701.972,-4.823,250.359,-993.596,574.397,-4078.738,21.491,12.124,-135.667,422.578
2.400,10.000,0.010,-15.000,nan,14.471,-81.877,2.188,0.000,0.000,0.000,13.872,4.668,2.972,-5.658,66.760,-217.259,-44.879,142.375,64.914,396.061,-744.162,-3.690,250.359,-993.596,574.397,-4078.738,25.385,12.124,-135.667,411.629
2.400,10.000,0.010,-14.000,nan,14.343,-80.439,2.081,0.000,0.000,0.000,13.764,4.540,3.032,-5.608,67.910,-230.137,-44.879,142.375,64.222,401.030,-799.763,-2.433,250.359,-993.596,574.397,-4078.738,29.761,12.124,-135.667,405.914
2.400,10.000,0.010,-13.000,nan,14.191,-78.734,1.973,0.000,0.000,0.000,13.632,4.408,3.093,-5.548,68.924,-241.480,-44.879,142.375,63.856,407.017,-866.754,-1.136,250.359,-993.596,574.397,-4078.738,33.645,12.124,-135.667,403.368
2.400,10.000,0.010,-12.000,nan,14.019,-76.812,1.868,0.000,0.000,0.000,13.481,4.274,3.154,-5.479,69.724,-250.440,-44.879,142.375,63.738,413.896,-943.732,0.136,250.359,-993.596,574.397,-4078.738,35.731,12.124,-135.667,402.440
2.400,10.000,0.010,-11.000,nan,13.829,-74.688,1.765,0.000,0.000,0.000,13.312,4.139,3.216,-5.401,70.472,-258.809,-44.879,142.375,63.739,421.724,-1031.337,1.354,250.359,-993.596,574.397,-4078.738,35.779,12.124,-135.667,403.940
2.400,10.000,0.010,-10.000,nan,13.621,-72.362,1.665,0.000,0.000,0.000,13.125,4.005,3.277,-5.312,71.226,-267.250,-44.879,142.375,63.869,430.637,-1131.071,2.498,250.359,-993.596,574.397,-4078.738,34.113,12.124,-135.667,408.876
2.400,10.000,0.010,-9.000,nan,13.396,-69.843,1.570,0.000,0.000,0.000,12.920,3.872,3.336,-5.214,71.934,-275.177,-44.879,142.375,64.177,440.718,-1243.882,3.534,250.359,-993.596,574.397,-4078.738,30.368,12.124,-135.667,417.770
2.400,10.000,0.010,-8.000,nan,13.156,-67.153,1.480,0.000,0.000,0.000,12.699,3.742,3.394,-5.105,72.550,-282.079,-44.879,142.375,64.656,451.955,-1369.625,4.412,250.359,-993.596,574.397,-4078.738,24.721,12.124,-135.667,432.251
2.400,10.000,0.010,-7.000,nan,12.901,-64.306,1.396,0.000,0.000,0.000,12.463,3.615,3.448,-4.984,73.115,-288.405,-44.879,142.375,65.719,464.331,-1508.114,5.082,250.359,-993.596,574.397,-4078.738,16.937,12.124,-135.667,450.441
2.400,10.000,0.010,-6.000,nan,12.632,-61.297,1.318,0.000,0.000,0.000,12.212,3.491,3.498,-4.852,73.709,-295.056,-44.879,142.375,66.387,477.911,-1660.079,5.503,250.359,-993.596,574.397,-4078.738,7.328,12.124,-135.667,473.310
2.400,10.000,0.010,-5.000,nan,12.349,-58.125,1.246,0.000,0.000,0.000,11.945,3.372,3.543,-4.707,74.314,-301.834,-44.879,142.375,67.623,492.751,-1826.132,5.630,250.359,-993.596,574.397,-4078.738,-5.959,12.124,-135.667,497.638
