XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.400,-16.000,0.010,-25.000,nan,-11.410,-8.424,2.462,0.000,0.000,0.000,-10.290,5.511,-1.867,0.738,72.320,-279.306,-39.885,88.951,-222.130,466.817,-1326.518,13.566,266.574,-992.145,706.586,-3869.103,1.003,-31.606,353.612,973.462
2.400,-16.000,0.010,-24.000,nan,-11.616,-6.116,2.322,0.000,0.000,0.000,-10.527,5.434,-1.937,0.526,73.054,-287.522,-39.885,88.951,-223.096,476.573,-1435.671,16.434,266.574,-992.145,706.586,-3869.103,12.615,-31.606,353.612,982.312
2.400,-16.000,0.010,-23.000,nan,-11.838,-3.632,2.184,0.000,0.000,0.000,-10.778,5.363,-2.010,0.307,73.773,-295.563,-39.885,88.951,-225.178,487.236,-1554.978,19.295,266.574,-992.145,706.586,-3869.103,27.527,-31.606,353.612,995.831
2.400,-16.000,0.010,-22.000,nan,-12.077,-0.964,2.049,0.000,0.000,0.000,-11.044,5.299,-2.084,0.080,74.537,-304.109,-39.885,88.951,-226.755,498.970,-1686.253,22.165,266.574,-992.145,706.586,-3869.103,47.973,-31.606,353.612,1012.505
2.400,-16.000,0.010,-21.000,nan,-12.331,1.885,1.918,0.000,0.000,0.000,-11.325,5.243,-2.160,-0.153,75.291,-312.538,-39.885,88.951,-229.009,511.857,-1830.439,25.023,266.574,-992.145,706.586,-3869.103,69.668,-31.606,353.612,1032.816
2.400,-16.000,0.010,-20.000,nan,-12.600,4.890,1.792,0.000,0.000,0.000,-11.618,5.195,-2.236,-0.388,75.930,-319.678,-39.885,88.951,-232.805,525.843,-1986.914,27.805,266.574,-992.145,706.586,-3869.103,91.738,-31.606,353.612,1054.105
2.400,-16.000,0.010,-19.000,nan,-12.880,8.025,1.671,0.000,0.000,0.000,-11.921,5.157,-2.312,-0.623,76.438,-325.354,-39.885,88.951,-235.263,540.852,-2154.841,30.446,266.574,-992.145,706.586,-3869.103,112.211,-31.606,353.612,1074.008
2.400,-16.000,0.010,-18.000,nan,-13.169,11.259,1.558,0.000,0.000,0.000,-12.230,5.127,-2.385,-0.855,76.803,-329.441,-39.885,88.951,-240.734,556.799,-2333.257,32.882,266.574,-992.145,706.586,-3869.103,130.416,-31.606,353.612,1091.544
2.400,-16.000,0.010,-17.000,nan,-13.465,14.561,1.452,0.000,0.000,0.000,-12.543,5.107,-2.456,-1.081,77.032,-331.995,-39.885,88.951,-242.062,573.641,-2521.692,35.067,266.574,-992.145,706.586,-3869.103,146.964,-31.606,353.612,1106.407
2.400,-16.000,0.010,-16.000,nan,-13.765,17.923,1.354,0.000,0.000,0.000,-12.859,5.096,-2.523,-1.302,77.221,-334.103,-39.885,88.951,-242.857,591.713,-2723.886,37.042,266.574,-992.145,706.586,-3869.103,161.174,-31.606,353.612,1118.974
