XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.000,14.000,0.010,-25.000,nan,17.854,-105.699,2.709,0.000,0.000,0.000,16.668,6.948,2.399,-5.920,58.180,-191.876,-28.302,24.852,170.144,644.713,-2707.130,23.611,263.559,-1232.240,712.340,-5269.151,-164.054,-9.572,119.665,1010.628
2.000,14.000,0.010,-24.000,nan,17.979,-107.265,2.677,0.000,0.000,0.000,16.798,6.947,2.418,-5.966,56.206,-167.197,-28.302,24.852,172.477,637.254,-2613.886,19.875,263.559,-1232.240,712.340,-5269.151,-176.897,-9.572,119.665,1029.802
2.000,14.000,0.010,-23.000,nan,18.150,-109.395,2.657,0.000,0.000,0.000,16.968,6.969,2.435,-6.027,53.683,-135.655,-28.302,24.852,175.662,627.484,-2491.749,15.616,263.559,-1232.240,712.340,-5269.151,-180.421,-9.572,119.665,1043.678
2.000,14.000,0.010,-22.000,nan,18.370,-112.149,2.649,0.000,0.000,0.000,17.184,7.014,2.450,-6.105,50.933,-101.281,-28.302,24.852,178.795,615.141,-2337.445,10.857,263.559,-1232.240,712.340,-5269.151,-176.192,-9.572,119.665,1048.375
2.000,14.000,0.010,-21.000,nan,18.617,-115.237,2.643,0.000,0.000,0.000,17.425,7.068,2.465,-6.190,49.503,-83.394,-28.302,24.852,180.337,601.307,-2164.506,6.048,263.559,-1232.240,712.340,-5269.151,-166.382,-9.572,119.665,1043.521
2.000,14.000,0.010,-20.000,nan,18.859,-118.259,2.629,0.000,0.000,0.000,17.663,7.113,2.483,-6.271,49.844,-87.649,-28.302,24.852,179.710,587.505,-1991.969,1.698,263.559,-1232.240,712.340,-5269.151,-152.798,-9.572,119.665,1030.382
2.000,14.000,0.010,-19.000,nan,19.062,-120.801,2.597,0.000,0.000,0.000,17.868,7.131,2.505,-6.337,51.987,-114.447,-28.302,24.852,176.394,575.299,-1839.382,-1.771,263.559,-1232.240,712.340,-5269.151,-136.606,-9.572,119.665,1010.237
2.000,14.000,0.010,-18.000,nan,19.194,-122.448,2.541,0.000,0.000,0.000,18.009,7.109,2.533,-6.379,55.934,-163.776,-28.302,24.852,170.489,566.267,-1726.472,-4.029,263.559,-1232.240,712.340,-5269.151,-116.573,-9.572,119.665,984.231
2.000,14.000,0.010,-17.000,nan,19.242,-123.050,2.462,0.000,0.000,0.000,18.075,7.044,2.566,-6.395,60.457,-220.322,-28.302,24.852,165.029,561.044,-1661.172,-5.074,263.559,-1232.240,712.340,-5269.151,-90.334,-9.572,119.665,954.160
2.000,14.000,0.010,-16.000,nan,19.225,-122.833,2.368,0.000,0.000,0.000,18.081,6.948,2.602,-6.389,63.945,-263.922,-28.302,24.852,161.153,558.921,-1634.636,-5.248,263.559,-1232.240,712.340,-5269.151,-57.434,-9.572,119.665,921.628
2.000,14.000,0.010,-15.000,nan,19.162,-122.052,2.265,0.000,0.000,0.000,18.045,6.833,2.641,-6.369,66.279,-293.102,-28.302,24.852,158.982,559.071,-1636.511,-4.872,263.559,-1232.240,712.340,-5269.151,-20.732,-9.572,119.665,889.422
2.000,14.000,0.010,-14.000,nan,19.076,-120.972,2.159,0.000,0.000,0.000,17.987,6.710,2.681,-6.342,67.442,-307.647,-28.302,24.852,158.460,560.644,-1656.177,-4.218,263.559,-1232.240,712.340,-5269.151,16.005,-9.572,119.665,862.196
2.000,14.000,0.010,-13.000,nan,18.984,-119.820,2.056,0.000,0.000,0.000,17.922,6.588,2.720,-6.312,67.609,-309.735,-28.302,24.852,158.595,562.897,-1684.336,-3.488,263.559,-1232.240,712.340,-5269.151,48.464,-9.572,119.665,843.332
2.000,14.000,0.010,-12.000,nan,18.882,-118.548,1.955,0.000,0.000,0.000,17.848,6.465,2.761,-6.278,68.024,-314.924,-28.302,24.852,157.956,565.961,-1722.647,-2.688,263.559,-1232.240,712.340,-5269.151,72.239,-9.572,119.665,831.744
2.000,14.000,0.010,-11.000,nan,18.758,-116.995,1.854,0.000,0.000,0.000,17.752,6.337,2.801,-6.237,69.141,-328.884,-28.302,24.852,156.803,570.330,-1777.255,-1.776,263.559,-1232.240,712.340,-5269.151,86.703,-9.572,119.665,825.294
2.000,14.000,0.010,-10.000,nan,18.608,-115.117,1.753,0.000,0.000,0.000,17.631,6.203,2.842,-6.187,70.436,-345.082,-28.302,24.852,156.027,576.032,-1848.541,-0.803,263.559,-1232.240,712.340,-5269.151,93.789,-9.572,119.665,821.829
2.000,14.000,0.010,-9.000,nan,18.436,-112.972,1.655,0.000,0.000,0.000,17.488,6.066,2.883,-6.128,71.475,-358.064,-28.302,24.852,155.715,582.689,-1931.762,0.126,263.559,-1232.240,712.340,-5269.151,95.123,-9.572,119.665,819.532
2.000,14.000,0.010,-8.000,nan,18.246,-110.600,1.560,0.000,0.000,0.000,17.327,5.927,2.923,-6.062,72.338,-368.858,-28.302,24.852,155.646,590.090,-2024.285,0.948,263.559,-1232.240,712.340,-5269.151,93.396,-9.572,119.665,818.846
2.000,14.000,0.010,-7.000,nan,18.039,-108.004,1.468,0.000,0.000,0.000,17.148,5.789,2.962,-5.987,73.194,-379.563,-28.302,24.852,155.756,598.340,-2127.418,1.642,263.559,-1232.240,712.340,-5269.151,89.184,-9.572,119.665,821.677
2.000,14.000,0.010,-6.000,nan,17.813,-105.188,1.382,0.000,0.000,0.000,16.950,5.650,3.000,-5.905,74.038,-390.121,-28.302,24.852,156.103,607.556,-2242.630,2.184,263.559,-1232.240,712.340,-5269.151,81.285,-9.572,119.665,828.213
2.000,14.000,0.010,-5.000,nan,17.572,-102.173,1.300,0.000,0.000,0.000,16.736,5.513,3.036,-5.814,74.792,-399.556,-28.302,24.852,156.722,617.785,-2370.507,2.537,263.559,-1232.240,712.340,-5269.151,67.355,-9.572,119.665,838.097
2.000,14.000,0.010,-4.000,nan,17.317,-98.982,1.225,0.000,0.000,0.000,16.506,5.378,3.069,-5.716,75.448,-407.752,-28.302,24.852,157.583,629.057,-2511.422,2.661,263.559,-1232.240,712.340,-5269.151,47.359,-9.572,119.665,852.997
2.000,14.000,0.010,-3.000,nan,17.048,-95.619,1.157,0.000,0.000,0.000,16.262,5.247,3.099,-5.609,76.095,-415.846,-28.302,24.852,159.232,641.427,-2666.063,2.515,263.559,-1232.240,712.340,-5269.151,24.347,-9.572,119.665,871.298
2.000,14.000,0.010,-2.000,nan,16.765,-92.079,1.096,0.000,0.000,0.000,16.001,5.119,3.126,-5.492,76.778,-424.400,-28.302,24.852,160.635,654.967,-2835.323,2.056,263.559,-1232.240,712.340,-5269.151,-0.784,-9.572,119.665,894.059
2.000,14.000,0.010,-1.000,nan,16.468,-88.371,1.043,0.000,0.000,0.000,15.727,4.996,3.148,-5.366,77.416,-432.378,-28.302,24.852,162.276,669.673,-3019.161,1.234,263.559,-1232.240,712.340,-5269.151,-25.138,-9.572,119.665,917.850
2.000,14.000,0.010,0.000,nan,16.161,-84.530,0.998,0.000,0.000,0.000,15.439,4.878,3.165,-5.231,77.915,-438.623,-28.302,24.852,165.899,685.455,-3216.456,0.000,263.559,-1232.240,712.340,-5269.151,-48.609,-9.572,119.665,940.927
2.000,14.000,0.010,1.000,nan,15.846,-80.591,0.962,0.000,0.000,0.000,15.142,4.767,3.177,-5.086,78.268,-443.034,-28.302,24.852,167.079,702.354,-3427.716,-1.692,263.559,-1232.240,712.340,-5269.151,-70.656,-9.572,119.665,961.331
2.000,14.000,0.010,2.000,nan,15.526,-76.591,0.935,0.000,0.000,0.000,14.839,4.663,3.182,-4.933,78.465,-445.507,-28.302,24.852,170.883,720.697,-3657.033,-3.900,263.559,-1232.240,712.340,-5269.151,-91.571,-9.572,119.665,979.243
2.000,14.000,0.010,3.000,nan,15.204,-72.565,0.916,0.000,0.000,0.000,14.530,4.567,3.181,-4.773,78.527,-446.284,-28.302,24.852,172.233,740.864,-3909.139,-6.703,263.559,-1232.240,712.340,-5269.151,-110.665,-9.572,119.665,994.560
2.000,14.000,0.010,4.000,nan,14.880,-68.519,0.907,0.000,0.000,0.000,14.219,4.480,3.174,-4.605,78.565,-446.769,-28.302,24.852,172.304,763.328,-4189.964,-10.206,263.559,-1232.240,712.340,-5269.151,-127.806,-9.572,119.665,1007.489
2.000,14.000,0.010,5.000,nan,14.555,-64.455,0.907,0.000,0.000,0.000,13.903,4.401,3.159,-4.428,78.615,-447.394,-28.302,24.852,171.749,788.482,-4504.422,-14.537,263.559,-1232.240,712.340,-5269.151,-141.703,-9.572,119.665,1016.118
2.000,14.000,0.010,6.000,nan,14.229,-60.377,0.916,0.000,0.000,0.000,13.584,4.331,3.136,-4.243,78.652,-447.862,-28.302,24.852,171.398,815.414,-4841.098,-19.739,263.559,-1232.240,712.340,-5269.151,-151.203,-9.572,119.665,1019.848
