XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.000,0.000,0.010,-25.000,nan,5.533,-69.185,3.117,0.000,0.000,0.000,5.533,3.117,1.775,-12.505,42.712,-169.331,-52.198,287.971,0.000,418.146,-1465.140,-5.325,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-120.858
2.000,0.000,0.010,-24.000,nan,5.493,-68.693,3.008,0.000,0.000,0.000,5.493,3.008,1.826,-12.505,44.035,-185.873,-52.198,287.971,0.000,418.082,-1464.341,-5.107,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-147.545
2.000,0.000,0.010,-23.000,nan,5.430,-67.902,2.894,0.000,0.000,0.000,5.430,2.894,1.877,-12.505,44.662,-193.709,-52.198,287.971,0.000,419.063,-1476.609,-4.529,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-168.344
2.000,0.000,0.010,-22.000,nan,5.360,-67.030,2.781,0.000,0.000,0.000,5.360,2.781,1.928,-12.505,44.722,-194.464,-52.198,287.971,0.000,420.410,-1493.456,-3.867,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-182.314
2.000,0.000,0.010,-21.000,nan,5.281,-66.044,2.668,0.000,0.000,0.000,5.281,2.668,1.979,-12.505,45.041,-198.449,-52.198,287.971,0.000,422.450,-1518.968,-3.034,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-190.878
2.000,0.000,0.010,-20.000,nan,5.181,-64.792,2.553,0.000,0.000,0.000,5.181,2.553,2.029,-12.505,45.785,-207.759,-52.198,287.971,-0.000,425.916,-1562.312,-1.847,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-196.031
2.000,0.000,0.010,-19.000,nan,5.056,-63.220,2.435,0.000,0.000,0.000,5.056,2.435,2.076,-12.505,46.580,-217.699,-52.198,287.971,0.000,430.925,-1624.945,-0.340,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-199.831
2.000,0.000,0.010,-18.000,nan,4.909,-61.381,2.317,0.000,0.000,0.000,4.909,2.317,2.119,-12.505,47.216,-225.649,-52.198,287.971,0.000,437.135,-1702.607,1.327,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-203.268
2.000,0.000,0.010,-17.000,nan,4.743,-59.313,2.199,0.000,0.000,0.000,4.743,2.199,2.157,-12.505,47.763,-232.483,-52.198,287.971,0.000,444.251,-1791.587,3.024,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-205.108
2.000,0.000,0.010,-16.000,nan,4.560,-57.018,2.083,0.000,0.000,0.000,4.560,2.083,2.189,-12.505,48.315,-239.393,-52.198,287.971,0.000,452.127,-1890.079,4.680,210.799,-1247.292,724.399,-5294.813,0.000,0.000,0.000,-203.868
