XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.000,-12.000,0.010,-25.000,nan,-6.415,-18.438,2.769,0.000,0.000,0.000,-5.700,4.042,-1.410,2.874,68.592,-322.219,-42.215,145.822,-106.368,530.871,-1868.741,3.764,253.823,-1233.527,841.902,-5285.012,-73.470,-11.779,147.261,617.294
2.000,-12.000,0.010,-24.000,nan,-6.566,-16.554,2.635,0.000,0.000,0.000,-5.875,3.943,-1.490,2.521,69.341,-331.585,-42.215,145.822,-106.274,537.723,-1954.404,6.052,253.823,-1233.527,841.902,-5285.012,-74.386,-11.779,147.261,615.819
2.000,-12.000,0.010,-23.000,nan,-6.735,-14.437,2.502,0.000,0.000,0.000,-6.068,3.847,-1.577,2.143,70.103,-341.102,-42.215,145.822,-106.331,545.552,-2052.283,8.447,253.823,-1233.527,841.902,-5285.012,-73.233,-11.779,147.261,617.109
2.000,-12.000,0.010,-22.000,nan,-6.923,-12.090,2.369,0.000,0.000,0.000,-6.279,3.756,-1.672,1.746,70.856,-350.523,-42.215,145.822,-106.597,554.214,-2160.567,10.860,253.823,-1233.527,841.902,-5285.012,-68.141,-11.779,147.261,621.884
2.000,-12.000,0.010,-21.000,nan,-7.128,-9.531,2.238,0.000,0.000,0.000,-6.507,3.671,-1.773,1.337,71.540,-359.062,-42.215,145.822,-107.095,563.543,-2277.203,13.204,253.823,-1233.527,841.902,-5285.012,-58.766,-11.779,147.261,630.209
2.000,-12.000,0.010,-20.000,nan,-7.348,-6.778,2.109,0.000,0.000,0.000,-6.749,3.591,-1.879,0.922,72.156,-366.763,-42.215,145.822,-107.867,573.548,-2402.276,15.454,253.823,-1233.527,841.902,-5285.012,-44.535,-11.779,147.261,643.558
2.000,-12.000,0.010,-19.000,nan,-7.584,-3.830,1.985,0.000,0.000,0.000,-7.006,3.518,-1.991,0.505,72.787,-374.649,-42.215,145.822,-109.180,584.353,-2537.365,17.617,253.823,-1233.527,841.902,-5285.012,-25.296,-11.779,147.261,660.380
2.000,-12.000,0.010,-18.000,nan,-7.836,-0.680,1.864,0.000,0.000,0.000,-7.277,3.452,-2.108,0.087,73.454,-382.982,-42.215,145.822,-110.462,596.119,-2684.460,19.705,253.823,-1233.527,841.902,-5285.012,-3.670,-11.779,147.261,681.846
2.000,-12.000,0.010,-17.000,nan,-8.103,2.661,1.747,0.000,0.000,0.000,-7.563,3.394,-2.228,-0.328,74.072,-390.701,-42.215,145.822,-111.776,608.926,-2844.572,21.696,253.823,-1233.527,841.902,-5285.012,19.652,-11.779,147.261,704.686
2.000,-12.000,0.010,-16.000,nan,-8.383,6.163,1.637,0.000,0.000,0.000,-7.860,3.344,-2.350,-0.735,74.579,-397.031,-42.215,145.822,-114.890,622.743,-3017.305,23.541,253.823,-1233.527,841.902,-5285.012,41.843,-11.779,147.261,727.291
2.000,-12.000,0.010,-15.000,nan,-8.674,9.793,1.533,0.000,0.000,0.000,-8.165,3.303,-2.472,-1.129,74.967,-401.884,-42.215,145.822,-116.258,637.488,-3201.651,25.182,253.823,-1233.527,841.902,-5285.012,62.757,-11.779,147.261,748.157
2.000,-12.000,0.010,-14.000,nan,-8.971,13.515,1.437,0.000,0.000,0.000,-8.477,3.271,-2.592,-1.507,75.229,-405.153,-42.215,145.822,-119.206,653.070,-3396.454,26.562,253.823,-1233.527,841.902,-5285.012,81.259,-11.779,147.261,766.380
2.000,-12.000,0.010,-13.000,nan,-9.274,17.301,1.349,0.000,0.000,0.000,-8.791,3.247,-2.707,-1.866,75.389,-407.144,-42.215,145.822,-120.644,669.415,-3600.801,27.636,253.823,-1233.527,841.902,-5285.012,98.323,-11.779,147.261,782.863
2.000,-12.000,0.010,-12.000,nan,-9.582,21.144,1.269,0.000,0.000,0.000,-9.108,3.233,-2.817,-2.207,75.543,-409.067,-42.215,145.822,-120.469,686.613,-3815.797,28.390,253.823,-1233.527,841.902,-5285.012,113.417,-11.779,147.261,797.121
2.000,-12.000,0.010,-11.000,nan,-9.894,25.044,1.198,0.000,0.000,0.000,-9.428,3.229,-2.920,-2.531,75.707,-411.111,-42.215,145.822,-120.012,705.083,-4046.708,28.855,253.823,-1233.527,841.902,-5285.012,125.472,-11.779,147.261,808.078
2.000,-12.000,0.010,-10.000,nan,-10.210,28.996,1.135,0.000,0.000,0.000,-9.751,3.233,-3.016,-2.840,75.857,-412.980,-42.215,145.822,-119.662,725.321,-4299.729,29.050,253.823,-1233.527,841.902,-5285.012,133.045,-11.779,147.261,815.280
2.000,-12.000,0.010,-9.000,nan,-10.529,32.991,1.081,0.000,0.000,0.000,-10.074,3.247,-3.103,-3.133,75.983,-414.545,-42.215,145.822,-119.808,747.815,-4580.939,28.965,253.823,-1233.527,841.902,-5285.012,135.393,-11.779,147.261,816.454
2.000,-12.000,0.010,-8.000,nan,-10.852,37.021,1.036,0.000,0.000,0.000,-10.399,3.270,-3.180,-3.412,76.084,-415.803,-42.215,145.822,-119.979,773.031,-4896.184,28.557,253.823,-1233.527,841.902,-5285.012,136.219,-11.779,147.261,816.336
2.000,-12.000,0.010,-7.000,nan,-11.176,41.076,1.001,0.000,0.000,0.000,-10.724,3.302,-3.247,-3.675,76.160,-416.755,-42.215,145.822,-120.368,800.541,-5240.113,27.671,253.823,-1233.527,841.902,-5285.012,135.778,-11.779,147.261,815.653
2.000,-12.000,0.010,-6.000,nan,-11.502,45.147,0.974,0.000,0.000,0.000,-11.048,3.344,-3.304,-3.925,76.212,-417.398,-42.215,145.822,-119.837,828.689,-5592.011,26.070,253.823,-1233.527,841.902,-5285.012,136.679,-11.779,147.261,816.574
2.000,-12.000,0.010,-5.000,nan,-11.828,49.226,0.956,0.000,0.000,0.000,-11.371,3.395,-3.350,-4.162,76.239,-417.730,-42.215,145.822,-119.788,855.714,-5929.873,23.606,253.823,-1233.527,841.902,-5285.012,135.981,-11.779,147.261,817.201
2.000,-12.000,0.010,-4.000,nan,-12.154,53.304,0.948,0.000,0.000,0.000,-11.691,3.454,-3.385,-4.386,76.241,-417.747,-42.215,145.822,-119.922,879.845,-6231.561,20.227,253.823,-1233.527,841.902,-5285.012,133.234,-11.779,147.261,816.428
2.000,-12.000,0.010,-3.000,nan,-12.479,57.370,0.949,0.000,0.000,0.000,-12.009,3.523,-3.409,-4.597,76.217,-417.445,-42.215,145.822,-120.111,899.573,-6478.197,15.993,253.823,-1233.527,841.902,-5285.012,125.647,-11.779,147.261,810.139
2.000,-12.000,0.010,-2.000,nan,-12.803,61.417,0.959,0.000,0.000,0.000,-12.324,3.600,-3.424,-4.797,76.170,-416.842,-42.215,145.822,-120.644,915.200,-6673.568,11.096,253.823,-1233.527,841.902,-5285.012,112.913,-11.779,147.261,799.792
2.000,-12.000,0.010,-1.000,nan,-13.125,65.440,0.978,0.000,0.000,0.000,-12.635,3.685,-3.428,-4.986,76.120,-416.211,-42.215,145.822,-120.056,927.813,-6831.247,5.724,253.823,-1233.527,841.902,-5285.012,97.440,-11.779,147.261,785.534
2.000,-12.000,0.010,0.000,nan,-13.445,69.440,1.006,0.000,0.000,0.000,-12.942,3.779,-3.424,-5.165,76.080,-415.708,-42.215,145.823,-119.261,938.522,-6965.127,0.000,253.823,-1233.527,841.902,-5285.012,79.857,-11.779,147.261,769.036
2.000,-12.000,0.010,1.000,nan,-13.762,73.404,1.043,0.000,0.000,0.000,-13.244,3.881,-3.412,-5.334,75.990,-414.579,-42.215,145.823,-115.555,948.383,-7088.412,-6.013,253.823,-1233.527,841.902,-5285.012,60.522,-11.779,147.261,750.510
2.000,-12.000,0.010,2.000,nan,-14.073,77.295,1.089,0.000,0.000,0.000,-13.539,3.991,-3.392,-5.492,75.769,-411.816,-42.215,145.823,-113.949,957.777,-7205.855,-12.294,253.823,-1233.527,841.902,-5285.012,38.595,-11.779,147.261,729.119
2.000,-12.000,0.010,3.000,nan,-14.376,81.078,1.143,0.000,0.000,0.000,-13.824,4.107,-3.366,-5.640,75.417,-407.401,-42.215,145.823,-111.272,966.002,-7308.678,-18.798,253.823,-1233.527,841.902,-5285.012,15.141,-11.779,147.261,705.672
