XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.300,-12.000,0.010,-25.000,nan,-6.415,-24.752,2.769,0.000,0.000,0.000,-5.700,4.042,-1.410,3.858,68.592,-254.708,-42.215,104.272,-106.368,432.350,-1136.394,2.399,253.823,-1053.220,729.990,-4373.583,-62.988,-11.779,135.667,617.294
2.300,-12.000,0.010,-24.000,nan,-6.566,-23.016,2.635,0.000,0.000,0.000,-5.875,3.943,-1.490,3.505,69.341,-263.336,-42.215,104.272,-106.274,439.362,-1217.157,4.807,253.823,-1053.220,729.990,-4373.583,-65.143,-11.779,135.667,615.819
2.300,-12.000,0.010,-23.000,nan,-6.735,-21.067,2.502,0.000,0.000,0.000,-6.068,3.847,-1.577,3.128,70.103,-272.104,-42.215,104.272,-106.331,447.158,-1306.947,7.249,253.823,-1053.220,729.990,-4373.583,-64.242,-11.779,135.667,617.109
2.300,-12.000,0.010,-22.000,nan,-6.923,-18.905,2.369,0.000,0.000,0.000,-6.279,3.756,-1.672,2.731,70.856,-280.782,-42.215,104.272,-106.597,455.711,-1405.456,9.684,253.823,-1053.220,729.990,-4373.583,-60.209,-11.779,135.667,621.884
2.300,-12.000,0.010,-21.000,nan,-7.128,-16.546,2.238,0.000,0.000,0.000,-6.507,3.671,-1.773,2.321,71.540,-288.649,-42.215,104.272,-107.095,465.062,-1513.158,12.093,253.823,-1053.220,729.990,-4373.583,-53.535,-11.779,135.667,630.209
2.300,-12.000,0.010,-20.000,nan,-7.348,-14.010,2.109,0.000,0.000,0.000,-6.749,3.591,-1.879,1.907,72.156,-295.744,-42.215,104.272,-107.867,475.259,-1630.605,14.457,253.823,-1053.220,729.990,-4373.583,-44.479,-11.779,135.667,643.558
2.300,-12.000,0.010,-19.000,nan,-7.584,-11.295,1.985,0.000,0.000,0.000,-7.006,3.518,-1.991,1.489,72.787,-303.009,-42.215,104.272,-109.180,486.432,-1759.286,16.777,253.823,-1053.220,729.990,-4373.583,-30.665,-11.779,135.667,660.380
2.300,-12.000,0.010,-18.000,nan,-7.836,-8.392,1.864,0.000,0.000,0.000,-7.277,3.452,-2.108,1.071,73.454,-310.685,-42.215,104.272,-110.462,498.732,-1900.953,19.051,253.823,-1053.220,729.990,-4373.583,-13.808,-11.779,135.667,681.846
2.300,-12.000,0.010,-17.000,nan,-8.103,-5.315,1.747,0.000,0.000,0.000,-7.563,3.394,-2.228,0.656,74.072,-317.796,-42.215,104.272,-111.776,512.179,-2055.834,21.239,253.823,-1053.220,729.990,-4373.583,6.219,-11.779,135.667,704.686
2.300,-12.000,0.010,-16.000,nan,-8.383,-2.088,1.637,0.000,0.000,0.000,-7.860,3.344,-2.350,0.249,74.579,-323.627,-42.215,104.272,-114.890,526.701,-2223.093,23.275,253.823,-1053.220,729.990,-4373.583,26.895,-11.779,135.667,727.291
2.300,-12.000,0.010,-15.000,nan,-8.674,1.256,1.533,0.000,0.000,0.000,-8.165,3.303,-2.472,-0.145,74.967,-328.098,-42.215,104.272,-116.258,542.216,-2401.784,25.099,253.823,-1053.220,729.990,-4373.583,45.566,-11.779,135.667,748.157
2.300,-12.000,0.010,-14.000,nan,-8.971,4.685,1.437,0.000,0.000,0.000,-8.477,3.271,-2.592,-0.522,75.229,-331.109,-42.215,104.272,-119.206,558.633,-2590.876,26.653,253.823,-1053.220,729.990,-4373.583,61.753,-11.779,135.667,766.380
2.300,-12.000,0.010,-13.000,nan,-9.274,8.173,1.349,0.000,0.000,0.000,-8.791,3.247,-2.707,-0.881,75.389,-332.943,-42.215,104.272,-120.644,576.058,-2791.568,27.921,253.823,-1053.220,729.990,-4373.583,75.210,-11.779,135.667,782.863
2.300,-12.000,0.010,-12.000,nan,-9.582,11.713,1.269,0.000,0.000,0.000,-9.108,3.233,-2.817,-1.222,75.543,-334.714,-42.215,104.272,-120.469,594.958,-3009.251,28.944,253.823,-1053.220,729.990,-4373.583,84.275,-11.779,135.667,797.121
2.300,-12.000,0.010,-11.000,nan,-9.894,15.306,1.198,0.000,0.000,0.000,-9.428,3.229,-2.920,-1.547,75.707,-336.596,-42.215,104.272,-120.012,615.853,-3249.911,29.741,253.823,-1053.220,729.990,-4373.583,90.445,-11.779,135.667,808.078
2.300,-12.000,0.010,-10.000,nan,-10.210,18.947,1.135,0.000,0.000,0.000,-9.751,3.233,-3.016,-1.856,75.857,-338.318,-42.215,104.272,-119.662,639.244,-3519.319,30.303,253.823,-1053.220,729.990,-4373.583,92.317,-11.779,135.667,815.280
2.300,-12.000,0.010,-9.000,nan,-10.529,22.628,1.081,0.000,0.000,0.000,-10.074,3.247,-3.103,-2.149,75.983,-339.759,-42.215,104.272,-119.808,665.442,-3821.056,30.562,253.823,-1053.220,729.990,-4373.583,91.806,-11.779,135.667,816.454
2.300,-12.000,0.010,-8.000,nan,-10.852,26.340,1.036,0.000,0.000,0.000,-10.399,3.270,-3.180,-2.427,76.084,-340.918,-42.215,104.272,-119.979,693.369,-4142.707,30.282,253.823,-1053.220,729.990,-4373.583,90.689,-11.779,135.667,816.336
2.300,-12.000,0.010,-7.000,nan,-11.176,30.076,1.001,0.000,0.000,0.000,-10.724,3.302,-3.247,-2.691,76.160,-341.795,-42.215,104.272,-120.368,721.284,-4464.224,29.218,253.823,-1053.220,729.990,-4373.583,90.505,-11.779,135.667,815.653
