XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.300,12.000,0.010,-25.000,nan,15.891,-84.389,2.788,0.000,0.000,0.000,14.964,6.031,2.481,-5.310,55.337,-97.009,-37.650,88.182,122.865,505.841,-1656.627,16.434,257.180,-1052.869,610.504,-4373.934,-123.016,11.779,-135.667,835.932
2.300,12.000,0.010,-24.000,nan,16.103,-86.819,2.784,0.000,0.000,0.000,15.172,6.071,2.499,-5.392,52.805,-67.841,-37.650,88.182,125.849,494.161,-1522.107,11.501,257.180,-1052.869,610.504,-4373.934,-135.862,11.779,-135.667,840.443
2.300,12.000,0.010,-23.000,nan,16.346,-89.627,2.784,0.000,0.000,0.000,15.410,6.122,2.517,-5.483,51.268,-50.136,-37.650,88.182,127.569,480.627,-1366.221,6.336,257.180,-1052.869,610.504,-4373.934,-138.329,11.779,-135.667,836.016
2.300,12.000,0.010,-22.000,nan,16.591,-92.449,2.779,0.000,0.000,0.000,15.651,6.168,2.538,-5.572,51.318,-50.704,-37.650,88.182,127.454,466.718,-1206.031,1.503,257.180,-1052.869,610.504,-4373.934,-129.450,11.779,-135.667,823.966
2.300,12.000,0.010,-21.000,nan,16.805,-94.914,2.757,0.000,0.000,0.000,15.865,6.191,2.563,-5.648,52.987,-69.924,-37.650,88.182,125.016,453.969,-1059.191,-2.516,257.180,-1052.869,610.504,-4373.934,-110.142,11.779,-135.667,805.632
2.300,12.000,0.010,-20.000,nan,16.955,-96.640,2.710,0.000,0.000,0.000,16.021,6.176,2.594,-5.700,56.301,-108.094,-37.650,88.182,120.053,444.038,-944.811,-5.298,257.180,-1052.869,610.504,-4373.934,-82.335,11.779,-135.667,782.012
2.300,12.000,0.010,-19.000,nan,17.022,-97.404,2.637,0.000,0.000,0.000,16.101,6.118,2.632,-5.722,60.457,-155.961,-37.650,88.182,114.905,438.059,-875.950,-6.671,257.180,-1052.869,610.504,-4373.934,-50.402,11.779,-135.667,753.604
2.300,12.000,0.010,-18.000,nan,17.019,-97.377,2.544,0.000,0.000,0.000,16.118,6.027,2.674,-5.722,63.765,-194.062,-37.650,88.182,111.123,435.492,-846.384,-6.967,257.180,-1052.869,610.504,-4373.934,-18.557,11.779,-135.667,721.497
2.300,12.000,0.010,-17.000,nan,16.968,-96.789,2.441,0.000,0.000,0.000,16.090,5.916,2.720,-5.704,66.039,-220.244,-37.650,88.182,108.860,435.533,-846.848,-6.545,257.180,-1052.869,610.504,-4373.934,10.268,11.779,-135.667,688.204
2.300,12.000,0.010,-16.000,nan,16.889,-95.880,2.334,0.000,0.000,0.000,16.035,5.795,2.767,-5.677,67.259,-234.300,-37.650,88.182,108.096,437.332,-867.568,-5.723,257.180,-1052.869,610.504,-4373.934,32.739,11.779,-135.667,658.165
2.300,12.000,0.010,-15.000,nan,16.802,-94.876,2.228,0.000,0.000,0.000,15.972,5.673,2.815,-5.647,67.493,-236.997,-37.650,88.182,108.263,439.885,-896.979,-4.797,257.180,-1052.869,610.504,-4373.934,47.856,11.779,-135.667,635.883
2.300,12.000,0.010,-14.000,nan,16.707,-93.787,2.125,0.000,0.000,0.000,15.901,5.552,2.864,-5.613,67.772,-240.214,-37.650,88.182,107.830,443.009,-932.962,-3.836,257.180,-1052.869,610.504,-4373.934,57.149,11.779,-135.667,621.672
2.300,12.000,0.010,-13.000,nan,16.593,-92.466,2.021,0.000,0.000,0.000,15.810,5.426,2.914,-5.573,68.700,-250.902,-37.650,88.182,106.811,447.194,-981.161,-2.773,257.180,-1052.869,610.504,-4373.934,62.743,11.779,-135.667,613.564
