XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.300,-4.000,0.010,-25.000,nan,2.206,-53.399,3.039,0.000,0.000,0.000,2.412,2.878,0.838,-24.210,51.794,-158.788,-52.815,230.520,-1.985,293.660,-702.118,-4.396,223.478,-1058.389,648.169,-4339.650,-0.302,-4.135,47.633,-66.236
2.300,-4.000,0.010,-24.000,nan,2.140,-52.646,2.924,0.000,0.000,0.000,2.339,2.768,0.845,-24.598,51.833,-159.235,-52.815,230.520,-1.999,294.970,-717.215,-3.723,223.478,-1058.389,648.169,-4339.650,-0.518,-4.135,47.633,-86.135
2.300,-4.000,0.010,-23.000,nan,2.064,-51.766,2.809,0.000,0.000,0.000,2.255,2.659,0.848,-25.082,52.153,-162.922,-52.815,230.520,-1.885,297.041,-741.075,-2.833,223.478,-1058.389,648.169,-4339.650,-2.225,-4.135,47.633,-98.881
2.300,-4.000,0.010,-22.000,nan,1.965,-50.624,2.691,0.000,0.000,0.000,2.148,2.547,0.843,-25.766,52.761,-169.917,-52.815,230.520,-1.695,300.602,-782.094,-1.526,223.478,-1058.389,648.169,-4339.650,-4.783,-4.135,47.633,-106.348
2.300,-4.000,0.010,-21.000,nan,1.841,-49.193,2.569,0.000,0.000,0.000,2.015,2.434,0.828,-26.727,53.331,-176.491,-52.815,230.520,-1.573,305.688,-840.682,0.139,223.478,-1058.389,648.169,-4339.650,-6.623,-4.135,47.633,-110.547
2.300,-4.000,0.010,-20.000,nan,1.696,-47.524,2.446,0.000,0.000,0.000,1.862,2.321,0.802,-28.027,53.788,-181.751,-52.815,230.520,-1.522,311.953,-912.862,1.988,223.478,-1058.389,648.169,-4339.650,-7.453,-4.135,47.633,-113.329
2.300,-4.000,0.010,-19.000,nan,1.533,-45.644,2.323,0.000,0.000,0.000,1.691,2.210,0.765,-29.784,54.207,-186.572,-52.815,230.520,-1.507,319.134,-995.585,3.894,223.478,-1058.389,648.169,-4339.650,-7.675,-4.135,47.633,-115.071
2.300,-4.000,0.010,-18.000,nan,1.351,-43.554,2.202,0.000,0.000,0.000,1.501,2.102,0.714,-32.237,54.634,-191.487,-52.815,230.520,-1.521,327.094,-1087.285,5.780,223.478,-1058.389,648.169,-4339.650,-7.437,-4.135,47.633,-113.542
2.300,-4.000,0.010,-17.000,nan,1.151,-41.255,2.082,0.000,0.000,0.000,1.294,1.997,0.648,-35.828,55.048,-196.258,-52.815,230.520,-1.574,335.798,-1187.550,7.604,223.478,-1058.389,648.169,-4339.650,-6.612,-4.135,47.633,-108.653
2.300,-4.000,0.010,-16.000,nan,0.935,-38.765,1.966,0.000,0.000,0.000,1.070,1.896,0.564,-41.445,55.418,-200.517,-52.815,230.520,-1.671,345.282,-1296.810,9.346,223.478,-1058.389,648.169,-4339.650,-5.138,-4.135,47.633,-100.123
2.300,-4.000,0.010,-15.000,nan,0.704,-36.103,1.854,0.000,0.000,0.000,0.832,1.800,0.462,-51.265,55.754,-204.388,-52.815,230.520,-1.804,355.593,-1415.589,10.982,223.478,-1058.389,648.169,-4339.650,-2.458,-4.135,47.633,-87.354
2.300,-4.000,0.010,-14.000,nan,0.458,-33.268,1.746,0.000,0.000,0.000,0.579,1.710,0.339,-72.608,56.106,-208.440,-52.815,230.520,-2.071,366.858,-1545.366,12.505,223.478,-1058.389,648.169,-4339.650,0.900,-4.135,47.633,-71.321
2.300,-4.000,0.010,-13.000,nan,0.197,-30.255,1.643,0.000,0.000,0.000,0.311,1.625,0.191,-153.907,56.475,-212.686,-52.815,230.520,-2.346,379.229,-1687.875,13.904,223.478,-1058.389,648.169,-4339.650,4.539,-4.135,47.633,-49.517
2.300,-4.000,0.010,-12.000,nan,-0.080,-27.073,1.546,0.000,0.000,0.000,0.028,1.548,0.018,340.205,56.802,-216.445,-52.815,230.520,-2.564,392.719,-1843.286,15.136,223.478,-1058.389,648.169,-4339.650,9.298,-4.135,47.633,-26.768
2.300,-4.000,0.010,-11.000,nan,-0.368,-23.753,1.455,0.000,0.000,0.000,-0.265,1.477,-0.180,64.587,57.065,-219.470,-52.815,230.520,-3.153,407.251,-2010.693,16.141,223.478,-1058.389,648.169,-4339.650,15.735,-4.135,47.633,-3.765
2.300,-4.000,0.010,-10.000,nan,-0.665,-20.326,1.372,0.000,0.000,0.000,-0.568,1.415,-0.401,30.550,57.260,-221.712,-52.815,230.520,-3.329,422.737,-2189.085,16.864,223.478,-1058.389,648.169,-4339.650,23.105,-4.135,47.633,17.014
2.300,-4.000,0.010,-9.000,nan,-0.969,-16.823,1.297,0.000,0.000,0.000,-0.877,1.361,-0.644,17.355,57.383,-223.130,-52.815,230.520,-3.966,439.081,-2377.369,17.255,223.478,-1058.389,648.169,-4339.650,29.712,-4.135,47.633,35.297
2.300,-4.000,0.010,-8.000,nan,-1.277,-13.274,1.230,0.000,0.000,0.000,-1.189,1.316,-0.903,10.391,57.458,-223.986,-52.816,230.520,-4.239,456.378,-2576.632,17.290,223.478,-1058.389,648.169,-4339.650,32.267,-4.135,47.633,51.239
2.300,-4.000,0.010,-7.000,nan,-1.589,-9.683,1.172,0.000,0.000,0.000,-1.503,1.280,-1.174,6.093,57.536,-224.885,-52.816,230.520,-4.201,475.093,-2792.228,16.976,223.478,-1058.389,648.169,-4339.650,32.798,-4.135,47.633,65.004
2.300,-4.000,0.010,-6.000,nan,-1.904,-6.051,1.123,0.000,0.000,0.000,-1.821,1.253,-1.453,3.177,57.619,-225.831,-52.816,230.520,-4.114,495.740,-3030.083,16.298,223.478,-1058.389,648.169,-4339.650,31.841,-4.135,47.633,74.656
2.300,-4.000,0.010,-5.000,nan,-2.223,-2.382,1.083,0.000,0.000,0.000,-2.142,1.236,-1.734,1.071,57.690,-226.654,-52.816,230.520,-4.034,518.812,-3295.870,15.210,223.478,-1058.389,648.169,-4339.650,31.154,-4.135,47.633,80.374
2.300,-4.000,0.010,-4.000,nan,-2.544,1.315,1.052,0.000,0.000,0.000,-2.464,1.227,-2.009,-0.517,57.748,-227.318,-52.816,230.520,-4.072,544.622,-3593.206,13.626,223.478,-1058.389,648.169,-4339.650,31.029,-4.135,47.633,81.333
2.300,-4.000,0.010,-3.000,nan,-2.867,5.033,1.030,0.000,0.000,0.000,-2.788,1.227,-2.272,-1.756,57.793,-227.826,-52.816,230.520,-4.102,572.115,-3909.919,11.385,223.478,-1058.389,648.169,-4339.650,31.753,-4.135,47.633,80.405
2.300,-4.000,0.010,-2.000,nan,-3.190,8.762,1.017,0.000,0.000,0.000,-3.112,1.237,-2.516,-2.746,57.824,-228.176,-52.816,230.520,-4.178,599.548,-4225.952,8.366,223.478,-1058.389,648.169,-4339.650,32.304,-4.135,47.633,79.766
2.300,-4.000,0.010,-1.000,nan,-3.514,12.495,1.013,0.000,0.000,0.000,-3.435,1.256,-2.736,-3.555,57.841,-228.368,-52.816,230.520,-4.075,625.171,-4521.124,4.546,223.478,-1058.389,648.169,-4339.650,31.479,-4.135,47.633,80.416
2.300,-4.000,0.010,0.000,nan,-3.838,16.223,1.018,0.000,0.000,0.000,-3.758,1.283,-2.928,-4.227,57.844,-228.402,-52.816,230.520,-4.064,647.234,-4775.287,0.000,223.478,-1058.389,648.169,-4339.650,30.958,-4.135,47.633,81.568
2.300,-4.000,0.010,1.000,nan,-4.160,19.938,1.033,0.000,0.000,0.000,-4.078,1.320,-3.089,-4.792,57.833,-228.275,-52.816,230.520,-4.109,664.802,-4977.671,-5.109,223.478,-1058.389,648.169,-4339.650,31.355,-4.135,47.633,80.727
2.300,-4.000,0.010,2.000,nan,-4.481,23.632,1.056,0.000,0.000,0.000,-4.396,1.366,-3.218,-5.274,57.809,-227.988,-52.816,230.520,-4.121,678.708,-5137.867,-10.616,223.478,-1058.389,648.169,-4339.650,32.215,-4.135,47.633,75.665
2.300,-4.000,0.010,3.000,nan,-4.799,27.296,1.089,0.000,0.000,0.000,-4.712,1.421,-3.315,-5.688,57.772,-227.556,-52.816,230.520,-4.218,690.022,-5268.208,-16.415,223.478,-1058.389,648.169,-4339.650,33.242,-4.135,47.633,66.433
2.300,-4.000,0.010,4.000,nan,-5.114,30.929,1.131,0.000,0.000,0.000,-5.023,1.485,-3.384,-6.047,57.737,-227.147,-52.816,230.520,-4.066,699.837,-5381.282,-22.461,223.478,-1058.389,648.169,-4339.650,31.678,-4.135,47.633,52.774
2.300,-4.000,0.010,5.000,nan,-5.427,34.529,1.181,0.000,0.000,0.000,-5.331,1.557,-3.425,-6.362,57.707,-226.799,-52.816,230.520,-3.961,709.179,-5488.893,-28.767,223.478,-1058.389,648.169,-4339.650,27.650,-4.135,47.633,36.955
2.300,-4.000,0.010,6.000,nan,-5.736,38.084,1.240,0.000,0.000,0.000,-5.635,1.637,-3.442,-6.640,57.637,-225.987,-52.816,230.520,-3.281,718.012,-5590.658,-35.315,223.478,-1058.389,648.169,-4339.650,20.869,-4.135,47.633,18.707
2.300,-4.000,0.010,7.000,nan,-6.038,41.563,1.307,0.000,0.000,0.000,-5.932,1.725,-3.438,-6.884,57.493,-224.329,-52.816,230.520,-3.106,725.562,-5677.624,-42.010,223.478,-1058.389,648.169,-4339.650,13.663,-4.135,47.633,-2.030
2.300,-4.000,0.010,8.000,nan,-6.330,44.932,1.383,0.000,0.000,0.000,-6.218,1.821,-3.415,-7.098,57.279,-221.854,-52.816,230.520,-2.497,731.401,-5744.897,-48.753,223.478,-1058.389,648.169,-4339.650,7.144,-4.135,47.633,-25.206
2.300,-4.000,0.010,9.000,nan,-6.610,48.159,1.465,0.000,0.000,0.000,-6.492,1.922,-3.377,-7.286,56.997,-218.612,-52.816,230.520,-2.182,735.621,-5793.512,-55.487,223.478,-1058.389,648.169,-4339.650,3.092,-4.135,47.633,-48.428
2.300,-4.000,0.010,10.000,nan,-6.876,51.219,1.553,0.000,0.000,0.000,-6.751,2.029,-3.327,-7.449,56.663,-214.762,-52.816,230.520,-2.008,738.308,-5824.468,-62.158,223.478,-1058.389,648.169,-4339.651,-0.510,-4.135,47.633,-70.774
2.300,-4.000,0.010,11.000,nan,-7.126,54.107,1.648,0.000,0.000,0.000,-6.994,2.141,-3.267,-7.592,56.340,-211.026,-52.816,230.521,-1.739,739.484,-5838.015,-68.708,223.478,-1058.389,648.169,-4339.651,-3.848,-4.135,47.633,-87.550
2.300,-4.000,0.010,12.000,nan,-7.363,56.829,1.747,0.000,0.000,0.000,-7.223,2.257,-3.201,-7.718,56.032,-207.485,-52.816,230.521,-1.610,739.197,-5834.709,-75.084,223.478,-1058.389,648.169,-4339.651,-6.137,-4.135,47.633,-101.097
2.300,-4.000,0.010,13.000,nan,-7.584,59.379,1.852,0.000,0.000,0.000,-7.436,2.376,-3.130,-7.829,55.695,-203.597,-52.816,230.521,-1.520,737.500,-5815.156,-81.233,223.478,-1058.389,648.169,-4339.651,-7.472,-4.135,47.633,-110.133
2.300,-4.000,0.010,14.000,nan,-7.789,61.735,1.960,0.000,0.000,0.000,-7.633,2.498,-3.056,-7.926,55.309,-199.147,-52.816,230.521,-1.476,734.407,-5779.523,-87.101,223.478,-1058.389,648.169,-4339.651,-8.148,-4.135,47.633,-115.603
2.300,-4.000,0.010,15.000,nan,-7.975,63.882,2.070,0.000,0.000,0.000,-7.811,2.622,-2.980,-8.010,54.901,-194.439,-52.816,230.521,-1.468,729.896,-5727.557,-92.622,223.478,-1058.389,648.169,-4339.650,-8.270,-4.135,47.633,-117.596
2.300,-4.000,0.010,16.000,nan,-8.143,65.821,2.183,0.000,0.000,0.000,-7.971,2.746,-2.903,-8.083,54.497,-189.789,-52.816,230.521,-1.489,723.952,-5659.082,-97.732,223.478,-1058.389,648.169,-4339.650,-7.922,-4.135,47.633,-116.167
2.300,-4.000,0.010,17.000,nan,-8.293,67.547,2.297,0.000,0.000,0.000,-8.113,2.870,-2.826,-8.145,54.066,-184.817,-52.816,230.521,-1.555,716.586,-5574.227,-102.369,223.478,-1058.389,648.169,-4339.650,-6.821,-4.135,47.633,-113.540
2.300,-4.000,0.010,18.000,nan,-8.421,69.016,2.411,0.000,0.000,0.000,-8.232,2.993,-2.751,-8.196,53.518,-178.506,-52.816,230.521,-1.700,707.744,-5472.366,-106.456,223.478,-1058.389,648.169,-4339.650,-4.620,-4.135,47.633,-109.578
2.300,-4.000,0.010,19.000,nan,-8.522,70.187,2.523,0.000,0.000,0.000,-8.326,3.111,-2.676,-8.236,52.895,-171.331,-52.816,230.521,-1.889,697.380,-5352.978,-109.910,223.478,-1058.389,648.169,-4339.650,-2.105,-4.135,47.633,-102.416
