XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.000,-2.000,0.010,-25.000,nan,3.971,-62.759,3.078,0.000,0.000,0.000,4.076,2.938,1.387,-15.805,46.112,-190.591,-52.688,289.714,0.958,395.468,-1384.324,-4.079,215.088,-1244.372,735.314,-5296.503,1.576,-1.801,22.525,-132.116
2.000,-2.000,0.010,-24.000,nan,3.908,-61.975,2.963,0.000,0.000,0.000,4.009,2.825,1.419,-15.858,46.554,-196.113,-52.688,289.714,0.981,396.527,-1397.569,-3.510,215.088,-1244.372,735.314,-5296.503,0.921,-1.801,22.525,-155.007
2.000,-2.000,0.010,-23.000,nan,3.840,-61.128,2.849,0.000,0.000,0.000,3.938,2.713,1.451,-15.917,46.602,-196.714,-52.688,289.714,0.977,397.775,-1413.164,-2.915,215.088,-1244.372,735.314,-5296.503,0.890,-1.801,22.525,-170.678
2.000,-2.000,0.010,-22.000,nan,3.761,-60.138,2.735,0.000,0.000,0.000,3.854,2.602,1.481,-15.989,46.987,-201.526,-52.688,289.714,1.028,399.719,-1437.484,-2.134,215.088,-1244.372,735.314,-5296.503,-0.343,-1.801,22.525,-180.377
2.000,-2.000,0.010,-21.000,nan,3.659,-58.860,2.618,0.000,0.000,0.000,3.748,2.488,1.506,-16.086,47.731,-210.834,-52.688,289.714,1.108,403.131,-1480.144,-0.959,215.088,-1244.372,735.314,-5296.503,-2.187,-1.801,22.525,-186.096
2.000,-2.000,0.010,-20.000,nan,3.532,-57.270,2.497,0.000,0.000,0.000,3.617,2.372,1.525,-16.215,48.439,-219.690,-52.688,289.714,1.158,408.123,-1542.563,0.572,215.088,-1244.372,735.314,-5296.503,-3.411,-1.801,22.525,-189.890
2.000,-2.000,0.010,-19.000,nan,3.384,-55.422,2.376,0.000,0.000,0.000,3.465,2.257,1.536,-16.377,49.005,-226.762,-52.688,289.714,1.178,414.352,-1620.455,2.290,215.088,-1244.372,735.314,-5296.503,-3.926,-1.801,22.525,-193.154
2.000,-2.000,0.010,-18.000,nan,3.218,-53.347,2.256,0.000,0.000,0.000,3.295,2.142,1.538,-16.577,49.518,-233.180,-52.688,289.714,1.184,421.558,-1710.563,4.070,215.088,-1244.372,735.314,-5296.503,-4.061,-1.801,22.525,-195.002
2.000,-2.000,0.010,-17.000,nan,3.034,-51.044,2.137,0.000,0.000,0.000,3.107,2.030,1.531,-16.824,50.041,-239.713,-52.688,289.714,1.177,429.602,-1811.158,5.836,215.088,-1244.372,735.314,-5296.503,-3.889,-1.801,22.525,-193.600
2.000,-2.000,0.010,-16.000,nan,2.832,-48.516,2.020,0.000,0.000,0.000,2.901,1.920,1.510,-17.132,50.548,-246.054,-52.688,289.714,1.153,438.370,-1920.799,7.523,215.088,-1244.372,735.314,-5296.503,-3.309,-1.801,22.525,-188.890
2.000,-2.000,0.010,-15.000,nan,2.613,-45.782,1.907,0.000,0.000,0.000,2.678,1.815,1.476,-17.519,51.000,-251.701,-52.688,289.714,1.111,447.859,-2039.451,9.104,215.088,-1244.372,735.314,-5296.503,-2.279,-1.801,22.525,-180.993
2.000,-2.000,0.010,-14.000,nan,2.380,-42.863,1.798,0.000,0.000,0.000,2.441,1.714,1.424,-18.011,51.408,-256.807,-52.688,289.714,1.054,458.113,-2167.679,10.556,215.088,-1244.372,735.314,-5296.504,-0.453,-1.801,22.525,-170.300
2.000,-2.000,0.010,-13.000,nan,2.132,-39.759,1.694,0.000,0.000,0.000,2.189,1.618,1.353,-18.652,51.834,-262.131,-52.688,289.714,0.940,469.264,-2307.110,11.873,215.088,-1244.372,735.314,-5296.504,1.884,-1.801,22.525,-154.910
2.000,-2.000,0.010,-12.000,nan,1.868,-36.461,1.595,0.000,0.000,0.000,1.922,1.529,1.258,-19.520,52.281,-267.711,-52.688,289.714,0.816,481.467,-2459.704,13.047,215.088,-1244.372,735.314,-5296.504,4.410,-1.801,22.525,-135.665
2.000,-2.000,0.010,-11.000,nan,1.590,-32.984,1.502,0.000,0.000,0.000,1.641,1.445,1.136,-20.747,52.676,-272.655,-52.688,289.714,0.729,494.759,-2625.919,14.038,215.088,-1244.372,735.314,-5296.504,7.074,-1.801,22.525,-114.293
2.000,-2.000,0.010,-10.000,nan,1.300,-29.360,1.415,0.000,0.000,0.000,1.349,1.369,0.985,-22.585,52.992,-276.603,-52.688,289.714,0.481,509.062,-2804.781,14.791,215.088,-1244.372,735.314,-5296.504,12.582,-1.801,22.525,-91.726
2.000,-2.000,0.010,-9.000,nan,1.001,-25.622,1.336,0.000,0.000,0.000,1.047,1.301,0.805,-25.595,53.224,-279.496,-52.688,289.714,0.406,524.288,-2995.176,15.253,215.088,-1244.372,735.314,-5296.504,16.960,-1.801,22.525,-71.844
2.000,-2.000,0.010,-8.000,nan,0.696,-21.806,1.266,0.000,0.000,0.000,0.740,1.241,0.596,-31.335,53.366,-281.274,-52.688,289.714,0.140,540.338,-3195.874,15.374,215.088,-1244.372,735.314,-5296.504,21.371,-1.801,22.525,-54.158
2.000,-2.000,0.010,-7.000,nan,0.387,-17.943,1.204,0.000,0.000,0.000,0.429,1.189,0.360,-46.373,53.447,-282.279,-52.688,289.714,0.026,557.190,-3406.598,15.119,215.088,-1244.372,735.314,-5296.504,23.495,-1.801,22.525,-39.737
2.000,-2.000,0.010,-6.000,nan,0.075,-14.036,1.150,0.000,0.000,0.000,0.115,1.147,0.100,-188.377,53.531,-283.326,-52.688,289.714,0.043,575.224,-3632.110,14.487,215.088,-1244.372,735.314,-5296.504,23.555,-1.801,22.525,-28.459
2.000,-2.000,0.010,-5.000,nan,-0.241,-10.087,1.106,0.000,0.000,0.000,-0.203,1.114,-0.182,41.799,53.620,-284.436,-52.688,289.714,0.079,594.953,-3878.811,13.467,215.088,-1244.372,735.314,-5296.504,22.860,-1.801,22.525,-20.432
2.000,-2.000,0.010,-4.000,nan,-0.560,-6.100,1.070,0.000,0.000,0.000,-0.522,1.089,-0.480,10.892,53.696,-285.384,-52.688,289.714,0.111,616.865,-4152.821,12.013,215.088,-1244.372,735.314,-5296.504,22.335,-1.801,22.525,-17.541
2.000,-2.000,0.010,-3.000,nan,-0.881,-2.086,1.044,0.000,0.000,0.000,-0.844,1.074,-0.786,2.367,53.755,-286.119,-52.688,289.714,0.095,641.426,-4459.941,10.053,215.088,-1244.372,735.314,-5296.504,22.350,-1.801,22.525,-17.294
2.000,-2.000,0.010,-2.000,nan,-1.204,1.947,1.026,0.000,0.000,0.000,-1.167,1.068,-1.093,-1.618,53.797,-286.642,-52.688,289.714,0.081,668.292,-4795.896,7.464,215.088,-1244.372,735.314,-5296.504,22.798,-1.801,22.525,-18.766
2.000,-2.000,0.010,-1.000,nan,-1.527,5.991,1.018,0.000,0.000,0.000,-1.491,1.071,-1.392,-3.923,53.822,-286.952,-52.688,289.714,0.054,695.836,-5140.319,4.123,215.088,-1244.372,735.314,-5296.504,23.325,-1.801,22.525,-19.131
