XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
2.000,-14.000,0.010,-25.000,nan,-8.890,-6.367,2.631,0.000,0.000,0.000,-7.989,4.703,-1.699,0.716,71.533,-353.730,-33.526,48.762,-156.667,577.884,-2129.299,8.920,260.427,-1232.632,859.767,-5268.759,-77.222,9.572,-119.665,830.735
2.000,-14.000,0.010,-24.000,nan,-9.069,-4.125,2.493,0.000,0.000,0.000,-8.197,4.613,-1.777,0.455,72.376,-364.268,-33.526,48.762,-156.897,586.326,-2234.830,11.537,260.427,-1232.632,859.767,-5268.759,-72.743,9.572,-119.665,834.485
2.000,-14.000,0.010,-23.000,nan,-9.266,-1.665,2.356,0.000,0.000,0.000,-8.421,4.528,-1.860,0.180,73.155,-374.001,-33.526,48.762,-157.384,595.496,-2349.467,14.127,260.427,-1232.632,859.767,-5268.759,-62.378,9.572,-119.665,841.981
2.000,-14.000,0.010,-22.000,nan,-9.478,0.993,2.222,0.000,0.000,0.000,-8.659,4.449,-1.946,-0.105,73.852,-382.715,-33.526,48.762,-158.093,605.292,-2471.933,16.627,260.427,-1232.632,859.767,-5268.759,-47.189,9.572,-119.665,853.148
2.000,-14.000,0.010,-21.000,nan,-9.707,3.846,2.091,0.000,0.000,0.000,-8.913,4.377,-2.036,-0.396,74.543,-391.352,-33.526,48.762,-159.594,615.815,-2603.478,19.043,260.427,-1232.632,859.767,-5268.759,-26.850,9.572,-119.665,868.119
2.000,-14.000,0.010,-20.000,nan,-9.951,6.903,1.963,0.000,0.000,0.000,-9.181,4.312,-2.129,-0.694,75.278,-400.529,-33.526,48.762,-160.721,627.223,-2746.098,21.392,260.427,-1232.632,859.767,-5268.759,-4.294,9.572,-119.665,888.153
2.000,-14.000,0.010,-19.000,nan,-10.212,10.158,1.839,0.000,0.000,0.000,-9.463,4.255,-2.224,-0.995,75.990,-409.432,-33.526,48.762,-162.357,639.623,-2901.108,23.669,260.427,-1232.632,859.767,-5268.759,18.721,9.572,-119.665,909.758
2.000,-14.000,0.010,-18.000,nan,-10.486,13.583,1.720,0.000,0.000,0.000,-9.758,4.206,-2.320,-1.295,76.587,-416.882,-33.526,48.762,-165.418,653.020,-3068.588,25.832,260.427,-1232.632,859.767,-5268.759,41.037,9.572,-119.665,932.196
2.000,-14.000,0.010,-17.000,nan,-10.771,17.147,1.608,0.000,0.000,0.000,-10.062,4.166,-2.415,-1.592,77.055,-422.736,-33.526,48.763,-166.822,667.355,-3247.789,27.828,260.427,-1232.632,859.767,-5268.759,62.475,9.572,-119.665,952.858
2.000,-14.000,0.010,-16.000,nan,-11.064,20.814,1.503,0.000,0.000,0.000,-10.372,4.135,-2.509,-1.881,77.386,-426.865,-33.526,48.763,-170.689,682.538,-3437.597,29.599,260.427,-1232.632,859.767,-5268.759,83.083,9.572,-119.665,971.025
