XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
3.000,14.000,0.010,-20.000,nan,18.859,-56.386,2.629,0.000,0.000,0.000,17.663,7.113,2.483,-2.990,49.844,75.879,-28.302,-68.001,179.710,174.224,-62.814,-2.221,263.559,-634.915,400.090,-2967.747,-42.885,-9.572,88.260,1030.382
3.000,14.000,0.010,-19.000,nan,19.062,-58.261,2.597,0.000,0.000,0.000,17.868,7.131,2.505,-3.056,51.987,56.115,-28.302,-68.001,176.394,161.403,55.392,-5.649,263.559,-634.915,400.090,-2967.747,-33.906,-9.572,88.260,1010.237
3.000,14.000,0.010,-18.000,nan,19.194,-59.476,2.541,0.000,0.000,0.000,18.009,7.109,2.533,-3.099,55.934,19.734,-28.302,-68.001,170.489,152.234,139.936,-7.724,263.559,-634.915,400.090,-2967.747,-19.198,-9.572,88.260,984.231
3.000,14.000,0.010,-17.000,nan,19.242,-59.920,2.462,0.000,0.000,0.000,18.075,7.044,2.566,-3.114,60.457,-21.972,-28.302,-68.001,165.029,147.513,183.467,-8.428,263.559,-634.915,400.090,-2967.747,-4.666,-9.572,88.260,954.160
3.000,14.000,0.010,-16.000,nan,19.225,-59.760,2.368,0.000,0.000,0.000,18.081,6.948,2.602,-3.108,63.945,-54.129,-28.302,-68.001,161.153,146.457,193.207,-8.148,263.559,-634.915,400.090,-2967.747,5.811,-9.572,88.260,921.628
3.000,14.000,0.010,-15.000,nan,19.162,-59.184,2.265,0.000,0.000,0.000,18.045,6.833,2.641,-3.089,66.279,-75.652,-28.302,-68.001,158.982,147.928,179.642,-7.297,263.559,-634.915,400.090,-2967.747,11.733,-9.572,88.260,889.422
3.000,14.000,0.010,-14.000,nan,19.076,-58.387,2.159,0.000,0.000,0.000,17.987,6.710,2.681,-3.061,67.442,-86.379,-28.302,-68.001,158.460,150.729,153.816,-6.229,263.559,-634.915,400.090,-2967.747,13.457,-9.572,88.260,862.196
3.000,14.000,0.010,-13.000,nan,18.984,-57.538,2.056,0.000,0.000,0.000,17.922,6.588,2.720,-3.031,67.609,-87.920,-28.302,-68.001,158.595,153.802,125.477,-5.197,263.559,-634.915,400.090,-2967.747,13.631,-9.572,88.260,843.332
3.000,14.000,0.010,-12.000,nan,18.882,-56.599,1.955,0.000,0.000,0.000,17.848,6.465,2.761,-2.998,68.024,-91.748,-28.302,-68.001,157.956,157.205,94.102,-4.204,263.559,-634.915,400.090,-2967.747,15.273,-9.572,88.260,831.744
3.000,14.000,0.010,-11.000,nan,18.758,-55.454,1.854,0.000,0.000,0.000,17.752,6.337,2.801,-2.956,69.141,-102.044,-28.302,-68.001,156.803,161.589,53.683,-3.160,263.559,-634.915,400.090,-2967.747,18.027,-9.572,88.260,825.294
