XCG,ALPHA,MACH,DELTA,Q,CN,CM,CA,CY,CLN,CLL,CL,CD,CLCD,XCP,CNA,CMA,CYB,CLNB,CLLB,CNQ,CMQ,CAQ,CNAD,CMAD,CYR,CLNR,CLLR,CYP,CLNP,CLLP
3.000,-8.000,0.010,-20.000,nan,-2.422,-39.512,2.348,0.000,0.000,0.000,-2.071,2.662,-0.778,16.317,64.409,-84.081,-49.835,67.189,-35.666,155.076,-228.909,3.253,239.368,-635.753,464.235,-2971.930,-12.560,-9.799,90.365,213.403
3.000,-8.000,0.010,-19.000,nan,-2.611,-37.765,2.224,0.000,0.000,0.000,-2.276,2.565,-0.887,14.464,64.969,-89.241,-49.835,67.189,-35.759,163.799,-309.348,5.511,239.368,-635.753,464.235,-2971.930,-12.291,-9.799,90.365,217.044
3.000,-8.000,0.010,-18.000,nan,-2.818,-35.858,2.101,0.000,0.000,0.000,-2.498,2.473,-1.010,12.726,65.484,-93.982,-49.835,67.189,-35.968,173.662,-400.312,7.797,239.368,-635.753,464.235,-2971.930,-11.695,-9.799,90.365,224.680
3.000,-8.000,0.010,-17.000,nan,-3.040,-33.806,1.982,0.000,0.000,0.000,-2.735,2.386,-1.146,11.120,65.941,-98.193,-49.835,67.189,-36.282,184.669,-501.821,10.062,239.368,-635.753,464.235,-2971.930,-10.803,-9.799,90.365,237.688
3.000,-8.000,0.010,-16.000,nan,-3.278,-31.617,1.867,0.000,0.000,0.000,-2.986,2.305,-1.295,9.646,66.392,-102.356,-49.835,67.189,-36.956,196.836,-614.028,12.264,239.368,-635.753,464.235,-2971.930,-8.879,-9.799,90.365,254.383
3.000,-8.000,0.010,-15.000,nan,-3.531,-29.283,1.756,0.000,0.000,0.000,-3.252,2.231,-1.458,8.294,66.873,-106.785,-49.835,67.189,-37.388,210.243,-737.668,14.370,239.368,-635.753,464.235,-2971.930,-7.553,-9.799,90.365,276.350
3.000,-8.000,0.010,-14.000,nan,-3.799,-26.806,1.651,0.000,0.000,0.000,-3.532,2.164,-1.633,7.056,67.340,-111.090,-49.835,67.189,-38.183,224.931,-873.124,16.339,239.368,-635.753,464.235,-2971.930,-5.378,-9.799,90.365,299.796
3.000,-8.000,0.010,-13.000,nan,-4.081,-24.207,1.551,0.000,0.000,0.000,-3.825,2.104,-1.818,5.931,67.728,-114.660,-49.835,67.189,-39.343,240.897,-1020.368,18.115,239.368,-635.753,464.235,-2971.930,-2.296,-9.799,90.365,323.457
3.000,-8.000,0.010,-12.000,nan,-4.374,-21.509,1.458,0.000,0.000,0.000,-4.128,2.053,-2.011,4.918,68.030,-117.443,-49.835,67.189,-40.197,258.424,-1182.007,19.697,239.368,-635.753,464.235,-2971.930,0.364,-9.799,90.365,345.529
3.000,-8.000,0.010,-11.000,nan,-4.674,-18.738,1.373,0.000,0.000,0.000,-4.438,2.010,-2.207,4.009,68.240,-119.375,-49.835,67.189,-41.981,277.886,-1361.489,21.077,239.368,-635.753,464.235,-2971.930,5.448,-9.799,90.365,365.775
